entry_index,exit_index,direction,entry_price,exit_price,exit_reason,entry_timestamp,exit_timestamp,result,window_id,train_start,train_end,test_start,test_end,generation,repetition_id
2499,2500,short,30834.5,30835.25,SL,2026-06-16 15:25:00.026,2026-06-16 15:25:00.034,-3.0,1,0,22406,22406,53560,24,2
2618,2620,short,30823.25,30824.0,SL,2026-06-16 15:27:50.044,2026-06-16 15:27:50.070,-3.0,1,0,22406,22406,53560,24,2
2864,2866,short,30804.5,30802.25,TP,2026-06-16 15:30:00.006,2026-06-16 15:30:00.006,9.0,1,0,22406,22406,53560,24,2
2867,2869,short,30800.5,30798.25,TP,2026-06-16 15:30:00.006,2026-06-16 15:30:00.006,9.0,1,0,22406,22406,53560,24,2
2870,2871,short,30796.5,30797.25,SL,2026-06-16 15:30:00.006,2026-06-16 15:30:00.006,-3.0,1,0,22406,22406,53560,24,2
3170,3171,short,30783.25,30784.0,SL,2026-06-16 15:30:07.694,2026-06-16 15:30:07.695,-3.0,1,0,22406,22406,53560,24,2
3192,3193,short,30776.75,30777.5,SL,2026-06-16 15:30:08.670,2026-06-16 15:30:08.670,-3.0,1,0,22406,22406,53560,24,2
3573,3574,long,30796.25,30795.5,SL,2026-06-16 15:30:34.365,2026-06-16 15:30:34.368,-3.0,1,0,22406,22406,53560,24,2
3879,3880,short,30778.5,30779.25,SL,2026-06-16 15:31:05.082,2026-06-16 15:31:05.082,-3.0,1,0,22406,22406,53560,24,2
4371,4372,long,30788.75,30788.0,SL,2026-06-16 15:32:05.307,2026-06-16 15:32:05.316,-3.0,1,0,22406,22406,53560,24,2
5035,5036,long,30761.75,30761.0,SL,2026-06-16 15:34:06.865,2026-06-16 15:34:06.865,-3.0,1,0,22406,22406,53560,24,2
5406,5407,long,30809.0,30808.25,SL,2026-06-16 15:35:04.341,2026-06-16 15:35:04.341,-3.0,1,0,22406,22406,53560,24,2
6152,6154,short,30800.75,30801.5,SL,2026-06-16 15:37:01.516,2026-06-16 15:37:01.517,-3.0,1,0,22406,22406,53560,24,2
7681,7682,long,30848.75,30848.0,SL,2026-06-16 15:41:54.450,2026-06-16 15:41:54.451,-3.0,1,0,22406,22406,53560,24,2
8207,8208,short,30834.25,30835.0,SL,2026-06-16 15:43:46.589,2026-06-16 15:43:46.604,-3.0,1,0,22406,22406,53560,24,2
10708,10709,long,30888.0,30887.25,SL,2026-06-16 15:55:12.334,2026-06-16 15:55:12.335,-3.0,1,0,22406,22406,53560,24,2
11715,11718,short,30812.5,30813.25,SL,2026-06-16 15:59:38.475,2026-06-16 15:59:38.481,-3.0,1,0,22406,22406,53560,24,2
12876,12878,short,30792.25,30793.0,SL,2026-06-16 16:03:51.620,2026-06-16 16:03:51.635,-3.0,1,0,22406,22406,53560,24,2
15258,15260,short,30775.0,30772.75,TP,2026-06-16 16:16:44.159,2026-06-16 16:16:44.159,9.0,1,0,22406,22406,53560,24,2
15261,15262,short,30772.25,30773.0,SL,2026-06-16 16:16:44.159,2026-06-16 16:16:44.175,-3.0,1,0,22406,22406,53560,24,2
15991,15992,short,30737.5,30738.25,SL,2026-06-16 16:19:42.520,2026-06-16 16:19:42.520,-3.0,1,0,22406,22406,53560,24,2
16271,16272,short,30725.25,30726.0,SL,2026-06-16 16:20:31.481,2026-06-16 16:20:31.482,-3.0,1,0,22406,22406,53560,24,2
16325,16326,long,30736.25,30735.5,SL,2026-06-16 16:20:37.582,2026-06-16 16:20:37.583,-3.0,1,0,22406,22406,53560,24,2
16454,16455,long,30762.25,30761.5,SL,2026-06-16 16:21:01.723,2026-06-16 16:21:01.723,-3.0,1,0,22406,22406,53560,24,2
17468,17469,long,30693.75,30693.0,SL,2026-06-16 16:24:02.623,2026-06-16 16:24:02.623,-3.0,1,0,22406,22406,53560,24,2
18215,18216,long,30745.0,30744.25,SL,2026-06-16 16:26:24.025,2026-06-16 16:26:24.025,-3.0,1,0,22406,22406,53560,24,2
18768,18769,short,30705.0,30705.75,SL,2026-06-16 16:28:15.101,2026-06-16 16:28:15.111,-3.0,1,0,22406,22406,53560,24,2
19626,19627,short,30642.5,30643.25,SL,2026-06-16 16:31:15.871,2026-06-16 16:31:15.891,-3.0,1,0,22406,22406,53560,24,2
20142,20143,short,30627.75,30628.5,SL,2026-06-16 16:32:31.711,2026-06-16 16:32:31.769,-3.0,1,0,22406,22406,53560,24,2
22377,22379,long,30687.75,30687.0,SL,2026-06-16 16:40:40.895,2026-06-16 16:40:40.922,-3.0,1,0,22406,22406,53560,24,2
24658,24659,long,30675.0,30674.25,SL,2026-06-16 16:53:08.326,2026-06-16 16:53:08.326,-3.0,1,0,22406,22406,53560,24,2
25190,25191,short,30600.25,30601.0,SL,2026-06-16 16:55:31.743,2026-06-16 16:55:31.743,-3.0,1,0,22406,22406,53560,24,2
25881,25882,short,30578.75,30579.5,SL,2026-06-16 16:58:49.548,2026-06-16 16:58:49.548,-3.0,1,0,22406,22406,53560,24,2
29588,29590,short,30558.25,30556.0,TP,2026-06-16 17:22:19.034,2026-06-16 17:22:19.034,9.0,1,0,22406,22406,53560,24,2
29591,29592,short,30554.5,30555.25,SL,2026-06-16 17:22:19.034,2026-06-16 17:22:19.034,-3.0,1,0,22406,22406,53560,24,2
30640,30641,short,30516.75,30517.5,SL,2026-06-16 17:27:45.378,2026-06-16 17:27:45.394,-3.0,1,0,22406,22406,53560,24,2
30746,30747,short,30502.25,30503.0,SL,2026-06-16 17:28:09.012,2026-06-16 17:28:09.018,-3.0,1,0,22406,22406,53560,24,2
30772,30773,short,30500.5,30501.25,SL,2026-06-16 17:28:14.926,2026-06-16 17:28:14.931,-3.0,1,0,22406,22406,53560,24,2
30863,30866,long,30516.0,30518.25,TP,2026-06-16 17:28:39.662,2026-06-16 17:28:40.263,9.0,1,0,22406,22406,53560,24,2
2450,2455,short,30492.75,30487.25,TP,2026-06-17 15:30:01.008,2026-06-17 15:30:01.008,22.0,2,0,53560,53560,86986,0,2
2456,2461,short,30485.25,30492.25,SL,2026-06-17 15:30:01.008,2026-06-17 15:30:01.012,-28.0,2,0,53560,53560,86986,0,2
8523,8526,long,30472.0,30477.75,TP,2026-06-18 15:36:36.035,2026-06-18 15:36:36.035,23.0,3,0,86986,86986,125287,10,2
8527,8531,long,30479.5,30478.75,SL,2026-06-18 15:36:36.035,2026-06-18 15:36:36.036,-3.0,3,0,86986,86986,125287,10,2
8591,8593,short,30439.5,30440.25,SL,2026-06-18 15:36:37.779,2026-06-18 15:36:37.781,-3.0,3,0,86986,86986,125287,10,2
9266,9271,short,30416.75,30411.0,TP,2026-06-18 15:37:47.137,2026-06-18 15:37:47.137,23.0,3,0,86986,86986,125287,10,2
10042,10047,long,30452.5,30451.75,SL,2026-06-18 15:39:15.457,2026-06-18 15:39:15.459,-3.0,3,0,86986,86986,125287,10,2
13048,13051,long,30476.0,30475.25,SL,2026-06-18 15:45:26.232,2026-06-18 15:45:26.237,-3.0,3,0,86986,86986,125287,10,2
13612,13613,short,30441.75,30442.5,SL,2026-06-18 15:46:31.142,2026-06-18 15:46:31.144,-3.0,3,0,86986,86986,125287,10,2
21538,21539,short,30559.5,30560.25,SL,2026-06-18 16:07:25.078,2026-06-18 16:07:25.087,-3.0,3,0,86986,86986,125287,10,2
