generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,22406,22406,53560,3.0,-1108.24,-1000.0,-9352.0,1565.7785949759464,9355.0,0
1,1,0,22406,22406,53560,66.0,-473.67,-262.0,-2421.0,476.3569465275493,2487.0,0
2,1,0,22406,22406,53560,117.0,-218.02,-113.5,-1319.0,289.16022541075034,1436.0,0
3,1,0,22406,22406,53560,157.0,-116.64,-56.5,-1579.0,227.1290524451825,1736.0,0
4,1,0,22406,22406,53560,157.0,-119.77,-38.0,-1494.0,276.81163981919894,1651.0,1
5,1,0,22406,22406,53560,173.0,-39.03,-6.5,-1000.0,196.1669282457513,1173.0,0
6,1,0,22406,22406,53560,157.0,29.36,50.0,-1000.0,132.98192479894522,1157.0,1
7,1,0,22406,22406,53560,157.0,58.68,72.0,-120.0,57.24391900129011,277.0,2
8,1,0,22406,22406,53560,157.0,66.06,102.0,-148.0,65.39743608479347,305.0,3
9,1,0,22406,22406,53560,157.0,54.39,102.0,-303.0,93.08200956710435,460.0,4
10,1,0,22406,22406,53560,173.0,48.8,84.0,-659.0,110.35955927436609,832.0,5
11,1,0,22406,22406,53560,192.0,68.48,85.0,-270.0,76.34801764276396,462.0,0
12,1,0,22406,22406,53560,173.0,93.24,120.5,-288.0,73.55093335899822,461.0,1
13,1,0,22406,22406,53560,173.0,114.19,141.0,-684.0,104.61277274894411,857.0,2
14,1,0,22406,22406,53560,192.0,139.94,155.5,-640.0,90.19180683522212,832.0,3
15,1,0,22406,22406,53560,192.0,149.93,173.0,-1366.0,156.43007635323454,1558.0,4
16,1,0,22406,22406,53560,192.0,158.57,173.0,-691.0,97.40711763344898,883.0,5
17,1,0,22406,22406,53560,192.0,162.3,192.0,-672.0,94.85613774915606,864.0,6
18,1,0,22406,22406,53560,211.0,175.69,192.0,-8.0,47.34351042960355,219.0,0
19,1,0,22406,22406,53560,211.0,183.14,192.0,6.0,32.93919098931094,205.0,1
20,1,0,22406,22406,53560,211.0,185.23,192.0,6.0,34.437721566135394,205.0,2
21,1,0,22406,22406,53560,211.0,186.35,192.0,6.0,39.93767240047518,205.0,3
