analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,139.25,94.10056677122974,4,-890.75,2098.8980243610376,4,1030.0,2153.579036549777,4
1,173.25,136.81465564770463,4,-1059.0,1960.6750538186245,4,1232.25,2075.9573494334286,4
2,189.0,145.08158624259204,4,-1138.0,1913.4478479087604,4,1327.0,2039.4147853408012,4
3,229.5,203.68357813039322,4,-1065.5,1971.216460293829,4,1295.0,2160.5405187899933,4
4,255.25,217.87209550559703,4,-1053.5,1979.3610922045862,4,1308.75,2170.334286847689,4
5,261.75,219.6745699134669,4,-963.5,2048.392133682741,4,1225.25,2226.6968623202097,4
6,271.25,223.64611182252494,4,-1047.5,1983.5297661828351,4,1318.75,2164.3499986524052,4
7,273.0,221.42718893577637,4,-1027.25,1992.8982872523457,4,1300.25,2174.5999440510127,4
8,285.5,206.6115517906328,4,-1050.25,1982.3178983200448,4,1335.75,2155.4481939185334,4
9,285.5,206.6115517906328,4,-1050.25,1982.3178983200448,4,1335.75,2155.4481939185334,4
10,285.5,206.6115517906328,4,-1050.25,1982.3178983200448,4,1335.75,2155.4481939185334,4
11,285.5,206.6115517906328,4,-1050.25,1982.3178983200448,4,1335.75,2155.4481939185334,4
12,288.5,211.69868524233524,4,-1050.25,1982.3178983200448,4,1338.75,2161.4076239031515,4
13,288.5,211.69868524233524,4,-1050.25,1982.3178983200448,4,1338.75,2161.4076239031515,4
14,288.5,211.69868524233524,4,-1050.25,1982.3178983200448,4,1338.75,2161.4076239031515,4
15,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
16,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
17,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
18,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
19,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
20,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
21,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
22,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
23,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
24,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
25,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
26,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
27,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
28,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
29,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
30,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
31,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
32,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
33,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
34,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
35,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
36,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
37,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
38,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
39,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
40,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
41,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
42,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
43,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
44,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
45,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
46,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
47,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
48,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
49,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
50,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
51,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
52,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
53,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
54,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
55,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
56,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
57,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
58,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
59,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
60,289.75,210.43031308883866,4,-1035.75,1994.723769514633,4,1325.5,2173.118419844318,4
