dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
train,1,0,53560,53560,86986,11,14,530,9.5,6,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,11,14,530,9.5,6,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,12,14,417,4.5,4,22,12,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,12,14,417,4.5,4,22,12,74.0,2,37.0,106.0,69.0,1.536231884057971,69.0,0.5,18.5,69.0,1
train,1,0,53560,53560,86986,13,14,2777,5.0,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,13,14,2777,5.0,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,14,14,475,9.5,7,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,14,14,475,9.5,7,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,15,14,427,4.5,6,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,15,14,427,4.5,6,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,16,14,441,9.5,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,16,14,441,9.5,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,17,14,545,7.5,6,22,14,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,17,14,545,7.5,6,22,14,54.0,2,27.0,106.0,79.0,1.3417721518987342,79.0,0.5,13.5,79.0,1
train,1,0,53560,53560,86986,18,14,530,7.25,4,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,18,14,530,7.25,4,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,19,14,2943,4.5,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,19,14,2943,4.5,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,20,14,567,7.25,6,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,20,14,567,7.25,6,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,21,14,417,5.0,6,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,21,14,417,5.0,6,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,22,14,465,4.75,6,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,22,14,465,4.75,6,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,23,14,432,4.5,6,22,7,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,23,14,432,4.5,6,22,7,124.0,2,62.0,106.0,44.0,2.409090909090909,44.0,0.5,31.0,44.0,1
train,1,0,53560,53560,86986,24,14,2871,4.5,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,24,14,2871,4.5,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,25,14,561,4.75,4,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,25,14,561,4.75,4,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,26,14,561,5.0,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,26,14,561,5.0,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,27,14,2871,5.0,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,27,14,2871,5.0,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,28,14,561,4.5,6,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,28,14,561,4.5,6,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,29,14,2641,4.75,5,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,29,14,2641,4.75,5,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,30,14,513,5.0,8,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,30,14,513,5.0,8,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,31,14,488,7.0,6,22,15,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,31,14,488,7.0,6,22,15,44.0,2,22.0,106.0,84.0,1.2619047619047619,84.0,0.5,11.0,84.0,1
train,1,0,53560,53560,86986,32,14,498,4.5,5,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,32,14,498,4.5,5,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,33,14,432,5.0,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,33,14,432,5.0,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,34,14,514,7.25,5,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,34,14,514,7.25,5,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,35,14,2641,5.0,8,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,35,14,2641,5.0,8,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,36,14,410,4.25,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,36,14,410,4.25,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,37,14,2871,4.5,8,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,37,14,2871,4.5,8,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,38,14,561,4.75,5,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,38,14,561,4.75,5,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,39,14,2871,4.75,4,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,39,14,2871,4.75,4,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,40,14,3071,4.75,7,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,40,14,3071,4.75,7,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,41,14,441,5.25,6,22,14,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,41,14,441,5.25,6,22,14,54.0,2,27.0,106.0,79.0,1.3417721518987342,79.0,0.5,13.5,79.0,1
train,1,0,53560,53560,86986,42,14,2641,4.5,5,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,42,14,2641,4.5,5,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,43,14,425,5.0,4,22,12,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,43,14,425,5.0,4,22,12,74.0,2,37.0,106.0,69.0,1.536231884057971,69.0,0.5,18.5,69.0,1
train,1,0,53560,53560,86986,44,14,3071,4.75,5,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,44,14,3071,4.75,5,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,45,14,2871,4.25,6,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,45,14,2871,4.25,6,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,46,14,561,4.25,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,46,14,561,4.25,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,47,14,414,9.0,6,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,47,14,414,9.0,6,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,48,14,414,9.0,7,22,22,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,48,14,414,9.0,7,22,22,-26.0,2,-13.0,106.0,119.0,0.8907563025210085,119.0,0.5,-6.5,119.0,1
train,1,0,53560,53560,86986,49,14,2871,9.0,3,22,10,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,49,14,2871,9.0,3,22,10,94.0,2,47.0,106.0,59.0,1.7966101694915255,59.0,0.5,23.5,59.0,1
train,1,0,53560,53560,86986,50,14,594,4.5,3,22,12,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,50,14,594,4.5,3,22,12,74.0,2,37.0,106.0,69.0,1.536231884057971,69.0,0.5,18.5,69.0,1
train,1,0,53560,53560,86986,51,14,3220,5.0,6,22,14,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,51,14,3220,5.0,6,22,14,54.0,2,27.0,106.0,79.0,1.3417721518987342,79.0,0.5,13.5,79.0,1
train,1,0,53560,53560,86986,52,14,561,4.75,6,22,7,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,52,14,561,4.75,6,22,7,124.0,2,62.0,106.0,44.0,2.409090909090909,44.0,0.5,31.0,44.0,1
train,1,0,53560,53560,86986,53,14,2825,4.5,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,53,14,2825,4.5,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,54,14,466,4.25,6,22,9,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,54,14,466,4.25,6,22,9,104.0,2,52.0,106.0,54.0,1.962962962962963,54.0,0.5,26.0,54.0,1
train,1,0,53560,53560,86986,55,14,3071,9.0,7,22,14,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,55,14,3071,9.0,7,22,14,54.0,2,27.0,106.0,79.0,1.3417721518987342,79.0,0.5,13.5,79.0,1
train,1,0,53560,53560,86986,56,14,611,9.25,8,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,56,14,611,9.25,8,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,57,14,3097,5.25,7,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,57,14,3097,5.25,7,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,58,14,466,4.5,6,22,14,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,58,14,466,4.5,6,22,14,54.0,2,27.0,106.0,79.0,1.3417721518987342,79.0,0.5,13.5,79.0,1
train,1,0,53560,53560,86986,59,14,3097,5.25,4,22,7,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,59,14,3097,5.25,4,22,7,124.0,2,62.0,106.0,44.0,2.409090909090909,44.0,0.5,31.0,44.0,1
train,1,0,53560,53560,86986,60,14,2871,4.25,6,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,60,14,2871,4.25,6,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,61,14,3097,4.75,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,61,14,3097,4.75,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,62,14,2825,5.25,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,62,14,2825,5.25,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,63,14,3129,4.75,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,63,14,3129,4.75,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,64,14,3097,5.25,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,64,14,3097,5.25,6,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,65,14,574,4.5,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,65,14,574,4.5,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,66,14,3129,5.0,6,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,66,14,3129,5.0,6,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,67,14,2692,9.0,7,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,67,14,2692,9.0,7,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,68,14,2692,5.25,7,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,68,14,2692,5.25,7,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,69,14,3129,4.5,8,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,69,14,3129,4.5,8,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,70,14,3316,9.25,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,70,14,3316,9.25,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,71,14,3316,9.0,5,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,71,14,3316,9.0,5,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,72,14,3514,4.0,7,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,72,14,3514,4.0,7,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,73,14,3349,4.75,5,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,73,14,3349,4.75,5,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,74,14,3097,5.0,5,22,13,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,74,14,3097,5.0,5,22,13,64.0,2,32.0,106.0,74.0,1.4324324324324325,74.0,0.5,16.0,74.0,1
train,1,0,53560,53560,86986,75,14,672,5.25,2,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,75,14,672,5.25,2,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,76,14,2692,4.0,7,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,76,14,2692,4.0,7,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1
train,1,0,53560,53560,86986,77,14,2878,9.25,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,77,14,2878,9.25,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,78,14,2871,4.75,6,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,78,14,2871,4.75,6,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,79,14,2871,9.0,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,79,14,2871,9.0,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,80,14,3316,4.75,6,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,80,14,3316,4.75,6,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,81,14,2724,5.25,6,22,20,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,81,14,2724,5.25,6,22,20,-6.0,2,-3.0,106.0,109.0,0.9724770642201835,109.0,0.5,-1.5,109.0,1
train,1,0,53560,53560,86986,82,14,611,9.0,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,82,14,611,9.0,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,83,14,2984,8.75,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,83,14,2984,8.75,6,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,84,14,611,4.75,7,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,84,14,611,4.75,7,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,85,14,2986,4.75,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,85,14,2986,4.75,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,86,14,611,4.25,7,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,86,14,611,4.25,7,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1
train,1,0,53560,53560,86986,87,14,611,5.0,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,87,14,611,5.0,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,88,14,611,4.75,7,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,88,14,611,4.75,7,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,89,14,2762,5.5,7,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,89,14,2762,5.5,7,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,90,14,611,4.75,4,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,90,14,611,4.75,4,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,91,14,2762,9.0,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,91,14,2762,9.0,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,92,14,3097,4.75,7,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,92,14,3097,4.75,7,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
