generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,53560,53560,86986,106.0,-2026.45,-484.0,-24374.0,3941.7045622497644,24480.0,0
1,1,0,53560,53560,86986,106.0,-232.01,-85.0,-2262.0,422.9983283153442,2368.0,1
2,1,0,53560,53560,86986,106.0,-55.12,-19.0,-1098.0,190.30683783104726,1204.0,2
3,1,0,53560,53560,86986,131.0,1.12,11.0,-1000.0,121.84559528726957,1131.0,0
4,1,0,53560,53560,86986,131.0,41.46,54.5,-349.0,76.26673288829505,480.0,1
5,1,0,53560,53560,86986,131.0,55.2,101.5,-164.0,73.65315932658882,295.0,2
6,1,0,53560,53560,86986,131.0,65.06,106.0,-254.0,71.87402278650578,385.0,3
7,1,0,53560,53560,86986,131.0,74.26,106.0,-74.0,56.144945894487684,205.0,4
8,1,0,53560,53560,86986,131.0,77.55,106.0,-132.0,55.30181194174748,263.0,5
9,1,0,53560,53560,86986,131.0,96.3,106.0,-74.0,34.42206832656614,205.0,6
10,1,0,53560,53560,86986,131.0,95.3,106.0,-264.0,48.07937460727066,395.0,7
11,1,0,53560,53560,86986,106.0,78.04,106.0,-1000.0,121.12735763516336,1106.0,8
12,1,0,53560,53560,86986,106.0,77.01,106.0,-1000.0,136.69737238206744,1106.0,9
13,1,0,53560,53560,86986,106.0,99.36,106.0,-74.0,32.962641847639546,180.0,10
14,1,0,53560,53560,86986,106.0,95.86,106.0,-210.0,45.72403386324606,316.0,11
15,1,0,53560,53560,86986,106.0,93.61,106.0,-608.0,76.01207971517594,714.0,12
16,1,0,53560,53560,86986,106.0,86.79,106.0,-1000.0,114.97450705581335,1106.0,13
17,1,0,53560,53560,86986,106.0,95.76,106.0,-79.0,38.28656435488839,185.0,14
18,1,0,53560,53560,86986,106.0,99.85,106.0,-119.0,32.168236733545946,225.0,15
19,1,0,53560,53560,86986,106.0,99.18,106.0,-116.0,33.86437000086604,222.0,16
20,1,0,53560,53560,86986,106.0,98.18,106.0,-79.0,29.547557967083875,185.0,17
21,1,0,53560,53560,86986,106.0,102.85,106.0,-74.0,22.09546550674133,180.0,18
22,1,0,53560,53560,86986,106.0,96.77,106.0,-74.0,37.03802441444809,180.0,19
23,1,0,53560,53560,86986,106.0,97.46,106.0,-119.0,38.54327752571442,225.0,20
24,1,0,53560,53560,86986,106.0,90.26,106.0,-1000.0,112.73349461486949,1106.0,21
25,1,0,53560,53560,86986,106.0,98.06,106.0,-251.0,42.67206878680074,357.0,22
26,1,0,53560,53560,86986,106.0,91.07,106.0,-608.0,78.38950339442292,714.0,23
27,1,0,53560,53560,86986,106.0,84.86,106.0,-1000.0,116.94175533749329,1106.0,24
28,1,0,53560,53560,86986,106.0,90.16,106.0,-370.0,66.85015959879108,476.0,25
29,1,0,53560,53560,86986,106.0,93.67,106.0,-132.0,49.38164199028385,238.0,26
30,1,0,53560,53560,86986,106.0,96.47,106.0,-24.0,32.56801895396554,130.0,27
31,1,0,53560,53560,86986,106.0,93.37,106.0,-142.0,47.23477896036292,248.0,28
32,1,0,53560,53560,86986,106.0,100.01,106.0,-74.0,28.498270371049085,180.0,29
33,1,0,53560,53560,86986,106.0,92.75,106.0,-119.0,46.48066286319527,225.0,30
34,1,0,53560,53560,86986,106.0,84.45,106.0,-1000.0,117.86864585956555,1106.0,31
35,1,0,53560,53560,86986,106.0,100.28,106.0,-44.0,26.56764950084971,150.0,32
36,1,0,53560,53560,86986,106.0,90.94,106.0,-230.0,54.61598167702797,336.0,33
37,1,0,53560,53560,86986,106.0,94.04,106.0,-119.0,45.866719520758835,225.0,34
38,1,0,53560,53560,86986,106.0,86.33,106.0,-132.0,55.989186365752715,238.0,35
39,1,0,53560,53560,86986,106.0,88.09,106.0,-1000.0,114.97405021230757,1106.0,36
40,1,0,53560,53560,86986,106.0,93.69,106.0,-250.0,50.341198462355486,356.0,37
41,1,0,53560,53560,86986,106.0,94.15,106.0,-84.0,36.91633319501893,190.0,38
42,1,0,53560,53560,86986,106.0,89.96,106.0,-1000.0,112.74445225886511,1106.0,39
43,1,0,53560,53560,86986,106.0,99.65,106.0,-109.0,30.056974517933725,215.0,40
44,1,0,53560,53560,86986,106.0,98.77,106.0,-410.0,53.19239996598588,516.0,41
45,1,0,53560,53560,86986,106.0,105.13,106.0,19.0,8.7,87.0,42
46,1,0,53560,53560,86986,106.0,92.46,106.0,-338.0,60.19705352029493,444.0,43
47,1,0,53560,53560,86986,106.0,99.68,106.0,-132.0,34.58611854428877,238.0,44
48,1,0,53560,53560,86986,106.0,96.76,106.0,-308.0,50.52334593876859,414.0,45
49,1,0,53560,53560,86986,106.0,97.1,106.0,-170.0,42.83265534188096,276.0,46
50,1,0,53560,53560,86986,106.0,102.15,106.0,-119.0,27.476849759884644,225.0,47
51,1,0,53560,53560,86986,106.0,98.91,106.0,-248.0,43.153963264740185,354.0,48
52,1,0,53560,53560,86986,106.0,75.51,106.0,-578.0,104.01014859186103,684.0,49
53,1,0,53560,53560,86986,106.0,94.32,106.0,-464.0,65.23212321387292,570.0,50
54,1,0,53560,53560,86986,106.0,94.95,106.0,-230.0,48.11672990727546,336.0,51
55,1,0,53560,53560,86986,106.0,91.85,106.0,-124.0,49.24200699123922,230.0,52
56,1,0,53560,53560,86986,106.0,79.22,106.0,-1000.0,123.70146369874578,1106.0,53
