dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition,analysis_generation,selected_generation
test,4,0,125287,125287,130699,5,12,2712,6.0,3,25,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,5,5
train,4,0,125287,125287,130699,5,12,2712,6.0,3,25,2,543.0,23,543.0,847.0,304.0,2.786184210526316,114.0,0.3043478260869565,23.608695652173918,19.0,6,expanding,net_profit_fitness,expanding,rep_1,5,5
test,4,0,125287,125287,130699,5,12,2712,6.0,3,25,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,6,5
train,4,0,125287,125287,130699,5,12,2712,6.0,3,25,2,543.0,23,543.0,847.0,304.0,2.786184210526316,114.0,0.3043478260869565,23.608695652173918,19.0,6,expanding,net_profit_fitness,expanding,rep_1,6,5
test,4,0,125287,125287,130699,7,12,4000,6.75,5,25,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,7,7
train,4,0,125287,125287,130699,7,12,4000,6.75,5,25,2,562.0,22,562.0,847.0,285.0,2.9719298245614034,114.0,0.3181818181818182,25.545454545454547,19.0,6,expanding,net_profit_fitness,expanding,rep_1,7,7
test,4,0,125287,125287,130699,8,12,3072,9.0,4,20,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,8,8
train,4,0,125287,125287,130699,8,12,3072,9.0,4,20,2,578.0,18,578.0,768.0,190.0,4.042105263157895,57.0,0.4444444444444444,32.111111111111114,19.0,3,expanding,net_profit_fitness,expanding,rep_1,8,8
test,4,0,125287,125287,130699,9,12,2603,9.75,3,25,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,9,9
train,4,0,125287,125287,130699,9,12,2603,9.75,3,25,2,581.0,21,581.0,847.0,266.0,3.1842105263157894,95.0,0.3333333333333333,27.666666666666668,19.0,5,expanding,net_profit_fitness,expanding,rep_1,9,9
test,4,0,125287,125287,130699,9,12,2603,9.75,3,25,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,10,9
train,4,0,125287,125287,130699,9,12,2603,9.75,3,25,2,581.0,21,581.0,847.0,266.0,3.1842105263157894,95.0,0.3333333333333333,27.666666666666668,19.0,5,expanding,net_profit_fitness,expanding,rep_1,10,9
test,4,0,125287,125287,130699,9,12,2603,9.75,3,25,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,11,9
train,4,0,125287,125287,130699,9,12,2603,9.75,3,25,2,581.0,21,581.0,847.0,266.0,3.1842105263157894,95.0,0.3333333333333333,27.666666666666668,19.0,5,expanding,net_profit_fitness,expanding,rep_1,11,9
test,4,0,125287,125287,130699,12,12,2712,7.75,4,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,12,12
train,4,0,125287,125287,130699,12,12,2712,7.75,4,26,2,597.0,22,597.0,882.0,285.0,3.094736842105263,114.0,0.3181818181818182,27.13636363636364,19.0,6,expanding,net_profit_fitness,expanding,rep_1,12,12
test,4,0,125287,125287,130699,13,12,1495,9.0,3,25,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,13,13
train,4,0,125287,125287,130699,13,12,1495,9.0,3,25,2,619.0,19,619.0,847.0,228.0,3.7149122807017534,95.0,0.3684210526315789,32.578947368421055,19.0,5,expanding,net_profit_fitness,expanding,rep_1,13,13
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,14,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,14,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,15,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,15,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,16,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,16,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,17,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,17,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,18,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,18,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,19,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,19,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,20,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,20,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,21,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,21,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,22,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,22,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,23,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,23,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,24,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,24,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,25,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,25,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,26,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,26,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,27,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,27,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,28,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,28,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,29,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,29,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,30,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,30,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,31,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,31,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,32,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,32,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,33,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,33,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,34,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,34,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,35,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,35,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,36,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,36,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,37,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,37,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,38,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,38,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,39,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,39,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,40,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,40,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,41,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,41,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,42,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,42,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,43,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,43,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,44,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,44,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,45,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,45,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,46,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,46,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,47,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,47,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,48,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,48,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,49,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,49,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,50,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,50,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,51,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,51,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,52,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,52,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,53,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,53,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,54,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,54,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,55,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,55,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,56,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,56,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,57,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,57,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,58,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,58,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,59,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,59,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,60,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,60,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,61,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,61,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,62,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,62,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,63,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,63,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,64,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,64,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,65,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,65,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,66,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,66,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,67,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,67,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,68,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,68,14
test,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,-4000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,net_profit_fitness,expanding,rep_1,69,14
train,4,0,125287,125287,130699,14,12,1495,9.0,3,26,2,654.0,19,654.0,882.0,228.0,3.8684210526315783,95.0,0.3684210526315789,34.421052631578945,19.0,5,expanding,net_profit_fitness,expanding,rep_1,69,14
