dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
train,3,0,86986,86986,125287,2,14,2879,7.0,6,19,3,225.0,5,225.0,273.0,48.0,5.6875,24.0,0.6,45.0,24.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,2,14,2879,7.0,6,19,3,732.0,9,244.0,364.0,120.0,3.033333333333333,48.0,0.4444444444444444,27.11111111111111,24.0,2,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,3,14,1620,5.0,8,19,4,215.0,5,215.0,273.0,58.0,4.706896551724138,29.0,0.6,43.0,29.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,3,14,1620,5.0,8,19,4,384.0,8,128.0,273.0,145.0,1.8827586206896552,87.0,0.375,16.0,29.0,3,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,4,13,1620,9.25,1,22,2,242.0,7,242.0,318.0,76.0,4.184210526315789,38.0,0.4285714285714285,34.57142857142857,19.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,4,13,1620,9.25,1,22,2,759.0,13,253.0,424.0,171.0,2.47953216374269,114.0,0.3076923076923077,19.46153846153846,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,5,13,1620,9.25,1,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,5,13,1620,9.25,1,23,2,819.0,13,273.0,444.0,171.0,2.5964912280701755,114.0,0.3076923076923077,21.0,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,6,13,1620,5.5,8,23,4,275.0,5,275.0,333.0,58.0,5.741379310344827,29.0,0.6,55.0,29.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,6,13,1620,5.5,8,23,4,390.0,10,130.0,333.0,203.0,1.6403940886699508,116.0,0.3,13.0,29.0,4,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,7,13,1620,9.25,3,23,4,246.0,6,246.0,333.0,87.0,3.827586206896552,58.0,0.5,41.0,29.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,7,13,1620,9.25,3,23,4,636.0,12,212.0,444.0,232.0,1.913793103448276,145.0,0.3333333333333333,17.666666666666668,29.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,8,13,1620,7.25,3,23,4,246.0,6,246.0,333.0,87.0,3.827586206896552,58.0,0.5,41.0,29.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,8,13,1620,7.25,3,23,4,549.0,13,183.0,444.0,261.0,1.7011494252873562,174.0,0.3076923076923077,14.076923076923077,29.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,9,13,1620,7.25,3,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,9,13,1620,7.25,3,23,2,819.0,13,273.0,444.0,171.0,2.5964912280701755,114.0,0.3076923076923077,21.0,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,10,13,1620,9.25,3,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,10,13,1620,9.25,3,23,2,876.0,12,292.0,444.0,152.0,2.921052631578948,95.0,0.3333333333333333,24.33333333333333,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,11,13,1620,9.5,3,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,11,13,1620,9.5,3,23,2,876.0,12,292.0,444.0,152.0,2.921052631578948,95.0,0.3333333333333333,24.33333333333333,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,12,13,1620,9.25,3,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,12,13,1620,9.25,3,23,2,876.0,12,292.0,444.0,152.0,2.921052631578948,95.0,0.3333333333333333,24.33333333333333,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,13,13,778,9.25,3,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,13,13,778,9.25,3,23,2,267.0,9,89.0,222.0,133.0,1.669172932330827,95.0,0.2222222222222222,9.88888888888889,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,14,13,1620,9.25,1,23,2,276.0,6,276.0,333.0,57.0,5.842105263157895,38.0,0.5,46.0,19.0,2,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,14,13,1620,9.25,1,23,2,819.0,13,273.0,444.0,171.0,2.5964912280701755,114.0,0.3076923076923077,21.0,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,15,13,778,6.75,3,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,15,13,778,6.75,3,23,2,210.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,16,13,778,9.25,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,16,13,778,9.25,2,23,2,210.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,17,13,778,9.25,2,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,17,13,778,9.25,2,23,2,210.0,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,18,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,18,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,19,13,1620,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,19,13,1620,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,20,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,20,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,21,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,21,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,22,13,778,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,22,13,778,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,23,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,23,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,24,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,24,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,25,13,765,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,25,13,765,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,26,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,26,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,27,13,778,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,27,13,778,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,28,13,765,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,28,13,765,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,29,13,1620,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,29,13,1620,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,30,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,30,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,31,13,739,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,31,13,739,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,32,13,1312,9.75,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,32,13,1312,9.75,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,33,13,809,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,33,13,809,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,34,13,1487,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,34,13,1487,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,35,13,1547,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,35,13,1547,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,36,13,1603,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,36,13,1603,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,37,13,1156,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,37,13,1156,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,38,13,809,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,38,13,809,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,39,13,1180,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,39,13,1180,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,40,13,1156,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,40,13,1156,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,41,13,1620,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,41,13,1620,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,42,13,1668,9.5,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,42,13,1668,9.5,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,43,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,43,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,44,13,1180,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,44,13,1180,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,45,13,1487,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,45,13,1487,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,46,13,1156,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,46,13,1156,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,47,13,1908,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,47,13,1908,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,48,13,1180,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,48,13,1180,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,49,13,1668,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,49,13,1668,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,50,13,1668,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,50,13,1668,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,51,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,51,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,52,13,1121,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,52,13,1121,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,53,13,753,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,53,13,753,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,54,13,809,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,54,13,809,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,55,13,1668,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,55,13,1668,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,56,13,1620,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,56,13,1620,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,57,13,728,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,57,13,728,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,58,13,1551,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,58,13,1551,9.25,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,59,13,753,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,59,13,753,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,60,13,1411,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,60,13,1411,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,61,13,1156,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,61,13,1156,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,62,13,1239,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,62,13,1239,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,63,13,1411,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,63,13,1411,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,64,13,1620,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,64,13,1620,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,65,13,1239,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,65,13,1239,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,66,13,1239,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,66,13,1239,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,67,13,881,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,67,13,881,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,68,13,881,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,68,13,881,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,69,13,1239,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,69,13,1239,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,70,13,1613,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,70,13,1613,9.0,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
train,3,0,86986,86986,125287,71,13,1551,9.5,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,expanding,net_profit_fitness,expanding,rep_1
test,3,0,86986,86986,125287,71,13,1551,9.5,5,23,2,324.0,8,108.0,222.0,114.0,1.947368421052632,114.0,0.25,13.5,19.0,6,expanding,net_profit_fitness,expanding,rep_1
