generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter,walk_forward_type,fitness_function,train_size,repetition
80,4,0,125287,125287,130699,559.0,544.74,559.0,407.0,34.58837896745032,152.0,68,expanding,net_profit_fitness,expanding,rep_3
81,4,0,125287,125287,130699,559.0,548.34,559.0,328.0,38.51202619463382,231.0,69,expanding,net_profit_fitness,expanding,rep_3
82,4,0,125287,125287,130699,559.0,550.13,559.0,426.0,26.361379387890977,133.0,70,expanding,net_profit_fitness,expanding,rep_3
83,4,0,125287,125287,130699,559.0,546.37,559.0,328.0,39.69241715741156,231.0,71,expanding,net_profit_fitness,expanding,rep_3
84,4,0,125287,125287,130699,559.0,546.09,559.0,328.0,40.144460100587686,231.0,72,expanding,net_profit_fitness,expanding,rep_3
85,4,0,125287,125287,130699,559.0,546.51,559.0,328.0,41.25762739399611,231.0,73,expanding,net_profit_fitness,expanding,rep_3
86,4,0,125287,125287,130699,559.0,550.89,559.0,236.0,37.3241046493923,323.0,74,expanding,net_profit_fitness,expanding,rep_3
87,4,0,125287,125287,130699,559.0,553.43,559.0,426.0,22.773480501263176,133.0,75,expanding,net_profit_fitness,expanding,rep_3
88,4,0,125287,125287,130699,559.0,542.36,559.0,217.0,56.206603012655215,342.0,76,expanding,net_profit_fitness,expanding,rep_3
89,4,0,125287,125287,130699,559.0,550.87,559.0,449.0,24.364925527478963,110.0,77,expanding,net_profit_fitness,expanding,rep_3
90,4,0,125287,125287,130699,559.0,548.45,559.0,236.0,44.00238170780754,323.0,78,expanding,net_profit_fitness,expanding,rep_3
91,4,0,125287,125287,130699,559.0,541.59,559.0,236.0,50.99219488700148,323.0,79,expanding,net_profit_fitness,expanding,rep_3
92,4,0,125287,125287,130699,559.0,547.41,559.0,328.0,34.918691993043645,231.0,80,expanding,net_profit_fitness,expanding,rep_3
93,4,0,125287,125287,130699,559.0,549.12,559.0,236.0,39.8051516893241,323.0,81,expanding,net_profit_fitness,expanding,rep_3
94,4,0,125287,125287,130699,559.0,540.14,559.0,236.0,56.14267898880854,323.0,82,expanding,net_profit_fitness,expanding,rep_3
95,4,0,125287,125287,130699,559.0,548.15,559.0,255.0,36.9204372518621,304.0,83,expanding,net_profit_fitness,expanding,rep_3
96,4,0,125287,125287,130699,559.0,540.36,559.0,236.0,56.49072865738611,323.0,84,expanding,net_profit_fitness,expanding,rep_3
97,4,0,125287,125287,130699,559.0,543.82,559.0,328.0,43.88607381331206,231.0,85,expanding,net_profit_fitness,expanding,rep_3
98,4,0,125287,125287,130699,559.0,549.33,559.0,426.0,27.083132400187036,133.0,86,expanding,net_profit_fitness,expanding,rep_3
99,4,0,125287,125287,130699,559.0,550.87,559.0,479.0,21.85796898343504,80.0,87,expanding,net_profit_fitness,expanding,rep_3
100,4,0,125287,125287,130699,559.0,549.54,559.0,328.0,37.6974719834022,231.0,88,expanding,net_profit_fitness,expanding,rep_3
