analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,145.0,17.834306827011808,3,-960.4166666666666,117.43358051823733,3,1105.4166666666667,134.76004909962498,3
1,180.75,6.726812023536855,3,-654.5,658.2117820276388,3,835.25,656.2680473708895,3
2,206.83333333333334,30.24104550661788,3,-671.8333333333334,721.3103238782413,3,878.6666666666666,734.7218152697886,3
3,235.91666666666666,22.08553448149565,3,-1013.25,56.07862783628002,3,1249.1666666666667,67.42233185920915,3
4,254.5,6.408002808988148,3,-956.25,140.63272201020644,3,1210.75,146.1642911247477,3
5,263.8333333333333,4.274439534410717,3,-866.4166666666666,92.21385922589585,3,1130.25,92.25948460727493,3
6,267.75,5.84700778176325,3,-944.4166666666666,143.91106918278848,3,1212.1666666666667,149.7147983110999,3
7,270.75,4.337337893224368,3,-933.6666666666666,134.12921319881562,3,1204.4166666666667,138.39647153498288,3
8,276.25,8.227241335952167,3,-941.3333333333334,142.54611826820584,3,1217.5833333333333,149.3287759721258,3
9,277.1666666666667,7.234178138070227,3,-959.25,112.29759569999707,3,1236.4166666666667,117.8158874402486,3
10,278.75,6.514407110397691,3,-949.75,109.07909973959265,3,1228.5,115.48295328748742,3
11,280.3333333333333,6.898067362191631,3,-949.75,109.07909973959265,3,1230.0833333333333,115.82350078172107,3
12,282.6666666666667,6.006940430313359,3,-949.75,109.07909973959265,3,1232.4166666666667,115.0699062888874,3
13,286.0833333333333,2.809952550014567,3,-995.75,47.31014690317501,3,1281.8333333333333,49.55699580617591,3
14,289.0,6.264982043070834,3,-995.75,47.31014690317501,3,1284.75,47.720540650751225,3
15,289.4166666666667,6.256663114898654,3,-990.9166666666666,38.96258889413452,3,1280.3333333333333,40.25258790852255,3
16,289.4166666666667,6.256663114898654,3,-990.9166666666666,38.96258889413452,3,1280.3333333333333,40.25258790852255,3
17,289.4166666666667,6.256663114898654,3,-990.9166666666666,38.96258889413452,3,1280.3333333333333,40.25258790852255,3
18,292.5833333333333,6.714412359494559,3,-993.5,39.497626510968985,3,1286.0833333333333,35.20860453544468,3
19,292.5833333333333,6.714412359494559,3,-993.5,39.497626510968985,3,1286.0833333333333,35.20860453544468,3
20,292.5833333333333,6.714412359494559,3,-993.5,39.497626510968985,3,1286.0833333333333,35.20860453544468,3
21,292.5833333333333,6.714412359494559,3,-993.5,39.497626510968985,3,1286.0833333333333,35.20860453544468,3
22,292.5833333333333,6.714412359494559,3,-993.5,39.497626510968985,3,1286.0833333333333,35.20860453544468,3
23,292.5833333333333,6.714412359494559,3,-993.5,39.497626510968985,3,1286.0833333333333,35.20860453544468,3
24,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
25,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
26,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
27,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
28,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
29,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
30,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
31,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
32,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
33,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
34,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
35,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
36,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
37,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
38,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
39,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
40,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
41,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
42,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
43,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
44,293.3333333333333,5.9913131560062265,3,-1013.8333333333334,49.184813035461794,3,1307.1666666666667,43.26830055980166,3
