dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,analysis_generation,selected_generation
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,9,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,10,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,10,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,11,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,11,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,12,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,12,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,13,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,13,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,14,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,14,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,15,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,15,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,16,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,16,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,17,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,17,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,18,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,18,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,19,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,19,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,20,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,20,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,21,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,21,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,22,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,22,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,23,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,23,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,24,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,24,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,25,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,25,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,26,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,26,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,27,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,27,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,28,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,28,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,29,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,29,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,30,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,30,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,31,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,31,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,32,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,32,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,33,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,33,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,34,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,34,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,35,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,35,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,36,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,36,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,37,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,37,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,38,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,38,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,39,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,39,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,40,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,40,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,41,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,41,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,42,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,42,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,43,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,43,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,44,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,44,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,45,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,45,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,46,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,46,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,47,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,47,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,48,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,48,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,49,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,49,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,50,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,50,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,51,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,51,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,52,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,52,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,53,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,53,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,54,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,54,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,55,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,55,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,56,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,56,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,57,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,57,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,58,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,58,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,59,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,59,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,60,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,60,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,61,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,61,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,62,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,62,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,63,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,63,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,64,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,64,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,65,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,65,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,66,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,66,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,67,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,67,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,68,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,68,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,69,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,69,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,70,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,70,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,71,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,71,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,72,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,72,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,73,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,73,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,74,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,74,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,75,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,75,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,76,8
train,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,114.0,19,114.0,380.0,266.0,1.4285714285714286,171.0,0.2631578947368421,6.0,19.0,9,76,8
test,1,0,22406,22406,53560,8,6,357,3.25,4,16,2,-399.0,31,-399.0,152.0,551.0,0.2758620689655172,437.0,0.064516129032258,-12.870967741935484,19.0,23,77,8
