window_id,first_generation,last_generation,first_train_fitness,last_train_fitness,train_improvement,first_test_fitness,last_test_fitness,test_improvement,first_generalization_gap,last_generalization_gap,gap_change,number_of_generations_observed,overfit_flag
1,0.0,100.0,-54.899339704590254,332.55375505322445,387.4530947578147,-313.0495168499706,-4.930066485916346,308.1194503640542,258.1501771453803,337.4838215391408,79.3336443937605,101,False
2,0.0,100.0,-15.513435037626794,243.4091206179424,258.92255565556917,-1000.0,161.66632302368973,1161.6663230236898,984.4865649623732,81.74279759425266,-902.7437673681205,101,False
3,0.0,100.0,178.88543819998318,676.0591690081571,497.17373080817396,195.1614716074871,229.10259710444143,33.94112549695433,-16.276033407503917,446.9565719037157,463.23260531121963,101,False
4,0.0,100.0,680.9816443928573,1384.0,703.0183556071427,-1000.0,-1000.0,0.0,1680.9816443928573,2384.0,703.0183556071427,101,True
