generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,86986,86986,125287,205.0,-3484.82,-609.0,-44523.0,7927.473283092249,44728.0,0
1,1,0,86986,86986,125287,228.0,-256.1,-35.0,-5938.0,906.228074621573,6166.0,0
2,1,0,86986,86986,125287,228.0,-12.87,31.5,-1000.0,227.25714776904425,1228.0,1
3,1,0,86986,86986,125287,229.0,27.61,95.5,-2520.0,342.67506460054824,2749.0,0
4,1,0,86986,86986,125287,229.0,123.49,146.0,-1000.0,163.22955856057072,1229.0,1
5,1,0,86986,86986,125287,228.0,176.14,209.5,-6.0,55.33735290256145,234.0,2
6,1,0,86986,86986,125287,228.0,182.53,213.0,-48.0,66.07135032170399,276.0,3
7,1,0,86986,86986,125287,228.0,213.38,228.0,-108.0,47.99153544894636,336.0,4
8,1,0,86986,86986,125287,228.0,219.94,228.0,-78.0,37.089523147011846,306.0,5
9,1,0,86986,86986,125287,228.0,223.02,228.0,62.0,23.424488610568783,166.0,6
10,1,0,86986,86986,125287,228.0,219.72,228.0,-38.0,34.874980178119706,266.0,7
11,1,0,86986,86986,125287,228.0,216.05,228.0,-38.0,38.82422835125905,266.0,8
12,1,0,86986,86986,125287,228.0,219.31,228.0,54.0,32.245489857678024,174.0,9
13,1,0,86986,86986,125287,228.0,224.86,228.0,114.0,17.16586935482939,114.0,10
14,1,0,86986,86986,125287,228.0,221.57,228.0,95.0,24.906392429221537,133.0,11
15,1,0,86986,86986,125287,228.0,226.54,228.0,120.0,11.412752038439681,108.0,12
16,1,0,86986,86986,125287,228.0,222.34,228.0,-115.0,36.04913033597063,343.0,13
17,1,0,86986,86986,125287,228.0,224.18,228.0,120.0,18.26703162652445,108.0,14
18,1,0,86986,86986,125287,228.0,225.01,228.0,133.0,13.952658050230667,95.0,15
19,1,0,86986,86986,125287,228.0,223.5,228.0,120.0,19.959808100128104,108.0,16
20,1,0,86986,86986,125287,228.0,224.3,228.0,133.0,16.146113145180475,95.0,17
21,1,0,86986,86986,125287,228.0,221.64,228.0,32.0,26.898432232486275,196.0,18
22,1,0,86986,86986,125287,228.0,221.21,228.0,33.0,27.407252229062927,195.0,19
23,1,0,86986,86986,125287,228.0,223.53,228.0,133.0,18.400952434726047,95.0,20
24,1,0,86986,86986,125287,228.0,224.89,228.0,133.0,15.366167085811963,95.0,21
25,1,0,86986,86986,125287,228.0,225.35,228.0,143.0,13.567172948635314,85.0,22
26,1,0,86986,86986,125287,228.0,222.04,228.0,95.0,23.55861805897122,133.0,23
27,1,0,86986,86986,125287,228.0,222.19,228.0,114.0,21.04141899044152,114.0,24
28,1,0,86986,86986,125287,228.0,222.28,228.0,123.0,21.11157468922169,105.0,25
29,1,0,86986,86986,125287,228.0,223.48,228.0,95.0,19.756333852026476,133.0,26
30,1,0,86986,86986,125287,228.0,224.77,228.0,133.0,15.991067582379934,95.0,27
31,1,0,86986,86986,125287,228.0,227.0,228.0,143.0,8.616404368553292,85.0,28
32,1,0,86986,86986,125287,228.0,226.09,228.0,120.0,12.771571175976364,108.0,29
33,1,0,86986,86986,125287,228.0,221.34,228.0,72.0,24.87066342078351,156.0,30
34,1,0,86986,86986,125287,228.0,225.47,228.0,143.0,13.728577434819618,85.0,31
35,1,0,86986,86986,125287,228.0,226.21,228.0,140.0,11.644823708065278,88.0,32
36,1,0,86986,86986,125287,228.0,225.73,228.0,152.0,12.97305287933804,76.0,33
37,1,0,86986,86986,125287,228.0,224.63,228.0,143.0,15.19745792140012,85.0,34
38,1,0,86986,86986,125287,228.0,224.3,228.0,92.0,18.185075465803536,136.0,35
39,1,0,86986,86986,125287,228.0,223.83,228.0,92.0,19.042777469092414,136.0,36
40,1,0,86986,86986,125287,228.0,222.12,228.0,128.0,20.06971687277963,100.0,37
41,1,0,86986,86986,125287,228.0,223.43,228.0,112.0,18.97273695265782,116.0,38
42,1,0,86986,86986,125287,228.0,221.63,228.0,95.0,22.135786191211512,133.0,39
43,1,0,86986,86986,125287,228.0,223.93,228.0,92.0,19.23604308415204,136.0,40
44,1,0,86986,86986,125287,228.0,225.09,228.0,133.0,15.023950575966726,95.0,41
45,1,0,86986,86986,125287,228.0,224.61,228.0,112.0,17.151667469074166,116.0,42
46,1,0,86986,86986,125287,228.0,225.19,228.0,133.0,14.582883975760934,95.0,43
47,1,0,86986,86986,125287,228.0,225.59,228.0,138.0,13.101079452788722,90.0,44
48,1,0,86986,86986,125287,228.0,222.29,228.0,108.0,21.75218321795481,120.0,45
49,1,0,86986,86986,125287,228.0,227.0,228.0,143.0,8.616404368553292,85.0,46
50,1,0,86986,86986,125287,228.0,222.59,228.0,114.0,20.653512431486703,114.0,47
51,1,0,86986,86986,125287,228.0,222.87,228.0,128.0,20.115150830388842,100.0,48
52,1,0,86986,86986,125287,228.0,222.77,228.0,95.0,20.766063515731478,133.0,49
53,1,0,86986,86986,125287,228.0,225.4,228.0,143.0,14.079141387961917,85.0,50
54,1,0,86986,86986,125287,228.0,223.68,228.0,143.0,17.64628899093277,85.0,51
55,1,0,86986,86986,125287,228.0,224.64,228.0,95.0,17.255957835138588,133.0,52
56,1,0,86986,86986,125287,228.0,225.79,228.0,143.0,12.706711024120484,85.0,53
57,1,0,86986,86986,125287,228.0,223.2,228.0,152.0,17.419366906817924,76.0,54
58,1,0,86986,86986,125287,228.0,224.65,228.0,140.0,15.364510464644873,88.0,55
59,1,0,86986,86986,125287,228.0,222.67,228.0,114.0,21.07468920891896,114.0,56
60,1,0,86986,86986,125287,228.0,220.83,228.0,83.0,24.76599778859407,145.0,57
61,1,0,86986,86986,125287,228.0,224.17,228.0,114.0,16.488168393417656,114.0,58
62,1,0,86986,86986,125287,228.0,223.79,228.0,123.0,18.607750638870456,105.0,59
63,1,0,86986,86986,125287,228.0,224.23,228.0,112.0,18.772349642788754,116.0,60
64,1,0,86986,86986,125287,228.0,227.85,228.0,213.0,1.5,15.0,61
65,1,0,86986,86986,125287,228.0,226.17,228.0,143.0,10.993161326915745,85.0,62
66,1,0,86986,86986,125287,228.0,223.81,228.0,143.0,17.077183667695387,85.0,63
67,1,0,86986,86986,125287,228.0,226.24,228.0,153.0,9.686103760574014,75.0,64
68,1,0,86986,86986,125287,228.0,224.33,228.0,148.0,15.180433312509743,80.0,65
69,1,0,86986,86986,125287,228.0,225.99,228.0,133.0,12.180871740710366,95.0,66
70,1,0,86986,86986,125287,228.0,224.67,228.0,138.0,14.893599058968015,90.0,67
71,1,0,86986,86986,125287,228.0,225.95,228.0,138.0,12.453854216606393,90.0,68
72,1,0,86986,86986,125287,228.0,227.0,228.0,143.0,8.616404368553292,85.0,69
73,1,0,86986,86986,125287,228.0,225.16,228.0,143.0,14.516949341435968,85.0,70
