dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition,analysis_generation,selected_generation
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,38,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,39,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,39,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,40,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,40,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,41,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,41,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,42,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,42,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,43,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,43,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,44,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,44,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,45,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,45,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,46,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,46,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,47,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,47,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,48,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,48,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,49,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,49,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,50,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,50,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,51,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,51,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,52,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,52,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,53,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,53,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,54,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,54,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,55,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,55,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,56,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,56,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,57,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,57,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,58,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,58,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,59,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,59,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,60,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,60,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,61,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,61,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,62,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,62,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,63,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,63,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,64,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,64,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,65,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,65,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,66,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,66,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,67,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,67,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,68,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,68,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,69,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,69,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,70,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,70,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,71,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,71,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,72,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,72,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,73,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,73,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,74,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,74,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,75,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,75,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,76,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,76,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,77,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,77,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,78,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,78,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,79,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,79,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,80,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,80,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,81,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,81,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,82,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,82,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,83,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,83,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,84,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,84,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,85,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,85,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,86,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,86,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,87,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,87,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,88,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,88,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,89,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,89,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,90,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,90,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,91,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,91,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,92,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,92,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,93,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,93,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,94,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,94,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,95,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,95,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,96,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,96,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,97,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,97,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,98,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,98,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,99,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,99,17
test,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,229.10259710444143,8,108.0,222.0,114.0,1.947368421052632,76.0,0.25,13.5,19.0,4,expanding,losing_streak_fitness,expanding,rep_1,100,17
train,3,0,86986,86986,125287,17,12,534,4.25,8,23,2,676.0591690081571,6,276.0,333.0,57.0,5.842105263157895,19.0,0.5,46.0,19.0,1,expanding,losing_streak_fitness,expanding,rep_1,100,17
test,4,0,125287,125287,130699,0,14,1296,7.25,2,19,6,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,losing_streak_fitness,expanding,rep_1,0,0
train,4,0,125287,125287,130699,0,14,1296,7.25,2,19,6,680.9816443928573,14,364.0,637.0,273.0,2.333333333333333,78.0,0.5,26.0,39.0,2,expanding,losing_streak_fitness,expanding,rep_1,0,0
test,4,0,125287,125287,130699,0,14,1296,7.25,2,19,6,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,losing_streak_fitness,expanding,rep_1,1,0
train,4,0,125287,125287,130699,0,14,1296,7.25,2,19,6,680.9816443928573,14,364.0,637.0,273.0,2.333333333333333,78.0,0.5,26.0,39.0,2,expanding,losing_streak_fitness,expanding,rep_1,1,0
test,4,0,125287,125287,130699,2,14,3209,7.0,2,17,2,-1000.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0,expanding,losing_streak_fitness,expanding,rep_1,2,2
