generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter,walk_forward_type,fitness_function,train_size,repetition
19,1,0,22406,22406,53560,332.55375505322445,245.26993845398067,271.9319767883137,-193.587602908864,84.26562358975418,526.1413579620885,1,expanding,losing_streak_fitness,expanding,rep_1
20,1,0,22406,22406,53560,332.55375505322445,270.7475435806629,271.9319767883137,-111.9542763810298,76.78129355801028,444.50803143425424,2,expanding,losing_streak_fitness,expanding,rep_1
21,1,0,22406,22406,53560,332.55375505322445,283.09451645363026,332.55375505322445,3.674234614174767,84.70211381501957,328.87952043904966,3,expanding,losing_streak_fitness,expanding,rep_1
22,1,0,22406,22406,53560,332.55375505322445,299.8030914709885,332.55375505322445,-53.64475743257676,84.09747692823512,386.1985124858012,4,expanding,losing_streak_fitness,expanding,rep_1
23,1,0,22406,22406,53560,332.55375505322445,305.9935097045864,332.55375505322445,-53.64475743257676,82.91131789459985,386.1985124858012,5,expanding,losing_streak_fitness,expanding,rep_1
24,1,0,22406,22406,53560,332.55375505322445,301.6452664102135,332.55375505322445,-53.64475743257676,88.32815352057852,386.1985124858012,6,expanding,losing_streak_fitness,expanding,rep_1
25,1,0,22406,22406,53560,332.55375505322445,298.72315770752914,332.55375505322445,-53.64475743257676,86.45129956342294,386.1985124858012,7,expanding,losing_streak_fitness,expanding,rep_1
26,1,0,22406,22406,53560,332.55375505322445,307.0519025505123,332.55375505322445,-53.64475743257676,76.90212026415084,386.1985124858012,8,expanding,losing_streak_fitness,expanding,rep_1
27,1,0,22406,22406,53560,332.55375505322445,312.17427768773155,332.55375505322445,3.674234614174767,71.38995522631488,328.87952043904966,9,expanding,losing_streak_fitness,expanding,rep_1
28,1,0,22406,22406,53560,332.55375505322445,312.982310089734,332.55375505322445,3.674234614174767,67.43434982452312,328.87952043904966,10,expanding,losing_streak_fitness,expanding,rep_1
29,1,0,22406,22406,53560,332.55375505322445,308.4038817633475,332.55375505322445,3.674234614174767,80.41155589537041,328.87952043904966,11,expanding,losing_streak_fitness,expanding,rep_1
30,1,0,22406,22406,53560,332.55375505322445,311.3650658008564,332.55375505322445,3.674234614174767,71.25646487649612,328.87952043904966,12,expanding,losing_streak_fitness,expanding,rep_1
31,1,0,22406,22406,53560,332.55375505322445,308.28726433659546,332.55375505322445,3.674234614174767,74.91328301832687,328.87952043904966,13,expanding,losing_streak_fitness,expanding,rep_1
32,1,0,22406,22406,53560,332.55375505322445,302.5175624054912,332.55375505322445,-53.64475743257676,80.3543162979868,386.1985124858012,14,expanding,losing_streak_fitness,expanding,rep_1
33,1,0,22406,22406,53560,332.55375505322445,297.3896635564284,332.55375505322445,3.674234614174767,85.50796634158183,328.87952043904966,15,expanding,losing_streak_fitness,expanding,rep_1
34,1,0,22406,22406,53560,332.55375505322445,327.7276058994011,332.55375505322445,99.98531142122827,26.61162798262594,232.56844363199616,16,expanding,losing_streak_fitness,expanding,rep_1
35,1,0,22406,22406,53560,332.55375505322445,301.8207785649071,332.55375505322445,-53.64475743257676,88.10909761367597,386.1985124858012,17,expanding,losing_streak_fitness,expanding,rep_1
36,1,0,22406,22406,53560,332.55375505322445,305.8054294353227,332.55375505322445,3.674234614174767,77.4460915661113,328.87952043904966,18,expanding,losing_streak_fitness,expanding,rep_1
37,1,0,22406,22406,53560,332.55375505322445,300.8288324050202,332.55375505322445,3.674234614174767,87.07403209038289,328.87952043904966,19,expanding,losing_streak_fitness,expanding,rep_1
38,1,0,22406,22406,53560,332.55375505322445,303.2375122847871,332.55375505322445,-53.64475743257676,88.63299695842338,386.1985124858012,20,expanding,losing_streak_fitness,expanding,rep_1
39,1,0,22406,22406,53560,332.55375505322445,308.8102392284925,332.55375505322445,-53.64475743257676,78.0340083698373,386.1985124858012,21,expanding,losing_streak_fitness,expanding,rep_1
40,1,0,22406,22406,53560,332.55375505322445,307.88993254849555,332.55375505322445,3.674234614174767,78.67090984500749,328.87952043904966,22,expanding,losing_streak_fitness,expanding,rep_1
41,1,0,22406,22406,53560,332.55375505322445,306.1765746438349,332.55375505322445,-53.64475743257676,85.04761019194962,386.1985124858012,23,expanding,losing_streak_fitness,expanding,rep_1
42,1,0,22406,22406,53560,332.55375505322445,296.1409600751931,332.55375505322445,-53.64475743257676,94.8535371019466,386.1985124858012,24,expanding,losing_streak_fitness,expanding,rep_1
43,1,0,22406,22406,53560,332.55375505322445,316.79357066166324,332.55375505322445,-53.64475743257676,61.67959477452209,386.1985124858012,25,expanding,losing_streak_fitness,expanding,rep_1
44,1,0,22406,22406,53560,332.55375505322445,305.7676578036296,332.55375505322445,-53.64475743257676,83.91171928049464,386.1985124858012,26,expanding,losing_streak_fitness,expanding,rep_1
45,1,0,22406,22406,53560,332.55375505322445,311.39075405703346,332.55375505322445,3.674234614174767,71.19074596393168,328.87952043904966,27,expanding,losing_streak_fitness,expanding,rep_1
46,1,0,22406,22406,53560,332.55375505322445,308.51254774883216,332.55375505322445,3.674234614174767,72.71589072662309,328.87952043904966,28,expanding,losing_streak_fitness,expanding,rep_1
47,1,0,22406,22406,53560,332.55375505322445,301.8229873363718,332.55375505322445,-53.64475743257676,84.80846417847359,386.1985124858012,29,expanding,losing_streak_fitness,expanding,rep_1
48,1,0,22406,22406,53560,332.55375505322445,302.5284123592195,332.55375505322445,-53.64475743257676,88.90024380674684,386.1985124858012,30,expanding,losing_streak_fitness,expanding,rep_1
49,1,0,22406,22406,53560,332.55375505322445,307.8566508196329,332.55375505322445,-53.64475743257676,77.28704169691876,386.1985124858012,31,expanding,losing_streak_fitness,expanding,rep_1
50,1,0,22406,22406,53560,332.55375505322445,301.8534630971397,332.55375505322445,-53.64475743257676,89.5527530117502,386.1985124858012,32,expanding,losing_streak_fitness,expanding,rep_1
51,1,0,22406,22406,53560,332.55375505322445,316.04720710013976,332.55375505322445,47.09607202304668,59.94314906980962,285.45768303017775,33,expanding,losing_streak_fitness,expanding,rep_1
52,1,0,22406,22406,53560,332.55375505322445,287.3651312855744,332.55375505322445,-53.64475743257676,99.34661872832952,386.1985124858012,34,expanding,losing_streak_fitness,expanding,rep_1
53,1,0,22406,22406,53560,332.55375505322445,307.4594166448635,332.55375505322445,3.674234614174767,77.36023119213897,328.87952043904966,35,expanding,losing_streak_fitness,expanding,rep_1
54,1,0,22406,22406,53560,332.55375505322445,294.2562358303592,332.55375505322445,-53.64475743257676,100.51115119776053,386.1985124858012,36,expanding,losing_streak_fitness,expanding,rep_1
55,1,0,22406,22406,53560,332.55375505322445,306.7377302808955,332.55375505322445,3.674234614174767,74.39206809247419,328.87952043904966,37,expanding,losing_streak_fitness,expanding,rep_1
56,1,0,22406,22406,53560,332.55375505322445,308.26935354451126,332.55375505322445,3.674234614174767,76.12200444587413,328.87952043904966,38,expanding,losing_streak_fitness,expanding,rep_1
57,1,0,22406,22406,53560,332.55375505322445,302.62771832210274,332.55375505322445,3.674234614174767,82.80377164809293,328.87952043904966,39,expanding,losing_streak_fitness,expanding,rep_1
58,1,0,22406,22406,53560,332.55375505322445,309.442844006123,332.55375505322445,3.674234614174767,76.87992272751127,328.87952043904966,40,expanding,losing_streak_fitness,expanding,rep_1
59,1,0,22406,22406,53560,332.55375505322445,300.20651080036004,332.55375505322445,3.674234614174767,82.99190113872235,328.87952043904966,41,expanding,losing_streak_fitness,expanding,rep_1
60,1,0,22406,22406,53560,332.55375505322445,306.1062969275977,332.55375505322445,3.674234614174767,80.65764087542634,328.87952043904966,42,expanding,losing_streak_fitness,expanding,rep_1
61,1,0,22406,22406,53560,332.55375505322445,308.28981939267834,332.55375505322445,-53.64475743257676,77.5703698692111,386.1985124858012,43,expanding,losing_streak_fitness,expanding,rep_1
62,1,0,22406,22406,53560,332.55375505322445,307.7384852767304,332.55375505322445,-53.64475743257676,79.17432214713432,386.1985124858012,44,expanding,losing_streak_fitness,expanding,rep_1
63,1,0,22406,22406,53560,332.55375505322445,306.73494054601343,332.55375505322445,3.674234614174767,75.1131836081461,328.87952043904966,45,expanding,losing_streak_fitness,expanding,rep_1
64,1,0,22406,22406,53560,332.55375505322445,313.7618506731656,332.55375505322445,3.674234614174767,69.01931849420265,328.87952043904966,46,expanding,losing_streak_fitness,expanding,rep_1
65,1,0,22406,22406,53560,332.55375505322445,297.1297683230212,332.55375505322445,-53.64475743257676,92.52282151621262,386.1985124858012,47,expanding,losing_streak_fitness,expanding,rep_1
66,1,0,22406,22406,53560,332.55375505322445,320.7308477355067,332.55375505322445,62.17515581001789,49.94606495923711,270.37859924320657,48,expanding,losing_streak_fitness,expanding,rep_1
67,1,0,22406,22406,53560,332.55375505322445,301.4143843320429,332.55375505322445,3.674234614174767,89.51507980705927,328.87952043904966,49,expanding,losing_streak_fitness,expanding,rep_1
68,1,0,22406,22406,53560,332.55375505322445,313.0615114680212,332.55375505322445,20.56307370020348,71.91939678344772,311.990681353021,50,expanding,losing_streak_fitness,expanding,rep_1
69,1,0,22406,22406,53560,332.55375505322445,298.1349621930439,332.55375505322445,-53.64475743257676,96.92145897712662,386.1985124858012,51,expanding,losing_streak_fitness,expanding,rep_1
70,1,0,22406,22406,53560,332.55375505322445,314.57277657162086,332.55375505322445,-9.050966799187808,70.15586716013847,341.60472185241224,52,expanding,losing_streak_fitness,expanding,rep_1
71,1,0,22406,22406,53560,332.55375505322445,311.5143905288629,332.55375505322445,-53.64475743257676,73.10447618175768,386.1985124858012,53,expanding,losing_streak_fitness,expanding,rep_1
72,1,0,22406,22406,53560,332.55375505322445,315.2447307890545,332.55375505322445,-53.64475743257676,65.93176002149376,386.1985124858012,54,expanding,losing_streak_fitness,expanding,rep_1
73,1,0,22406,22406,53560,332.55375505322445,318.8502214286403,332.55375505322445,3.674234614174767,57.89268367538719,328.87952043904966,55,expanding,losing_streak_fitness,expanding,rep_1
74,1,0,22406,22406,53560,332.55375505322445,308.478695995443,332.55375505322445,-53.64475743257676,81.36038184702686,386.1985124858012,56,expanding,losing_streak_fitness,expanding,rep_1
75,1,0,22406,22406,53560,332.55375505322445,301.594872674366,332.55375505322445,3.674234614174767,83.14223286264796,328.87952043904966,57,expanding,losing_streak_fitness,expanding,rep_1
76,1,0,22406,22406,53560,332.55375505322445,306.18055076912145,332.55375505322445,-53.64475743257676,79.40584368184531,386.1985124858012,58,expanding,losing_streak_fitness,expanding,rep_1
77,1,0,22406,22406,53560,332.55375505322445,307.8902047613169,332.55375505322445,-9.050966799187808,74.23239724025298,341.60472185241224,59,expanding,losing_streak_fitness,expanding,rep_1
78,1,0,22406,22406,53560,332.55375505322445,304.9792554455991,332.55375505322445,-8.573214099741122,80.55278179176666,341.1269691529656,60,expanding,losing_streak_fitness,expanding,rep_1
79,1,0,22406,22406,53560,332.55375505322445,316.8567326985305,332.55375505322445,3.674234614174767,60.44254926146172,328.87952043904966,61,expanding,losing_streak_fitness,expanding,rep_1
80,1,0,22406,22406,53560,332.55375505322445,299.88823040872694,332.55375505322445,3.674234614174767,88.60917102204732,328.87952043904966,62,expanding,losing_streak_fitness,expanding,rep_1
81,1,0,22406,22406,53560,332.55375505322445,312.27502336063736,332.55375505322445,-53.64475743257676,77.27719805025528,386.1985124858012,63,expanding,losing_streak_fitness,expanding,rep_1
82,1,0,22406,22406,53560,332.55375505322445,296.1819186598687,332.55375505322445,-53.64475743257676,96.46170412440767,386.1985124858012,64,expanding,losing_streak_fitness,expanding,rep_1
83,1,0,22406,22406,53560,332.55375505322445,308.4337292609882,332.55375505322445,3.674234614174767,73.73327959173493,328.87952043904966,65,expanding,losing_streak_fitness,expanding,rep_1
84,1,0,22406,22406,53560,332.55375505322445,315.8382270126433,332.55375505322445,3.674234614174767,68.76026981153824,328.87952043904966,66,expanding,losing_streak_fitness,expanding,rep_1
85,1,0,22406,22406,53560,332.55375505322445,305.76763849972707,332.55375505322445,20.56307370020348,74.50907423077719,311.990681353021,67,expanding,losing_streak_fitness,expanding,rep_1
86,1,0,22406,22406,53560,332.55375505322445,307.92284058682645,332.55375505322445,-9.050966799187808,76.95295128882613,341.60472185241224,68,expanding,losing_streak_fitness,expanding,rep_1
87,1,0,22406,22406,53560,332.55375505322445,302.1045360520177,332.55375505322445,-53.64475743257676,87.74569601114297,386.1985124858012,69,expanding,losing_streak_fitness,expanding,rep_1
88,1,0,22406,22406,53560,332.55375505322445,301.5140624082696,332.55375505322445,-53.64475743257676,89.50107764185084,386.1985124858012,70,expanding,losing_streak_fitness,expanding,rep_1
89,1,0,22406,22406,53560,332.55375505322445,310.45365387440177,332.55375505322445,3.674234614174767,72.77909148656126,328.87952043904966,71,expanding,losing_streak_fitness,expanding,rep_1
90,1,0,22406,22406,53560,332.55375505322445,316.85923332788224,332.55375505322445,-53.64475743257676,64.12466456774614,386.1985124858012,72,expanding,losing_streak_fitness,expanding,rep_1
91,1,0,22406,22406,53560,332.55375505322445,310.7873300830158,332.55375505322445,3.674234614174767,72.7891403257672,328.87952043904966,73,expanding,losing_streak_fitness,expanding,rep_1
92,1,0,22406,22406,53560,332.55375505322445,300.65742179022726,332.55375505322445,-53.64475743257676,89.7645670486279,386.1985124858012,74,expanding,losing_streak_fitness,expanding,rep_1
93,1,0,22406,22406,53560,332.55375505322445,311.8325594856866,332.55375505322445,3.674234614174767,66.4910683195001,328.87952043904966,75,expanding,losing_streak_fitness,expanding,rep_1
94,1,0,22406,22406,53560,332.55375505322445,308.7432931969303,332.55375505322445,-53.64475743257676,78.95489830004216,386.1985124858012,76,expanding,losing_streak_fitness,expanding,rep_1
95,1,0,22406,22406,53560,332.55375505322445,313.9929301688743,332.55375505322445,33.829572861625074,59.48538063301723,298.72418219159937,77,expanding,losing_streak_fitness,expanding,rep_1
96,1,0,22406,22406,53560,332.55375505322445,310.20910164949385,332.55375505322445,-53.64475743257676,76.33895062574827,386.1985124858012,78,expanding,losing_streak_fitness,expanding,rep_1
97,1,0,22406,22406,53560,332.55375505322445,318.9439611233219,332.55375505322445,3.674234614174767,54.419192831660055,328.87952043904966,79,expanding,losing_streak_fitness,expanding,rep_1
98,1,0,22406,22406,53560,332.55375505322445,306.11478482079787,332.55375505322445,-53.64475743257676,87.43603211050292,386.1985124858012,80,expanding,losing_streak_fitness,expanding,rep_1
99,1,0,22406,22406,53560,332.55375505322445,301.5492393520867,332.55375505322445,-53.64475743257676,90.67155928297451,386.1985124858012,81,expanding,losing_streak_fitness,expanding,rep_1
100,1,0,22406,22406,53560,332.55375505322445,305.7068150804787,332.55375505322445,20.56307370020348,78.5234929997309,311.990681353021,82,expanding,losing_streak_fitness,expanding,rep_1
0,2,0,53560,53560,86986,-15.513435037626794,-3558.058361946367,-1000.0,-49124.75697649811,7422.703224188333,49109.24354146048,0,expanding,losing_streak_fitness,expanding,rep_1
1,2,0,53560,53560,86986,61.29437168288781,-935.9731418992474,-474.586329864735,-22891.48243342925,2398.2640728051665,22952.77680511214,0,expanding,losing_streak_fitness,expanding,rep_1
2,2,0,53560,53560,86986,61.29437168288781,-314.29458390787954,-170.66492102948325,-2168.34018560138,378.05439910663256,2229.634557284268,1,expanding,losing_streak_fitness,expanding,rep_1
3,2,0,53560,53560,86986,50.31152949374527,-180.74918638216172,-69.63967180685087,-1000.0,296.4536357148977,1050.3115294937452,2,expanding,losing_streak_fitness,expanding,rep_1
4,2,0,53560,53560,86986,52.1749194749951,-174.77192088810642,-33.25092556016378,-1000.0,346.2703119820377,1052.174919474995,3,expanding,losing_streak_fitness,expanding,rep_1
5,2,0,53560,53560,86986,72.67220926874317,-147.59364229213747,-15.842948083614722,-1000.0,348.6835714182369,1072.6722092687432,0,expanding,losing_streak_fitness,expanding,rep_1
6,2,0,53560,53560,86986,78.26237921249265,-170.79810856846998,6.760944477083456,-1000.0,391.9816501909348,1078.2623792124928,0,expanding,losing_streak_fitness,expanding,rep_1
7,2,0,53560,53560,86986,243.40912061794236,-51.066560577362935,33.54101966249684,-1000.0,283.8643483232237,1243.4091206179423,0,expanding,losing_streak_fitness,expanding,rep_1
8,2,0,53560,53560,86986,161.66632302368973,-111.6537885067778,41.44225344095829,-1000.0,376.45459541409485,1161.6663230236898,1,expanding,losing_streak_fitness,expanding,rep_1
9,2,0,53560,53560,86986,161.66632302368973,-69.89257774348216,48.44813951249545,-1000.0,346.69622201158006,1161.6663230236898,2,expanding,losing_streak_fitness,expanding,rep_1
10,2,0,53560,53560,86986,243.40912061794236,-72.47472439958631,67.0820393249937,-1000.0,362.9150297968262,1243.4091206179423,3,expanding,losing_streak_fitness,expanding,rep_1
11,2,0,53560,53560,86986,243.40912061794236,-11.52639074298027,75.46729424061792,-1000.0,317.0714802817757,1243.4091206179423,4,expanding,losing_streak_fitness,expanding,rep_1
12,2,0,53560,53560,86986,243.40912061794236,-3.718301816606597,78.26237921249265,-1000.0,358.72691024987137,1243.4091206179423,5,expanding,losing_streak_fitness,expanding,rep_1
13,2,0,53560,53560,86986,243.40912061794236,121.06195214968793,161.66632302368973,-1000.0,213.2157059908701,1243.4091206179423,6,expanding,losing_streak_fitness,expanding,rep_1
14,2,0,53560,53560,86986,243.40912061794236,189.8178981703797,243.40912061794236,-1000.0,139.40157790459602,1243.4091206179423,7,expanding,losing_streak_fitness,expanding,rep_1
15,2,0,53560,53560,86986,243.40912061794236,226.2951068817223,243.40912061794236,-20.284093384828527,49.12269781106033,263.69321400277084,8,expanding,losing_streak_fitness,expanding,rep_1
16,2,0,53560,53560,86986,243.40912061794236,225.90824295492828,243.40912061794236,-20.284093384828527,49.46463029691162,263.69321400277084,9,expanding,losing_streak_fitness,expanding,rep_1
17,2,0,53560,53560,86986,243.40912061794236,194.24050257520827,243.40912061794236,-1000.0,183.48390646589047,1243.4091206179423,10,expanding,losing_streak_fitness,expanding,rep_1
18,2,0,53560,53560,86986,243.40912061794236,217.4256631565718,243.40912061794236,-20.284093384828527,61.4815964437411,263.69321400277084,11,expanding,losing_streak_fitness,expanding,rep_1
19,2,0,53560,53560,86986,243.40912061794236,202.0221806326905,243.40912061794236,-1000.0,180.6371033534816,1243.4091206179423,12,expanding,losing_streak_fitness,expanding,rep_1
20,2,0,53560,53560,86986,243.40912061794236,195.8336921013745,243.40912061794236,-1000.0,179.06650487916602,1243.4091206179423,13,expanding,losing_streak_fitness,expanding,rep_1
21,2,0,53560,53560,86986,243.40912061794236,193.9379918370757,243.40912061794236,-1000.0,215.22710525163123,1243.4091206179423,14,expanding,losing_streak_fitness,expanding,rep_1
22,2,0,53560,53560,86986,243.40912061794236,227.73913433666456,243.40912061794236,-20.284093384828527,50.47622838876436,263.69321400277084,15,expanding,losing_streak_fitness,expanding,rep_1
23,2,0,53560,53560,86986,243.40912061794236,213.3442825436168,243.40912061794236,-1000.0,135.3600009193363,1243.4091206179423,16,expanding,losing_streak_fitness,expanding,rep_1
24,2,0,53560,53560,86986,243.40912061794236,227.52938474762843,243.40912061794236,-5.5901699437494745,50.00663164471501,248.99929056169185,17,expanding,losing_streak_fitness,expanding,rep_1
25,2,0,53560,53560,86986,243.40912061794236,224.59656185013955,243.40912061794236,22.488886144049022,49.019109910942674,220.9202344738933,18,expanding,losing_streak_fitness,expanding,rep_1
26,2,0,53560,53560,86986,243.40912061794236,216.55288354716836,243.40912061794236,-1000.0,130.61420996914998,1243.4091206179423,19,expanding,losing_streak_fitness,expanding,rep_1
27,2,0,53560,53560,86986,243.40912061794236,226.18501754982705,243.40912061794236,-20.284093384828527,55.56488358442648,263.69321400277084,20,expanding,losing_streak_fitness,expanding,rep_1
28,2,0,53560,53560,86986,243.40912061794236,210.42252815336192,243.40912061794236,-1000.0,136.57603622578887,1243.4091206179423,21,expanding,losing_streak_fitness,expanding,rep_1
29,2,0,53560,53560,86986,243.40912061794236,224.5575525428372,243.40912061794236,-20.284093384828527,53.709398951888105,263.69321400277084,22,expanding,losing_streak_fitness,expanding,rep_1
30,2,0,53560,53560,86986,243.40912061794236,221.7777697388015,243.40912061794236,-20.284093384828527,49.66935301883447,263.69321400277084,23,expanding,losing_streak_fitness,expanding,rep_1
31,2,0,53560,53560,86986,243.40912061794236,198.79360748481704,243.40912061794236,-1000.0,179.99136081292855,1243.4091206179423,24,expanding,losing_streak_fitness,expanding,rep_1
32,2,0,53560,53560,86986,243.40912061794236,206.10739044913484,243.40912061794236,-1000.0,178.41594971689534,1243.4091206179423,25,expanding,losing_streak_fitness,expanding,rep_1
33,2,0,53560,53560,86986,243.40912061794236,220.5682311048372,243.40912061794236,-1000.0,128.5147986105187,1243.4091206179423,26,expanding,losing_streak_fitness,expanding,rep_1
34,2,0,53560,53560,86986,243.40912061794236,229.03940771834783,243.40912061794236,-20.284093384828527,45.0419462915429,263.69321400277084,27,expanding,losing_streak_fitness,expanding,rep_1
35,2,0,53560,53560,86986,243.40912061794236,229.60675197174703,243.40912061794236,22.488886144049022,43.758946548275546,220.9202344738933,28,expanding,losing_streak_fitness,expanding,rep_1
36,2,0,53560,53560,86986,243.40912061794236,208.5659488698833,243.40912061794236,-1000.0,177.397395218499,1243.4091206179423,29,expanding,losing_streak_fitness,expanding,rep_1
37,2,0,53560,53560,86986,243.40912061794236,215.1597426802641,243.40912061794236,-1000.0,132.5761819270359,1243.4091206179423,30,expanding,losing_streak_fitness,expanding,rep_1
38,2,0,53560,53560,86986,243.40912061794236,213.81500823129463,243.40912061794236,-1000.0,134.6123097598608,1243.4091206179423,31,expanding,losing_streak_fitness,expanding,rep_1
39,2,0,53560,53560,86986,243.40912061794236,220.94736211915472,243.40912061794236,-20.284093384828527,61.98339225204767,263.69321400277084,32,expanding,losing_streak_fitness,expanding,rep_1
40,2,0,53560,53560,86986,243.40912061794236,225.8889844710637,243.40912061794236,-20.284093384828527,52.14716586889059,263.69321400277084,33,expanding,losing_streak_fitness,expanding,rep_1
41,2,0,53560,53560,86986,243.40912061794236,206.06669745108985,243.40912061794236,-1000.0,178.46813977625644,1243.4091206179423,34,expanding,losing_streak_fitness,expanding,rep_1
42,2,0,53560,53560,86986,243.40912061794236,197.2751277205549,243.40912061794236,-1000.0,182.69514752700928,1243.4091206179423,35,expanding,losing_streak_fitness,expanding,rep_1
43,2,0,53560,53560,86986,243.40912061794236,229.1883319840537,243.40912061794236,-20.284093384828527,47.53834631659863,263.69321400277084,36,expanding,losing_streak_fitness,expanding,rep_1
44,2,0,53560,53560,86986,243.40912061794236,232.0677973192447,243.40912061794236,86.96263565463043,36.41299922444187,156.4464849633119,37,expanding,losing_streak_fitness,expanding,rep_1
45,2,0,53560,53560,86986,243.40912061794236,221.9388936090441,243.40912061794236,-20.284093384828527,59.95215547743612,263.69321400277084,38,expanding,losing_streak_fitness,expanding,rep_1
46,2,0,53560,53560,86986,243.40912061794236,214.05584488431165,243.40912061794236,-1000.0,134.01097578789657,1243.4091206179423,39,expanding,losing_streak_fitness,expanding,rep_1
47,2,0,53560,53560,86986,243.40912061794236,214.3242766198062,243.40912061794236,-1000.0,132.86902640426555,1243.4091206179423,40,expanding,losing_streak_fitness,expanding,rep_1
48,2,0,53560,53560,86986,243.40912061794236,201.9530102294598,243.40912061794236,-1000.0,181.49340498520675,1243.4091206179423,41,expanding,losing_streak_fitness,expanding,rep_1
49,2,0,53560,53560,86986,243.40912061794236,195.62509093242,243.40912061794236,-1000.0,182.44032023265245,1243.4091206179423,42,expanding,losing_streak_fitness,expanding,rep_1
50,2,0,53560,53560,86986,243.40912061794236,234.75523557744967,243.40912061794236,-20.284093384828527,36.6078566030752,263.69321400277084,43,expanding,losing_streak_fitness,expanding,rep_1
51,2,0,53560,53560,86986,243.40912061794236,236.2673898202104,243.40912061794236,72.74613391789285,30.779527295757976,170.6629867000495,44,expanding,losing_streak_fitness,expanding,rep_1
52,2,0,53560,53560,86986,243.40912061794236,233.31475874690577,243.40912061794236,-20.284093384828527,42.26002116906444,263.69321400277084,45,expanding,losing_streak_fitness,expanding,rep_1
53,2,0,53560,53560,86986,243.40912061794236,226.21167565863,243.40912061794236,-19.595917942265423,53.522135472816856,263.00503856020777,46,expanding,losing_streak_fitness,expanding,rep_1
54,2,0,53560,53560,86986,243.40912061794236,220.5449937329251,243.40912061794236,-1000.0,129.0490065406325,1243.4091206179423,47,expanding,losing_streak_fitness,expanding,rep_1
