analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,135.66666666666666,53.125637251079944,3,-576.0,1235.3202014052874,3,711.6666666666666,1206.0871997220324,3
1,250.66666666666666,151.39793041297932,3,-514.0,1297.4482648645378,3,764.6666666666666,1426.6076311773093,3
2,263.3333333333333,151.39793041297935,3,-574.6666666666666,1236.5910129599574,3,838.0,1359.7043796355147,3
3,286.6666666666667,146.95690978424025,3,-438.6666666666667,1354.5188567655061,3,725.3333333333334,1470.2415901250151,3
4,313.3333333333333,186.10839135657838,3,-438.6666666666667,1354.5188567655061,3,752.0,1516.429029002017,3
5,313.3333333333333,186.10839135657838,3,-438.6666666666667,1354.5188567655061,3,752.0,1516.429029002017,3
6,324.6666666666667,186.47341186703622,3,-512.6666666666666,1288.4414357406135,3,837.3333333333334,1448.8596665423927,3
7,330.3333333333333,194.68007944659703,3,-512.6666666666666,1288.4414357406135,3,843.0,1458.631893247916,3
8,330.3333333333333,194.68007944659703,3,-512.6666666666666,1288.4414357406135,3,843.0,1458.631893247916,3
9,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
10,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
11,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
12,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
13,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
14,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
15,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
16,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
17,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
18,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
19,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
20,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
21,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
22,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
23,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
24,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
25,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
26,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
27,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
28,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
29,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
30,335.3333333333333,195.24429142316384,3,-580.6666666666666,1236.3532397067327,3,916.0,1410.544930159972,3
