generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,22406,22406,53560,-11.180339887498949,-1740.0559838665044,-1000.0,-41952.200792807045,4584.663428514635,41941.02045291955,0
1,1,0,22406,22406,53560,-19.865872559794184,-970.4924259325428,-1000.0,-12244.740817426493,1344.9652315701385,12224.874944866699,1
2,1,0,22406,22406,53560,5.4,-659.0640735552211,-478.4231260087664,-4726.134190620818,689.7759872831914,4731.534190620818,0
3,1,0,22406,22406,53560,61.746330862651256,-450.1384099358381,-213.86489764438775,-4686.11343247694,695.9923313304297,4747.859763339591,0
4,1,0,22406,22406,53560,40.41658075592243,-240.00600021937254,-76.52379322740816,-4457.142857142857,611.1451559607401,4497.559437898779,1
5,1,0,22406,22406,53560,174.28425057933376,-178.79564109634634,-53.70287341508629,-5175.435284350487,570.2510245847609,5349.719534929821,0
6,1,0,22406,22406,53560,207.9201235517567,-114.30187522779467,-21.780542520731238,-1000.0,300.10670971875913,1207.9201235517567,0
7,1,0,22406,22406,53560,152.4204710660612,-40.5515936255374,-2.7950849718747373,-1000.0,201.51517494733972,1152.4204710660613,1
8,1,0,22406,22406,53560,207.9201235517567,22.32128600051996,11.302134860472663,-59.430993334707104,50.76490700027102,267.3511168864638,2
9,1,0,22406,22406,53560,250.40517167183268,30.03226448885175,25.155764746872634,-1000.0,119.06517369481422,1250.4051716718327,0
10,1,0,22406,22406,53560,250.40517167183268,78.86051799263939,46.714285714285715,-53.74011537017761,72.64467401999445,304.1452870420103,1
11,1,0,22406,22406,53560,332.55375505322445,132.2887697649977,152.4204710660612,-175.0836085988634,75.11560685476805,507.63736365208786,0
12,1,0,22406,22406,53560,332.55375505322445,199.0266916183479,204.2879616841292,3.674234614174767,67.2172606158716,328.87952043904966,1
13,1,0,22406,22406,53560,332.55375505322445,239.55225137408266,250.40517167183268,3.674234614174767,82.51409200427535,328.87952043904966,2
14,1,0,22406,22406,53560,332.55375505322445,272.5660219255283,311.88018532763505,-31.020638291305353,88.0737511871393,363.5743933445298,3
15,1,0,22406,22406,53560,332.55375505322445,303.3337556280347,332.55375505322445,-9.050966799187808,72.0817246034651,341.60472185241224,4
16,1,0,22406,22406,53560,332.55375505322445,316.71024589868955,332.55375505322445,-31.020638291305353,65.13549779902552,363.5743933445298,5
17,1,0,22406,22406,53560,332.55375505322445,304.0333129907965,332.55375505322445,3.674234614174767,84.95119969807253,328.87952043904966,6
18,1,0,22406,22406,53560,332.55375505322445,292.58752684494726,332.55375505322445,-31.020638291305353,102.16281672392827,363.5743933445298,7
19,1,0,22406,22406,53560,332.55375505322445,293.14269293609505,332.55375505322445,-31.020638291305353,100.28590267796183,363.5743933445298,8
20,1,0,22406,22406,53560,332.55375505322445,309.0092696226054,332.55375505322445,-53.64475743257676,77.32592693964101,386.1985124858012,9
21,1,0,22406,22406,53560,332.55375505322445,314.468790391739,332.55375505322445,-9.050966799187808,63.82941929258657,341.60472185241224,10
22,1,0,22406,22406,53560,332.55375505322445,301.60883696495665,332.55375505322445,-31.020638291305353,81.99939418134294,363.5743933445298,11
23,1,0,22406,22406,53560,332.55375505322445,306.26500606407996,332.55375505322445,-31.020638291305353,75.47775935426587,363.5743933445298,12
24,1,0,22406,22406,53560,332.55375505322445,296.645848972049,332.55375505322445,-31.020638291305353,93.88696910288208,363.5743933445298,13
25,1,0,22406,22406,53560,332.55375505322445,301.92245683027056,332.55375505322445,-53.64475743257676,86.95826475769908,386.1985124858012,14
26,1,0,22406,22406,53560,332.55375505322445,307.8994587876552,332.55375505322445,-31.020638291305353,79.95942581102804,363.5743933445298,15
27,1,0,22406,22406,53560,332.55375505322445,297.5252310152439,332.55375505322445,-31.020638291305353,91.1569046866237,363.5743933445298,16
28,1,0,22406,22406,53560,332.55375505322445,294.1424153368107,332.55375505322445,-31.020638291305353,95.7162441478183,363.5743933445298,17
29,1,0,22406,22406,53560,332.55375505322445,308.2935019573062,332.55375505322445,-31.020638291305353,81.47314176581385,363.5743933445298,18
30,1,0,22406,22406,53560,332.55375505322445,306.70251855794993,332.55375505322445,-31.020638291305353,82.7036312163747,363.5743933445298,19
31,1,0,22406,22406,53560,332.55375505322445,305.8587242763663,332.55375505322445,-53.64475743257676,79.40927075507133,386.1985124858012,20
32,1,0,22406,22406,53560,332.55375505322445,285.6130052986622,332.55375505322445,-9.050966799187808,104.74707936559659,341.60472185241224,21
33,1,0,22406,22406,53560,332.55375505322445,290.9059843470064,332.55375505322445,-31.020638291305353,98.62618268087482,363.5743933445298,22
34,1,0,22406,22406,53560,332.55375505322445,298.6296643463644,332.55375505322445,-9.050966799187808,87.82921988745032,341.60472185241224,23
35,1,0,22406,22406,53560,332.55375505322445,316.25514071669835,332.55375505322445,-9.050966799187808,64.56681974811183,341.60472185241224,24
36,1,0,22406,22406,53560,332.55375505322445,301.97405036459963,332.55375505322445,-31.020638291305353,82.60998014522309,363.5743933445298,25
37,1,0,22406,22406,53560,332.55375505322445,308.25645048901896,332.55375505322445,-9.050966799187808,71.30380093082579,341.60472185241224,26
38,1,0,22406,22406,53560,332.55375505322445,294.22017008007947,332.55375505322445,3.674234614174767,95.75413812324979,328.87952043904966,27
39,1,0,22406,22406,53560,332.55375505322445,301.94429841997027,332.55375505322445,-31.020638291305353,80.3228815762925,363.5743933445298,28
40,1,0,22406,22406,53560,332.55375505322445,300.3316918910786,332.55375505322445,-9.050966799187808,90.07421194446516,341.60472185241224,29
41,1,0,22406,22406,53560,332.55375505322445,300.4276885927184,332.55375505322445,-9.050966799187808,91.26035351162787,341.60472185241224,30
42,1,0,22406,22406,53560,332.55375505322445,309.79776336050156,332.55375505322445,-9.050966799187808,77.52108098316667,341.60472185241224,31
43,1,0,22406,22406,53560,332.55375505322445,301.14835274210714,332.55375505322445,-9.050966799187808,84.61886037418405,341.60472185241224,32
44,1,0,22406,22406,53560,332.55375505322445,306.74359850415976,332.55375505322445,3.674234614174767,81.41064477415878,328.87952043904966,33
45,1,0,22406,22406,53560,332.55375505322445,305.473437161633,332.55375505322445,-9.050966799187808,76.4147745290207,341.60472185241224,34
46,1,0,22406,22406,53560,332.55375505322445,299.68485404590547,332.55375505322445,-53.64475743257676,92.64621997818809,386.1985124858012,35
47,1,0,22406,22406,53560,332.55375505322445,295.0707959988674,332.55375505322445,-31.020638291305353,96.28754835531724,363.5743933445298,36
48,1,0,22406,22406,53560,332.55375505322445,309.676931696932,332.55375505322445,-9.050966799187808,75.39642487286675,341.60472185241224,37
49,1,0,22406,22406,53560,332.55375505322445,303.1032482364657,332.55375505322445,-9.050966799187808,88.37332775840488,341.60472185241224,38
50,1,0,22406,22406,53560,332.55375505322445,316.0497097530511,332.55375505322445,-9.050966799187808,65.55427518447439,341.60472185241224,39
51,1,0,22406,22406,53560,332.55375505322445,309.52144511270365,332.55375505322445,3.674234614174767,73.76759790278531,328.87952043904966,40
52,1,0,22406,22406,53560,332.55375505322445,301.67503633855335,332.55375505322445,-53.64475743257676,89.06164503474817,386.1985124858012,41
53,1,0,22406,22406,53560,332.55375505322445,315.69209117233777,332.55375505322445,33.829572861625074,60.497218161575624,298.72418219159937,42
54,1,0,22406,22406,53560,332.55375505322445,319.4190020416985,332.55375505322445,-9.050966799187808,62.09483814235041,341.60472185241224,43
55,1,0,22406,22406,53560,332.55375505322445,319.7247192386535,332.55375505322445,20.56307370020348,53.42966969579947,311.990681353021,44
56,1,0,22406,22406,53560,332.55375505322445,303.6645224424346,332.55375505322445,-9.050966799187808,86.89680754447988,341.60472185241224,45
57,1,0,22406,22406,53560,332.55375505322445,319.28481957822567,332.55375505322445,3.674234614174767,53.20162109153757,328.87952043904966,46
58,1,0,22406,22406,53560,332.55375505322445,310.39145342333416,332.55375505322445,-31.020638291305353,81.46645862289418,363.5743933445298,47
59,1,0,22406,22406,53560,332.55375505322445,306.70761315603505,332.55375505322445,3.674234614174767,84.55110481467271,328.87952043904966,48
60,1,0,22406,22406,53560,332.55375505322445,317.78538815996666,332.55375505322445,-53.64475743257676,63.32504050188149,386.1985124858012,49
61,1,0,22406,22406,53560,332.55375505322445,312.7719929886453,332.55375505322445,3.674234614174767,69.54755514159031,328.87952043904966,50
62,1,0,22406,22406,53560,332.55375505322445,304.1968641077627,332.55375505322445,-53.64475743257676,85.67212084396166,386.1985124858012,51
63,1,0,22406,22406,53560,332.55375505322445,310.5464348588149,332.55375505322445,-53.64475743257676,76.37032431408296,386.1985124858012,52
64,1,0,22406,22406,53560,332.55375505322445,311.4943529988214,332.55375505322445,-9.050966799187808,70.1373814208325,341.60472185241224,53
65,1,0,22406,22406,53560,332.55375505322445,309.16086295019363,332.55375505322445,-9.050966799187808,74.95285939311206,341.60472185241224,54
66,1,0,22406,22406,53560,332.55375505322445,305.5672777444789,332.55375505322445,-53.64475743257676,88.70938235045091,386.1985124858012,55
67,1,0,22406,22406,53560,332.55375505322445,305.94293247415806,332.55375505322445,-9.050966799187808,82.26938240884071,341.60472185241224,56
68,1,0,22406,22406,53560,332.55375505322445,310.1839421402926,332.55375505322445,3.674234614174767,71.54817998311769,328.87952043904966,57
69,1,0,22406,22406,53560,332.55375505322445,301.4179694655097,332.55375505322445,3.674234614174767,89.30886853091245,328.87952043904966,58
70,1,0,22406,22406,53560,332.55375505322445,317.92848013359327,332.55375505322445,20.56307370020348,54.96034217564509,311.990681353021,59
71,1,0,22406,22406,53560,332.55375505322445,310.7377738892617,332.55375505322445,3.674234614174767,67.73191866771643,328.87952043904966,60
72,1,0,22406,22406,53560,332.55375505322445,306.24188550448673,332.55375505322445,-53.64475743257676,76.05411326218866,386.1985124858012,61
73,1,0,22406,22406,53560,332.55375505322445,308.0255937951823,332.55375505322445,-53.64475743257676,76.1363514176856,386.1985124858012,62
74,1,0,22406,22406,53560,332.55375505322445,294.8816394038024,332.55375505322445,-53.64475743257676,96.17321923753481,386.1985124858012,63
75,1,0,22406,22406,53560,332.55375505322445,315.96614127875284,332.55375505322445,3.674234614174767,62.143544651343674,328.87952043904966,64
76,1,0,22406,22406,53560,332.55375505322445,306.8408619607125,332.55375505322445,3.674234614174767,76.75472614808584,328.87952043904966,65
77,1,0,22406,22406,53560,332.55375505322445,301.60759232904684,332.55375505322445,-9.050966799187808,87.14766378108187,341.60472185241224,66
78,1,0,22406,22406,53560,332.55375505322445,291.33553218145414,332.55375505322445,3.674234614174767,95.04878047745487,328.87952043904966,67
79,1,0,22406,22406,53560,332.55375505322445,290.5808732547982,332.55375505322445,-53.64475743257676,102.31510990872899,386.1985124858012,68
80,1,0,22406,22406,53560,332.55375505322445,293.71828169261613,332.55375505322445,-53.64475743257676,101.92642622582584,386.1985124858012,69
81,1,0,22406,22406,53560,332.55375505322445,309.3083177974251,332.55375505322445,-53.64475743257676,77.01031949954033,386.1985124858012,70
82,1,0,22406,22406,53560,332.55375505322445,312.69313854278994,332.55375505322445,3.674234614174767,69.10775006794883,328.87952043904966,71
83,1,0,22406,22406,53560,332.55375505322445,292.30805515129447,332.55375505322445,-53.64475743257676,102.37024600112612,386.1985124858012,72
84,1,0,22406,22406,53560,332.55375505322445,298.6036421024749,332.55375505322445,-31.020638291305353,92.54955482944462,363.5743933445298,73
85,1,0,22406,22406,53560,332.55375505322445,306.3311039494023,332.55375505322445,-53.64475743257676,76.47759659501584,386.1985124858012,74
86,1,0,22406,22406,53560,332.55375505322445,312.90416278579437,332.55375505322445,-9.050966799187808,66.66610159852249,341.60472185241224,75
87,1,0,22406,22406,53560,332.55375505322445,313.88074652369784,332.55375505322445,-53.64475743257676,71.0970084307645,386.1985124858012,76
88,1,0,22406,22406,53560,332.55375505322445,303.423176967784,332.55375505322445,3.674234614174767,81.34937654598882,328.87952043904966,77
89,1,0,22406,22406,53560,332.55375505322445,310.48200599365157,332.55375505322445,3.674234614174767,71.53173170393471,328.87952043904966,78
90,1,0,22406,22406,53560,332.55375505322445,313.5745622774933,332.55375505322445,-9.050966799187808,65.67215092064457,341.60472185241224,79
91,1,0,22406,22406,53560,332.55375505322445,308.7928314513056,332.55375505322445,3.674234614174767,75.90648133308021,328.87952043904966,80
92,1,0,22406,22406,53560,332.55375505322445,321.878644214914,332.55375505322445,33.829572861625074,51.15176664276181,298.72418219159937,81
93,1,0,22406,22406,53560,332.55375505322445,305.9252519715729,332.55375505322445,3.674234614174767,76.18307167758417,328.87952043904966,82
94,1,0,22406,22406,53560,332.55375505322445,307.68476334627013,332.55375505322445,-53.64475743257676,79.92879536079619,386.1985124858012,83
95,1,0,22406,22406,53560,332.55375505322445,305.99564047216984,332.55375505322445,-53.64475743257676,78.95442945991059,386.1985124858012,84
96,1,0,22406,22406,53560,332.55375505322445,310.7529115177266,332.55375505322445,-9.050966799187808,66.96461588829315,341.60472185241224,85
97,1,0,22406,22406,53560,332.55375505322445,301.5591536872744,332.55375505322445,-53.64475743257676,87.09983693066435,386.1985124858012,86
98,1,0,22406,22406,53560,332.55375505322445,292.82687041167554,332.55375505322445,-53.64475743257676,103.49582417235459,386.1985124858012,87
99,1,0,22406,22406,53560,332.55375505322445,293.3691035922436,332.55375505322445,-53.64475743257676,99.14953993935265,386.1985124858012,88
100,1,0,22406,22406,53560,332.55375505322445,308.15657283698295,332.55375505322445,3.674234614174767,73.35342505320095,328.87952043904966,89
0,2,0,53560,53560,86986,1.3228756555322954,-5509.869949054247,-918.8493021166241,-226262.32266110947,29141.40197919649,226263.645536765,0
1,2,0,53560,53560,86986,92.03633793236234,-569.4532911656366,-378.4662199942836,-3936.5099583696915,608.9779084891134,4028.5462963020536,0
2,2,0,53560,53560,86986,100.27641796554163,-395.4283385929087,-172.09967982307427,-5284.611792631184,629.604498934004,5384.888210596725,0
3,2,0,53560,53560,86986,100.27641796554163,-319.7953796450709,-75.96048753951698,-13833.967687624854,1398.1342223387737,13934.244105590396,1
