analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,175.0,105.86154479633606,4,-394.25,462.60737492319913,4,569.25,562.6457588927512,4
1,198.25,102.82144717907835,4,-406.75,450.6538767908989,4,605.0,544.799045520456,4
2,198.25,102.82144717907835,4,-406.75,450.6538767908989,4,605.0,544.799045520456,4
3,252.25,131.2361103761715,4,-550.0,488.665529784944,4,802.25,619.4020638217689,4
4,252.25,131.2361103761715,4,-550.0,488.665529784944,4,802.25,619.4020638217689,4
5,256.75,124.70331457770746,4,-541.5,501.6602435912178,4,798.25,626.2706417090511,4
6,259.75,128.26892323032368,4,-541.5,501.6602435912178,4,801.25,629.9086573993619,4
7,261.25,130.11885592283184,4,-296.25,438.6276895044361,4,557.5,510.10162386201705,4
8,263.0,132.33039459373396,4,-541.5,501.6602435912178,4,804.5,633.890369070236,4
9,274.0,147.37932917022883,4,-541.5,501.6602435912178,4,815.5,647.6694115570587,4
10,274.0,147.37932917022883,4,-541.5,501.6602435912178,4,815.5,647.6694115570587,4
11,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
12,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
13,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
14,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
15,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
16,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
17,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
18,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
19,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
20,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
21,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
22,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
23,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
24,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
25,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
26,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
27,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
28,275.25,145.52290770413663,4,-522.75,531.1254559894489,4,798.0,674.9004864916507,4
29,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
30,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
31,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
32,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
33,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
34,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
35,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
36,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
37,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
38,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
39,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
40,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
41,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
42,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
43,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
44,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
45,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
46,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
47,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
48,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
49,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
50,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
51,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
52,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
53,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
54,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
55,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
56,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
57,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
58,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
59,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
60,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
61,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
62,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
63,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
64,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
65,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
66,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
67,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
68,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
69,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
70,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
71,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
72,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
73,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
74,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
75,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
76,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
77,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
78,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
79,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
80,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
81,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
82,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
83,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
84,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
85,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
86,282.75,134.82179596291792,4,-596.25,422.9660151832532,4,879.0,556.2073953721459,4
87,284.75,132.10948742110335,4,-641.5,369.949996621165,4,926.25,498.3642409590265,4
88,289.5,125.94310884945895,4,-641.5,369.949996621165,4,931.0,493.1761010700606,4
89,289.5,125.94310884945895,4,-641.5,369.949996621165,4,931.0,493.1761010700606,4
90,289.75,125.63007867014439,4,-641.5,369.949996621165,4,931.25,492.90660034804426,4
91,289.75,125.63007867014439,4,-641.5,369.949996621165,4,931.25,492.90660034804426,4
92,294.5,119.92358678202827,4,-641.5,369.949996621165,4,936.0,487.8551697652354,4
93,299.75,114.20558947208612,4,-641.5,369.949996621165,4,941.25,482.4281466360215,4
94,304.5,109.64336125213724,4,-641.5,369.949996621165,4,946.0,477.66375900487435,4
95,309.5,105.55409355712675,4,-641.5,369.949996621165,4,951.0,472.8029892742501,4
96,309.5,105.55409355712675,4,-641.5,369.949996621165,4,951.0,472.8029892742501,4
97,309.5,105.55409355712675,4,-641.5,369.949996621165,4,951.0,472.8029892742501,4
98,314.5,102.28228911530415,4,-641.5,369.949996621165,4,956.0,468.10540123637395,4
99,314.5,102.28228911530415,4,-641.5,369.949996621165,4,956.0,468.10540123637395,4
100,314.5,102.28228911530415,4,-641.5,369.949996621165,4,956.0,468.10540123637395,4
