entry_index,exit_index,direction,entry_price,exit_price,exit_reason,entry_timestamp,exit_timestamp,result,window_id,train_start,train_end,test_start,test_end,generation,repetition_id
2871,2872,short,30796.0,30802.0,SL,2026-06-16 15:30:00.006,2026-06-16 15:30:00.009,-24.0,1,0,22406,22406,53560,10,2
6028,6036,short,30800.5,30806.5,SL,2026-06-16 15:36:46.503,2026-06-16 15:36:46.506,-24.0,1,0,22406,22406,53560,10,2
15899,15904,short,30743.25,30749.25,SL,2026-06-16 16:19:36.991,2026-06-16 16:19:36.993,-24.0,1,0,22406,22406,53560,10,2
25805,25806,short,30583.75,30589.75,SL,2026-06-16 16:58:36.196,2026-06-16 16:58:36.197,-24.0,1,0,22406,22406,53560,10,2
30464,30465,short,30511.75,30517.75,SL,2026-06-16 17:26:47.950,2026-06-16 17:26:47.952,-24.0,1,0,22406,22406,53560,10,2
2225,2226,long,30528.0,30527.25,SL,2026-06-17 15:29:53.326,2026-06-17 15:29:53.328,-3.0,2,22406,53560,53560,86986,21,2
2448,2452,short,30496.0,30491.25,TP,2026-06-17 15:30:01.008,2026-06-17 15:30:01.008,19.0,2,22406,53560,53560,86986,21,2
2453,2457,short,30489.0,30484.25,TP,2026-06-17 15:30:01.008,2026-06-17 15:30:01.008,19.0,2,22406,53560,53560,86986,21,2
2458,2461,short,30482.75,30483.5,SL,2026-06-17 15:30:01.008,2026-06-17 15:30:01.012,-3.0,2,22406,53560,53560,86986,21,2
3612,3613,short,30453.5,30454.25,SL,2026-06-17 15:31:31.979,2026-06-17 15:31:31.981,-3.0,2,22406,53560,53560,86986,21,2
4486,4490,short,30425.75,30426.5,SL,2026-06-17 15:33:36.683,2026-06-17 15:33:36.684,-3.0,2,22406,53560,53560,86986,21,2
6717,6718,long,30410.25,30409.5,SL,2026-06-17 15:40:03.376,2026-06-17 15:40:03.376,-3.0,2,22406,53560,53560,86986,21,2
7263,7266,long,30468.25,30467.5,SL,2026-06-17 15:41:27.191,2026-06-17 15:41:27.206,-3.0,2,22406,53560,53560,86986,21,2
8815,8818,short,30499.5,30500.25,SL,2026-06-17 15:46:13.609,2026-06-17 15:46:13.618,-3.0,2,22406,53560,53560,86986,21,2
12832,12833,short,30337.75,30338.5,SL,2026-06-17 16:00:00.369,2026-06-17 16:00:00.381,-3.0,2,22406,53560,53560,86986,21,2
13320,13323,long,30374.25,30373.5,SL,2026-06-17 16:00:39.790,2026-06-17 16:00:39.793,-3.0,2,22406,53560,53560,86986,21,2
13500,13503,long,30384.0,30383.25,SL,2026-06-17 16:00:59.947,2026-06-17 16:00:59.948,-3.0,2,22406,53560,53560,86986,21,2
15262,15267,long,30375.5,30374.75,SL,2026-06-17 16:06:13.286,2026-06-17 16:06:13.369,-3.0,2,22406,53560,53560,86986,21,2
16885,16886,long,30396.0,30395.25,SL,2026-06-17 16:11:38.974,2026-06-17 16:11:38.985,-3.0,2,22406,53560,53560,86986,21,2
18754,18755,short,30448.5,30449.25,SL,2026-06-17 16:18:54.447,2026-06-17 16:18:54.469,-3.0,2,22406,53560,53560,86986,21,2
18948,18952,long,30484.0,30483.25,SL,2026-06-17 16:19:50.384,2026-06-17 16:19:50.386,-3.0,2,22406,53560,53560,86986,21,2
19447,19450,long,30501.0,30500.25,SL,2026-06-17 16:22:13.746,2026-06-17 16:22:13.747,-3.0,2,22406,53560,53560,86986,21,2
20050,20052,long,30545.0,30544.25,SL,2026-06-17 16:24:55.688,2026-06-17 16:24:55.689,-3.0,2,22406,53560,53560,86986,21,2
22299,22300,short,30435.75,30436.5,SL,2026-06-17 16:36:10.444,2026-06-17 16:36:10.444,-3.0,2,22406,53560,53560,86986,21,2
25334,25335,short,30347.75,30348.5,SL,2026-06-17 16:47:28.904,2026-06-17 16:47:28.905,-3.0,2,22406,53560,53560,86986,21,2
28339,28344,short,30402.75,30403.5,SL,2026-06-17 16:55:10.963,2026-06-17 16:55:10.972,-3.0,2,22406,53560,53560,86986,21,2
29736,29738,long,30403.0,30402.25,SL,2026-06-17 17:03:06.103,2026-06-17 17:03:06.112,-3.0,2,22406,53560,53560,86986,21,2
30761,30762,short,30346.25,30347.0,SL,2026-06-17 17:09:33.397,2026-06-17 17:09:33.399,-3.0,2,22406,53560,53560,86986,21,2
3025,3031,long,30604.0,30610.75,TP,2026-06-18 15:26:33.962,2026-06-18 15:26:33.962,27.0,3,53560,86986,86986,125287,8,2
3032,3039,long,30613.25,30612.5,SL,2026-06-18 15:26:33.962,2026-06-18 15:26:33.965,-3.0,3,53560,86986,86986,125287,8,2
8522,8527,long,30471.75,30478.5,TP,2026-06-18 15:36:36.035,2026-06-18 15:36:36.035,27.0,3,53560,86986,86986,125287,8,2
8528,8531,long,30480.75,30480.0,SL,2026-06-18 15:36:36.035,2026-06-18 15:36:36.036,-3.0,3,53560,86986,86986,125287,8,2
8590,8593,short,30440.75,30441.5,SL,2026-06-18 15:36:37.779,2026-06-18 15:36:37.781,-3.0,3,53560,86986,86986,125287,8,2
9265,9271,short,30418.0,30411.25,TP,2026-06-18 15:37:47.137,2026-06-18 15:37:47.137,27.0,3,53560,86986,86986,125287,8,2
