generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,22406,22406,53560,-4.6283352950392205,-1802.6982803767562,-1000.0,-30577.955526162965,3959.665034312915,30573.327190867927,0
1,1,0,22406,22406,53560,130.28675638332888,-816.8070313157681,-1000.0,-7364.965173033746,914.6158973264675,7495.251929417075,0
2,1,0,22406,22406,53560,53.60037313302959,-739.8036442249155,-285.18030885406074,-13427.209762270044,1521.899868606097,13480.810135403073,1
3,1,0,22406,22406,53560,139.17427923290998,-185.52776411281758,-78.66132600180791,-1000.0,274.33164443243265,1139.17427923291,0
4,1,0,22406,22406,53560,185.0,-118.41230679516273,-53.26871084938658,-1179.4293111501004,263.8502243850519,1364.4293111501004,0
5,1,0,22406,22406,53560,251.7439175034821,-70.66225266570595,-12.701705922171765,-1000.0,265.0546856457032,1251.7439175034822,0
6,1,0,22406,22406,53560,571.050129148046,31.502045292486404,38.62990915244727,-1000.0,138.91585945089443,1571.050129148046,0
7,1,0,22406,22406,53560,571.050129148046,102.17681580430957,75.12860095271904,-53.711660745130565,100.61948590635373,624.7617898931766,1
8,1,0,22406,22406,53560,840.0934471831094,181.64168804263332,150.49226631335404,-67.88225099390857,159.01490362326842,907.975698177018,0
9,1,0,22406,22406,53560,571.050129148046,258.8343542630663,242.5893406379859,-15.084944665313015,168.83966991068542,586.1350738133591,1
10,1,0,22406,22406,53560,571.050129148046,390.8418693802651,467.97248850760445,-3.605551275463989,189.04275749469727,574.65568042351,2
11,1,0,22406,22406,53560,1025.21412397606,495.80227568155084,571.050129148046,-3.605551275463989,165.1207817161164,1028.819675251524,0
12,1,0,22406,22406,53560,1025.21412397606,525.4245928672113,571.050129148046,-283.35996541501765,161.10002361680722,1308.5740893910775,1
13,1,0,22406,22406,53560,1025.21412397606,540.2213501361646,571.050129148046,-3.605551275463989,151.406590428279,1028.819675251524,2
14,1,0,22406,22406,53560,1025.21412397606,560.7341973024708,571.050129148046,-283.35996541501765,217.6530927175156,1308.5740893910775,3
15,1,0,22406,22406,53560,1025.21412397606,676.0429007600895,571.050129148046,-3.605551275463989,262.5062588344666,1028.819675251524,4
