analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,216.5,16.263455967290593,2,-1278.0,2435.27575440647,2,1494.5,2451.5392103737604,2
1,269.5,58.68986283848344,2,-1785.0,1718.2694782833105,2,2054.5,1776.9593411217938,2
2,323.0,134.35028842544403,2,-1785.0,1718.2694782833105,2,2108.0,1852.6197667087545,2
3,324.5,135.0573952066306,2,-1459.5,2178.595992835753,2,1784.0,2313.6533880423835,2
4,336.5,152.02795795510772,2,-1459.5,2178.595992835753,2,1796.0,2330.623950790861,2
5,387.5,224.15284963613556,2,-1459.5,2178.595992835753,2,1847.0,2402.7488424718886,2
6,387.5,224.15284963613556,2,-1459.5,2178.595992835753,2,1847.0,2402.7488424718886,2
7,387.5,224.15284963613556,2,-1459.5,2178.595992835753,2,1847.0,2402.7488424718886,2
8,387.5,224.15284963613556,2,-1459.5,2178.595992835753,2,1847.0,2402.7488424718886,2
9,387.5,224.15284963613556,2,-1459.5,2178.595992835753,2,1847.0,2402.7488424718886,2
10,397.0,237.58787847867995,2,-1459.5,2178.595992835753,2,1856.5,2416.183871314433,2
11,397.0,237.58787847867995,2,-1459.5,2178.595992835753,2,1856.5,2416.183871314433,2
12,397.0,237.58787847867995,2,-1459.5,2178.595992835753,2,1856.5,2416.183871314433,2
13,408.5,253.85133444597056,2,-1459.5,2178.595992835753,2,1868.0,2432.4473272817236,2
14,441.5,300.5203820042827,2,-1459.5,2178.595992835753,2,1901.0,2479.1163748400354,2
15,441.5,300.5203820042827,2,-1459.5,2178.595992835753,2,1901.0,2479.1163748400354,2
16,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
17,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
18,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
19,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
20,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
21,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
22,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
23,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
24,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
25,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
26,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
27,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
28,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
29,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
30,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
31,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
32,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
33,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
34,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
35,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
36,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
37,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
38,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
39,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
40,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
41,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
42,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
43,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
44,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
45,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
46,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
47,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
48,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
49,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
50,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
51,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
52,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
53,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
54,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
55,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
56,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
57,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
58,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
59,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
60,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
61,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
62,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
63,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
64,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
65,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
66,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
67,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
68,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
69,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
70,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
71,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
72,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
73,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
74,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
75,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
76,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
77,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
78,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
79,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
80,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
81,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
82,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
83,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
84,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
85,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
86,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
87,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
88,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
89,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
90,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
91,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
92,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
93,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
94,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
95,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
96,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
97,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
98,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
99,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
100,451.0,313.9554108468271,2,-1459.5,2178.595992835753,2,1910.5,2492.55140368258,2
