dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
test,1,0,22406,22406,53560,79,8,243,9.25,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2
train,1,0,22406,22406,53560,80,7,269,9.5,5,11,24,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,80,7,269,9.5,5,11,24,-258.0,2,-258.0,0.0,258.0,0.0,258.0,0.0,-129.0,129.0,2
train,1,0,22406,22406,53560,81,8,269,9.0,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,81,8,269,9.0,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2
train,1,0,22406,22406,53560,82,8,269,9.25,5,11,20,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,82,8,269,9.25,5,11,20,-218.0,2,-218.0,0.0,218.0,0.0,218.0,0.0,-109.0,109.0,2
train,1,0,22406,22406,53560,83,7,2841,9.0,5,11,19,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,83,7,2841,9.0,5,11,19,-471.0,9,-471.0,153.0,624.0,0.24519230769230768,573.0,0.3333333333333333,-52.333333333333336,104.0,4
train,1,0,22406,22406,53560,84,8,269,9.25,5,11,6,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,84,8,269,9.25,5,11,6,-78.0,2,-78.0,0.0,78.0,0.0,78.0,0.0,-39.0,39.0,2
train,1,0,22406,22406,53560,85,6,2841,9.25,5,11,22,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,85,6,2841,9.25,5,11,22,-561.0,9,-561.0,153.0,714.0,0.21428571428571427,663.0,0.3333333333333333,-62.333333333333336,119.0,4
train,1,0,22406,22406,53560,86,8,267,9.25,5,11,19,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,86,8,267,9.25,5,11,19,-208.0,2,-208.0,0.0,208.0,0.0,208.0,0.0,-104.0,104.0,2
train,1,0,22406,22406,53560,87,7,269,9.0,5,11,21,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,87,7,269,9.0,5,11,21,-228.0,2,-228.0,0.0,228.0,0.0,228.0,0.0,-114.0,114.0,2
train,1,0,22406,22406,53560,88,8,2954,9.5,5,11,19,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,88,8,2954,9.5,5,11,19,-471.0,9,-471.0,153.0,624.0,0.24519230769230768,573.0,0.3333333333333333,-52.333333333333336,104.0,4
train,1,0,22406,22406,53560,89,5,243,9.0,5,11,19,102.0,2,102.0,102.0,0.0,inf,0.0,1.0,51.0,0.0,0
test,1,0,22406,22406,53560,89,5,243,9.0,5,11,19,-312.0,3,-312.0,0.0,312.0,0.0,312.0,0.0,-104.0,104.0,3
