dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
test,1,0,53560,53560,86986,20,14,3586,4.25,7,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1
train,1,0,53560,53560,86986,21,14,3872,4.5,10,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,21,14,3872,4.5,10,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,22,14,2515,5.0,1,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,22,14,2515,5.0,1,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,23,14,2515,4.5,8,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,23,14,2515,4.5,8,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1
train,1,0,53560,53560,86986,24,14,2555,5.0,10,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,24,14,2555,5.0,10,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,25,14,3586,4.25,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,25,14,3586,4.25,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,26,14,3514,8.25,6,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,26,14,3514,8.25,6,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1
train,1,0,53560,53560,86986,27,14,2515,4.5,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,27,14,2515,4.5,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,28,14,1959,8.25,9,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,28,14,1959,8.25,9,22,2,-38.0,1,-19.0,0.0,19.0,0.0,19.0,0.0,-19.0,19.0,1
train,1,0,53560,53560,86986,29,14,2515,4.5,9,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,29,14,2515,4.5,9,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1
train,1,0,53560,53560,86986,30,14,3657,8.25,8,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,30,14,3657,8.25,8,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,31,14,2076,5.0,8,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,31,14,2076,5.0,8,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,32,14,1959,4.25,8,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,32,14,1959,4.25,8,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,33,14,2037,4.5,6,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,33,14,2037,4.5,6,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,34,14,2242,5.0,8,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,34,14,2242,5.0,8,22,5,144.0,2,72.0,106.0,34.0,3.1176470588235294,34.0,0.5,36.0,34.0,1
train,1,0,53560,53560,86986,35,14,2017,5.25,8,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,35,14,2017,5.25,8,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,36,14,2076,4.5,9,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,36,14,2076,4.5,9,22,5,144.0,2,72.0,106.0,34.0,3.1176470588235294,34.0,0.5,36.0,34.0,1
train,1,0,53560,53560,86986,37,14,1959,5.25,7,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,37,14,1959,5.25,7,22,5,144.0,2,72.0,106.0,34.0,3.1176470588235294,34.0,0.5,36.0,34.0,1
train,1,0,53560,53560,86986,38,14,2691,4.5,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,38,14,2691,4.5,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,39,14,2515,4.25,7,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,39,14,2515,4.25,7,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,40,14,1782,4.5,9,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,40,14,1782,4.5,9,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,41,14,3639,4.5,8,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,41,14,3639,4.5,8,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,42,14,2076,4.5,9,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,42,14,2076,4.5,9,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,43,14,2423,4.5,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,43,14,2423,4.5,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,44,14,2423,4.25,9,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,44,14,2423,4.25,9,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,45,14,2017,4.5,6,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,45,14,2017,4.5,6,22,5,144.0,2,72.0,106.0,34.0,3.1176470588235294,34.0,0.5,36.0,34.0,1
train,1,0,53560,53560,86986,46,14,1959,4.5,8,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,46,14,1959,4.5,8,22,5,144.0,2,72.0,106.0,34.0,3.1176470588235294,34.0,0.5,36.0,34.0,1
train,1,0,53560,53560,86986,47,14,2218,4.25,7,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,47,14,2218,4.25,7,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,48,14,3639,5.0,6,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,48,14,3639,5.0,6,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,49,14,2691,5.0,8,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,49,14,2691,5.0,8,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,50,14,2423,5.0,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,50,14,2423,5.0,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,51,14,2017,4.5,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,51,14,2017,4.5,6,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,52,14,2691,4.5,8,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,52,14,2691,4.5,8,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,53,14,2245,4.75,8,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,53,14,2245,4.75,8,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,54,14,2640,4.75,7,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,54,14,2640,4.75,7,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,55,14,2138,8.25,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,55,14,2138,8.25,6,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,56,14,3639,5.0,8,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,56,14,3639,5.0,8,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,57,14,2640,4.5,7,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,57,14,2640,4.5,7,22,5,144.0,2,72.0,106.0,34.0,3.1176470588235294,34.0,0.5,36.0,34.0,1
train,1,0,53560,53560,86986,58,14,2520,4.5,7,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,58,14,2520,4.5,7,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,59,14,2640,5.5,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,59,14,2640,5.5,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,60,14,1900,4.0,9,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,60,14,1900,4.0,9,22,5,144.0,2,72.0,106.0,34.0,3.1176470588235294,34.0,0.5,36.0,34.0,1
train,1,0,53560,53560,86986,61,14,2618,4.75,9,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,61,14,2618,4.75,9,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,62,14,1959,8.25,6,22,5,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,62,14,1959,8.25,6,22,5,144.0,2,72.0,106.0,34.0,3.1176470588235294,34.0,0.5,36.0,34.0,1
train,1,0,53560,53560,86986,63,14,2691,5.75,6,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,63,14,2691,5.75,6,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,64,14,1959,5.0,10,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,64,14,1959,5.0,10,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,65,14,2770,5.5,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,65,14,2770,5.5,6,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,66,14,2154,5.5,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,66,14,2154,5.5,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,67,14,2692,5.5,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,67,14,2692,5.5,6,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,68,14,2691,4.5,6,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,68,14,2691,4.5,6,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,69,14,2376,5.5,9,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,69,14,2376,5.5,9,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,70,14,2159,4.75,10,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,70,14,2159,4.75,10,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1
train,1,0,53560,53560,86986,71,14,2159,6.5,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,71,14,2159,6.5,6,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,72,14,2376,4.25,3,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,72,14,2376,4.25,3,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,73,14,2154,4.75,10,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,73,14,2154,4.75,10,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,74,14,2154,4.75,10,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,74,14,2154,4.75,10,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,75,14,2159,4.75,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,75,14,2159,4.75,6,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,76,14,1959,4.75,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,76,14,1959,4.75,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,77,14,2154,6.25,5,22,6,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,77,14,2154,6.25,5,22,6,134.0,2,67.0,106.0,39.0,2.717948717948718,39.0,0.5,33.5,39.0,1
train,1,0,53560,53560,86986,78,14,2853,4.75,5,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,78,14,2853,4.75,5,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,79,14,2159,4.0,9,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,79,14,2159,4.0,9,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,80,14,2154,4.75,5,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,80,14,2154,4.75,5,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,81,14,2154,4.75,4,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,81,14,2154,4.75,4,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,82,14,2376,4.0,5,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,82,14,2376,4.0,5,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,83,14,2900,4.5,4,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,83,14,2900,4.5,4,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,84,14,2159,4.75,4,22,4,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,84,14,2159,4.75,4,22,4,154.0,2,77.0,106.0,29.0,3.6551724137931036,29.0,0.5,38.5,29.0,1
train,1,0,53560,53560,86986,85,14,2159,4.75,8,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,85,14,2159,4.75,8,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,86,14,2159,4.25,9,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,86,14,2159,4.25,9,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,87,14,2376,4.75,7,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,87,14,2376,4.75,7,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,88,14,2691,6.25,9,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,88,14,2691,6.25,9,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,89,14,1802,3.75,9,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,89,14,1802,3.75,9,22,3,164.0,2,82.0,106.0,24.0,4.416666666666667,24.0,0.5,41.0,24.0,1
train,1,0,53560,53560,86986,90,14,2159,4.0,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,90,14,2159,4.0,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,91,14,1978,4.5,7,22,2,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
test,1,0,53560,53560,86986,91,14,1978,4.5,7,22,2,174.0,2,87.0,106.0,19.0,5.578947368421052,19.0,0.5,43.5,19.0,1
train,1,0,53560,53560,86986,92,14,2159,4.75,6,22,3,106.0,1,106.0,106.0,0.0,inf,0.0,1.0,106.0,0.0,0
