dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,analysis_generation,selected_generation
train,1,0,22406,22406,53560,5,5,1523,7.75,4,9,2,174.28425057933376,15,135.0,287.0,152.0,1.888157894736842,73.0,0.4666666666666667,9.0,19.0,3,5,5
test,1,0,22406,22406,53560,6,5,1198,7.75,4,9,2,-79.50894210716176,43,-97.0,492.0,589.0,0.8353140916808149,238.0,0.2790697674418604,-2.255813953488372,19.0,8,6,6
train,1,0,22406,22406,53560,6,5,1198,7.75,4,9,2,207.9201235517567,13,173.0,287.0,114.0,2.517543859649123,57.0,0.5384615384615384,13.307692307692308,19.0,3,6,6
test,1,0,22406,22406,53560,6,5,1198,7.75,4,9,2,-79.50894210716176,43,-97.0,492.0,589.0,0.8353140916808149,238.0,0.2790697674418604,-2.255813953488372,19.0,8,7,6
train,1,0,22406,22406,53560,6,5,1198,7.75,4,9,2,207.9201235517567,13,173.0,287.0,114.0,2.517543859649123,57.0,0.5384615384615384,13.307692307692308,19.0,3,7,6
test,1,0,22406,22406,53560,6,5,1198,7.75,4,9,2,-79.50894210716176,43,-97.0,492.0,589.0,0.8353140916808149,238.0,0.2790697674418604,-2.255813953488372,19.0,8,8,6
train,1,0,22406,22406,53560,6,5,1198,7.75,4,9,2,207.9201235517567,13,173.0,287.0,114.0,2.517543859649123,57.0,0.5384615384615384,13.307692307692308,19.0,3,8,6
test,1,0,22406,22406,53560,9,6,503,7.75,4,9,2,-22.0454076850486,24,-36.0,287.0,323.0,0.8885448916408669,152.0,0.2916666666666667,-1.5,19.0,8,9,9
train,1,0,22406,22406,53560,9,6,503,7.75,4,9,2,250.40517167183268,11,151.0,246.0,95.0,2.5894736842105264,38.0,0.5454545454545454,13.727272727272728,19.0,2,9,9
test,1,0,22406,22406,53560,9,6,503,7.75,4,9,2,-22.0454076850486,24,-36.0,287.0,323.0,0.8885448916408669,152.0,0.2916666666666667,-1.5,19.0,8,10,9
train,1,0,22406,22406,53560,9,6,503,7.75,4,9,2,250.40517167183268,11,151.0,246.0,95.0,2.5894736842105264,38.0,0.5454545454545454,13.727272727272728,19.0,2,10,9
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,11,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,11,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,12,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,12,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,13,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,13,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,14,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,14,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,15,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,15,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,16,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,16,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,17,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,17,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,18,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,18,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,19,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,19,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,20,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,20,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,21,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,21,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,22,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,22,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,23,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,23,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,24,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,24,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,25,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,25,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,26,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,26,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,27,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,27,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,28,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,28,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,29,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,29,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,30,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,30,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,31,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,31,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,32,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,32,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,33,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,33,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,34,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,34,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,35,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,35,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,36,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,36,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,37,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,37,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,38,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,38,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,39,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,39,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,40,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,40,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,41,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,41,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,42,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,42,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,43,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,43,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,44,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,44,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,45,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,45,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,46,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,46,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,47,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,47,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,48,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,48,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,49,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,49,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,50,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,50,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,51,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,51,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,52,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,52,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,53,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,53,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,54,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,54,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,55,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,55,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,56,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,56,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,57,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,57,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,58,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,58,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,59,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,59,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,60,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,60,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,61,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,61,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,62,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,62,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,63,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,63,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,64,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,64,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,65,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,65,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,66,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,66,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,67,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,67,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,68,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,68,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,69,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,69,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,70,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,70,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,71,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,71,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,72,11
train,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,332.55375505322445,12,192.0,287.0,95.0,3.0210526315789474,38.0,0.5833333333333334,16.0,19.0,2,72,11
test,1,0,22406,22406,53560,11,5,503,7.5,4,9,2,-43.3490225391766,31,-109.0,328.0,437.0,0.7505720823798627,266.0,0.2580645161290322,-3.5161290322580645,19.0,14,73,11
