dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,analysis_generation,selected_generation
test,1,0,22406,22406,53560,0,5,863,5.25,5,14,8,-350.0,25,-420.0,462.0,882.0,0.5238095238095238,520.0,0.28,-16.8,49.0,6,0,0
train,1,0,22406,22406,53560,0,5,863,5.25,5,14,8,-107.23753488815792,11,-194.0,198.0,392.0,0.5051020408163265,294.0,0.2727272727272727,-17.636363636363637,49.0,6,0,0
test,1,0,22406,22406,53560,1,7,3360,4.25,7,19,8,-165.41666141897556,11,-399.0,91.0,490.0,0.1857142857142857,399.0,0.0909090909090909,-36.27272727272727,49.0,8,1,1
train,1,0,22406,22406,53560,1,7,3360,4.25,7,19,8,-58.696784409369485,5,-105.0,91.0,196.0,0.4642857142857143,196.0,0.2,-21.0,49.0,4,1,1
test,1,0,22406,22406,53560,2,8,881,7.0,5,14,4,146.64696837416494,12,127.0,330.0,203.0,1.625615763546798,87.0,0.4166666666666667,10.583333333333334,29.0,3,2,2
train,1,0,22406,22406,53560,2,8,881,7.0,5,14,4,-27.95084971874737,5,-50.0,66.0,116.0,0.5689655172413793,116.0,0.2,-10.0,29.0,4,2,2
test,1,0,22406,22406,53560,3,8,658,9.0,1,14,2,-1.0606601717798212,18,-2.0,264.0,266.0,0.9924812030075189,162.0,0.2222222222222222,-0.1111111111111111,19.0,8,3,3
train,1,0,22406,22406,53560,3,8,658,9.0,1,14,2,4.8074017006186525,13,8.0,198.0,190.0,1.0421052631578946,124.0,0.2307692307692307,0.6153846153846154,19.0,6,3,3
test,1,0,22406,22406,53560,4,9,872,9.0,1,14,4,-31.17691453623979,12,-63.0,198.0,261.0,0.7586206896551724,203.0,0.25,-5.25,29.0,7,4,4
train,1,0,22406,22406,53560,4,9,872,9.0,1,14,4,19.595917942265423,6,16.0,132.0,116.0,1.137931034482759,58.0,0.3333333333333333,2.6666666666666665,29.0,2,4,4
test,1,0,22406,22406,53560,4,9,872,9.0,1,14,4,-31.17691453623979,12,-63.0,198.0,261.0,0.7586206896551724,203.0,0.25,-5.25,29.0,7,5,4
train,1,0,22406,22406,53560,4,9,872,9.0,1,14,4,19.595917942265423,6,16.0,132.0,116.0,1.137931034482759,58.0,0.3333333333333333,2.6666666666666665,29.0,2,5,4
test,1,0,22406,22406,53560,6,5,528,7.0,4,7,4,-166.6352334304128,31,-419.0,248.0,667.0,0.3718140929535232,512.0,0.2580645161290322,-13.516129032258064,29.0,14,6,6
train,1,0,22406,22406,53560,6,5,528,7.0,4,7,4,124.70765814495915,12,72.0,217.0,145.0,1.4965517241379311,85.0,0.5833333333333334,6.0,29.0,2,6,6
test,1,0,22406,22406,53560,6,5,528,7.0,4,7,4,-166.6352334304128,31,-419.0,248.0,667.0,0.3718140929535232,512.0,0.2580645161290322,-13.516129032258064,29.0,14,7,6
train,1,0,22406,22406,53560,6,5,528,7.0,4,7,4,124.70765814495915,12,72.0,217.0,145.0,1.4965517241379311,85.0,0.5833333333333334,6.0,29.0,2,7,6
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,8,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,8,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,9,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,9,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,10,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,10,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,11,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,11,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,12,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,12,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,13,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,13,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,14,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,14,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,15,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,15,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,16,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,16,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,17,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,17,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,18,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,18,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,19,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,19,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,20,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,20,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,21,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,21,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,22,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,22,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,23,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,23,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,24,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,24,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,25,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,25,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,26,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,26,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,27,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,27,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,28,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,28,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,29,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,29,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,30,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,30,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,31,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,31,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,32,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,32,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,33,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,33,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,34,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,34,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,35,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,35,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,36,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,36,8
test,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,25.427456726058065,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6,37,8
train,1,0,22406,22406,53560,8,9,644,9.0,1,14,2,167.70509831248424,5,75.0,132.0,57.0,2.3157894736842106,19.0,0.4,15.0,19.0,1,37,8
