window_id,train_start,train_end,test_start,test_end,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,raw_test_fitness,test_fitness,test_fitness_multiplier,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
1,0,86986,86986,125287,13,3691,5.5,7,23,2,360.1854522325964,120.06181741086547,360.1854522325964,3.0,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
2,22406,125287,125287,130699,14,1274,7.0,2,10,2,-1000.0,-1000.0,-1000.0,3.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
