dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
train,1,0,86986,86986,125287,39,13,3912,5.75,7,19,2,529.0897844411664,6,216.0,273.0,57.0,4.7894736842105265,19.0,0.5,36.0,19.0,1
test,1,0,86986,86986,125287,39,13,3912,5.75,7,19,2,347.93569808227494,13,193.0,364.0,171.0,2.128654970760234,114.0,0.3076923076923077,14.846153846153847,19.0,6
train,1,0,86986,86986,125287,40,13,2961,6.0,7,19,2,529.0897844411664,6,216.0,273.0,57.0,4.7894736842105265,19.0,0.5,36.0,19.0,1
test,1,0,86986,86986,125287,40,13,2961,6.0,7,19,2,221.35943621178654,10,140.0,273.0,133.0,2.0526315789473686,114.0,0.3,14.0,19.0,6
train,1,0,86986,86986,125287,41,13,2961,5.75,7,20,2,565.8321305829141,6,231.0,288.0,57.0,5.052631578947368,19.0,0.5,38.5,19.0,1
test,1,0,86986,86986,125287,41,13,2961,5.75,7,20,2,499.4836934275232,11,251.0,384.0,133.0,2.887218045112782,95.0,0.36363636363636365,22.818181818181817,19.0,5
train,1,0,86986,86986,125287,42,13,3907,6.0,7,19,2,529.0897844411664,6,216.0,273.0,57.0,4.7894736842105265,19.0,0.5,36.0,19.0,1
test,1,0,86986,86986,125287,42,13,3907,6.0,7,19,2,221.35943621178654,10,140.0,273.0,133.0,2.0526315789473686,114.0,0.3,14.0,19.0,6
train,1,0,86986,86986,125287,43,13,3502,5.75,7,19,2,529.0897844411664,6,216.0,273.0,57.0,4.7894736842105265,19.0,0.5,36.0,19.0,1
test,1,0,86986,86986,125287,43,13,3502,5.75,7,19,2,347.93569808227494,13,193.0,364.0,171.0,2.128654970760234,114.0,0.3076923076923077,14.846153846153847,19.0,6
train,1,0,86986,86986,125287,44,13,3217,5.75,7,20,2,565.8321305829141,6,231.0,288.0,57.0,5.052631578947368,19.0,0.5,38.5,19.0,1
test,1,0,86986,86986,125287,44,13,3217,5.75,7,20,2,499.4836934275232,11,251.0,384.0,133.0,2.887218045112782,95.0,0.36363636363636365,22.818181818181817,19.0,5
train,1,0,86986,86986,125287,45,13,2961,5.75,7,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1
test,1,0,86986,86986,125287,45,13,2961,5.75,7,21,2,300.4862060061992,11,151.0,303.0,152.0,1.993421052631579,95.0,0.2727272727272727,13.727272727272727,19.0,5
train,1,0,86986,86986,125287,46,13,3691,5.75,7,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1
test,1,0,86986,86986,125287,46,13,3691,5.75,7,21,2,300.4862060061992,11,151.0,303.0,152.0,1.993421052631579,95.0,0.2727272727272727,13.727272727272727,19.0,5
train,1,0,86986,86986,125287,47,13,3691,5.5,7,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1
test,1,0,86986,86986,125287,47,13,3691,5.5,7,21,2,300.4862060061992,11,151.0,303.0,152.0,1.993421052631579,95.0,0.2727272727272727,13.727272727272727,19.0,5
train,1,0,86986,86986,125287,48,13,3691,5.5,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,48,13,3691,5.5,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,49,13,3691,5.5,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,49,13,3691,5.5,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,50,13,3594,5.5,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,50,13,3594,5.5,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,51,13,3502,5.75,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,51,13,3502,5.75,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,52,13,2961,5.25,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,52,13,2961,5.25,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,53,13,3691,5.75,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,53,13,3691,5.75,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,54,13,4000,5.75,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,54,13,4000,5.75,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,55,13,3600,5.75,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,55,13,3600,5.75,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,56,13,3502,5.75,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,56,13,3502,5.75,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,57,13,3502,5.75,8,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,57,13,3502,5.75,8,23,2,474.34164902525697,10,200.0,333.0,133.0,2.5037593984962405,76.0,0.3,20.0,19.0,4
train,1,0,86986,86986,125287,58,13,2961,5.5,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,58,13,2961,5.5,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,59,13,3502,5.5,8,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,59,13,3502,5.5,8,23,2,474.34164902525697,10,200.0,333.0,133.0,2.5037593984962405,76.0,0.3,20.0,19.0,4
train,1,0,86986,86986,125287,60,13,2961,5.75,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,60,13,2961,5.75,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,61,13,3281,5.75,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,61,13,3281,5.75,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
train,1,0,86986,86986,125287,62,13,2961,5.5,7,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1
test,1,0,86986,86986,125287,62,13,2961,5.5,7,23,2,360.1854522325964,11,181.0,333.0,152.0,2.1907894736842106,95.0,0.2727272727272727,16.454545454545453,19.0,5
