generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,53560,53560,86986,25.311394008759507,-4506.740860249791,-1000.0,-98123.1821775724,14342.360210671412,98148.49357158116,0
1,1,0,53560,53560,86986,271.9319767883137,-952.4215491322966,-624.8809120682874,-14149.246835079244,1763.0083569734054,14421.178811867558,0
2,1,0,53560,53560,86986,271.9319767883137,-533.7033325100463,-199.21472587373148,-9463.115825989591,1166.7278628683764,9735.047802777905,1
3,1,0,53560,53560,86986,271.9319767883137,-510.28868714230885,-118.80025252498413,-19964.07792135665,2008.4213872985454,20236.009898144963,2
4,1,0,53560,53560,86986,231.22391744800103,-206.4814568842772,-48.2953931550412,-3806.664680222612,475.64049819800096,4037.888597670613,3
5,1,0,53560,53560,86986,312.0,-68.29413769718461,-21.06370849898476,-1000.0,232.94369131593754,1312.0,0
6,1,0,53560,53560,86986,271.9319767883137,-83.01257971952371,-8.59869176095992,-1483.0929393219653,311.0497960477083,1755.024916110279,1
7,1,0,53560,53560,86986,271.9319767883137,-85.48253730797616,-3.9597979746446663,-1000.0,318.0251482752802,1271.9319767883137,2
8,1,0,53560,53560,86986,271.9319767883137,9.031093108571904,24.167261889578036,-1000.0,231.33144849563348,1271.9319767883137,3
9,1,0,53560,53560,86986,271.9319767883137,64.64777897861376,87.28005721454798,-1000.0,222.14806040173272,1271.9319767883137,4
10,1,0,53560,53560,86986,271.9319767883137,139.9848694533679,138.69333076972373,-1000.0,147.63149409323083,1271.9319767883137,5
11,1,0,53560,53560,86986,288.1076187815935,192.03398193374375,228.63070659909178,-19.2,75.73347822699412,307.3076187815935,6
12,1,0,53560,53560,86986,288.1076187815935,208.60672355110754,231.22391744800103,-26.352313834736496,79.16895424903048,314.45993261633,7
13,1,0,53560,53560,86986,288.1076187815935,236.260866923634,271.9319767883137,-108.47580375364822,75.6121755463081,396.5834225352417,8
14,1,0,53560,53560,86986,288.1076187815935,227.25635375351018,271.9319767883137,-26.352313834736496,81.96290212115976,314.45993261633,9
15,1,0,53560,53560,86986,288.1076187815935,231.1154542058514,271.9319767883137,-26.352313834736496,75.87274995508629,314.45993261633,10
16,1,0,53560,53560,86986,288.1076187815935,215.71996462052576,271.9319767883137,-38.141185089087095,89.82153511729449,326.2488038706806,11
17,1,0,53560,53560,86986,288.1076187815935,227.4716084473529,271.9319767883137,-38.141185089087095,81.34382601452238,326.2488038706806,12
18,1,0,53560,53560,86986,288.1076187815935,224.31532998480557,271.9319767883137,-23.25,83.8659361898766,311.3576187815935,13
19,1,0,53560,53560,86986,353.58662305013746,262.4662598020439,288.1076187815935,-23.25,63.44979796597398,376.83662305013746,0
20,1,0,53560,53560,86986,353.58662305013746,273.0104950442366,288.1076187815935,-38.141185089087095,70.06146903189828,391.7278081392246,1
21,1,0,53560,53560,86986,353.58662305013746,287.35872116097266,288.1076187815935,108.0,49.037259368252826,245.58662305013746,2
22,1,0,53560,53560,86986,353.58662305013746,293.91251191413625,288.1076187815935,-23.25,71.6680828987812,376.83662305013746,3
23,1,0,53560,53560,86986,353.58662305013746,309.90658628490996,353.58662305013746,37.5,70.42824152879055,316.08662305013746,4
24,1,0,53560,53560,86986,353.58662305013746,323.08924400072493,353.58662305013746,-30.75,78.20415817761582,384.33662305013746,5
25,1,0,53560,53560,86986,353.58662305013746,326.2500886641701,353.58662305013746,-30.75,82.93237146813021,384.33662305013746,6
26,1,0,53560,53560,86986,353.58662305013746,328.0540061265954,353.58662305013746,-30.75,73.61704720004893,384.33662305013746,7
27,1,0,53560,53560,86986,353.58662305013746,336.7411383675311,353.58662305013746,96.18211892030659,57.99363521953899,257.40450412983085,8
28,1,0,53560,53560,86986,353.58662305013746,322.05143431998965,353.58662305013746,-30.75,86.71819904860362,384.33662305013746,9
29,1,0,53560,53560,86986,374.97733264825484,320.62332338281004,353.58662305013746,-30.75,82.71156912677993,405.72733264825484,0
30,1,0,53560,53560,86986,374.97733264825484,325.6036213194132,353.58662305013746,-30.75,81.69281702063867,405.72733264825484,1
31,1,0,53560,53560,86986,374.97733264825484,324.3654650749319,353.58662305013746,42.286966077031344,77.60006119722134,332.6903665712235,2
32,1,0,53560,53560,86986,419.06562731868144,330.5701062787552,353.58662305013746,-30.75,82.18300901787164,449.81562731868144,0
33,1,0,53560,53560,86986,419.06562731868144,335.7228473020225,353.58662305013746,-30.75,81.93661782161637,449.81562731868144,1
34,1,0,53560,53560,86986,374.97733264825484,334.00493020021463,374.97733264825484,-20.741798914805397,87.08287100068745,395.7191315630602,2
35,1,0,53560,53560,86986,894.1767163150693,357.68757173269375,374.97733264825484,-20.741798914805397,86.37383626157157,914.9185152298746,0
36,1,0,53560,53560,86986,894.1767163150693,365.19282464917865,374.97733264825484,34.70907662269338,93.83824898331274,859.4676396923759,1
37,1,0,53560,53560,86986,894.1767163150693,360.41112510515103,374.97733264825484,-20.741798914805397,98.6455200197755,914.9185152298746,2
38,1,0,53560,53560,86986,894.1767163150693,394.7810262140538,374.97733264825484,-20.741798914805397,142.56125628177497,914.9185152298746,3
