generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter,walk_forward_type,fitness_function,train_size,repetition
27,1,0,53560,53560,86986,297.8753934114061,266.72813000359537,284.7283305577832,46.04134615273054,56.63834042427063,251.8340472586756,3,rolling,losing_streak_fitness,2_days,rep_1
28,1,0,53560,53560,86986,322.2123609602145,273.4914921939946,284.7283305577832,46.04134615273054,51.0819574524636,276.171014807484,0,rolling,losing_streak_fitness,2_days,rep_1
29,1,0,53560,53560,86986,322.2123609602145,265.2504395880884,297.8753934114061,46.04134615273054,71.50240081299647,276.171014807484,1,rolling,losing_streak_fitness,2_days,rep_1
30,1,0,53560,53560,86986,333.36466519413847,276.0691152438521,297.8753934114061,42.7707064862545,68.2677118350771,290.593958707884,0,rolling,losing_streak_fitness,2_days,rep_1
31,1,0,53560,53560,86986,333.36466519413847,286.30136318720093,297.8753934114061,46.04134615273054,56.47202871783799,287.3233190414079,1,rolling,losing_streak_fitness,2_days,rep_1
32,1,0,53560,53560,86986,333.36466519413847,292.47972203800344,297.8753934114061,76.2553886457912,55.60840959738216,257.1092765483473,2,rolling,losing_streak_fitness,2_days,rep_1
33,1,0,53560,53560,86986,333.36466519413847,303.8456313260578,322.2123609602145,76.2553886457912,54.11301191712528,257.1092765483473,3,rolling,losing_streak_fitness,2_days,rep_1
34,1,0,53560,53560,86986,333.36466519413847,310.35762813805,322.2123609602145,76.2553886457912,57.44013467222131,257.1092765483473,4,rolling,losing_streak_fitness,2_days,rep_1
35,1,0,53560,53560,86986,333.36466519413847,308.61984331620783,333.36466519413847,95.88367952889584,64.31609840565648,237.48098566524263,5,rolling,losing_streak_fitness,2_days,rep_1
36,1,0,53560,53560,86986,333.36466519413847,313.33091525199734,333.36466519413847,105.54046617293292,54.63624636445063,227.82419902120557,6,rolling,losing_streak_fitness,2_days,rep_1
37,1,0,53560,53560,86986,333.36466519413847,313.50789712509953,333.36466519413847,95.88367952889584,58.42574148813015,237.48098566524263,7,rolling,losing_streak_fitness,2_days,rep_1
38,1,0,53560,53560,86986,333.36466519413847,313.38126166798224,333.36466519413847,95.88367952889584,59.02863095611738,237.48098566524263,8,rolling,losing_streak_fitness,2_days,rep_1
39,1,0,53560,53560,86986,333.36466519413847,313.2633233969357,333.36466519413847,95.88367952889584,57.23462678758567,237.48098566524263,9,rolling,losing_streak_fitness,2_days,rep_1
40,1,0,53560,53560,86986,333.36466519413847,309.9233950386534,333.36466519413847,95.88367952889584,63.66894944255148,237.48098566524263,10,rolling,losing_streak_fitness,2_days,rep_1
41,1,0,53560,53560,86986,333.36466519413847,318.825383161822,333.36466519413847,105.54046617293292,45.95287766636442,227.82419902120557,11,rolling,losing_streak_fitness,2_days,rep_1
42,1,0,53560,53560,86986,333.36466519413847,322.9507254416747,333.36466519413847,95.88367952889584,40.55979707695908,237.48098566524263,12,rolling,losing_streak_fitness,2_days,rep_1
43,1,0,53560,53560,86986,333.36466519413847,309.5627225935908,333.36466519413847,95.88367952889584,61.221880328237326,237.48098566524263,13,rolling,losing_streak_fitness,2_days,rep_1
44,1,0,53560,53560,86986,333.36466519413847,307.8960484828312,333.36466519413847,95.88367952889584,68.02532359677424,237.48098566524263,14,rolling,losing_streak_fitness,2_days,rep_1
45,1,0,53560,53560,86986,333.36466519413847,301.83700843257446,333.36466519413847,95.88367952889584,73.37132857284887,237.48098566524263,15,rolling,losing_streak_fitness,2_days,rep_1
46,1,0,53560,53560,86986,333.36466519413847,316.6961991588273,333.36466519413847,95.88367952889584,52.63342249031412,237.48098566524263,16,rolling,losing_streak_fitness,2_days,rep_1
47,1,0,53560,53560,86986,333.36466519413847,309.4284764286292,333.36466519413847,95.88367952889584,63.58783946687995,237.48098566524263,17,rolling,losing_streak_fitness,2_days,rep_1
48,1,0,53560,53560,86986,333.36466519413847,308.4643035325005,333.36466519413847,105.54046617293292,60.68733908763211,227.82419902120557,18,rolling,losing_streak_fitness,2_days,rep_1
49,1,0,53560,53560,86986,333.36466519413847,318.9785943030667,333.36466519413847,95.88367952889584,45.759123991857805,237.48098566524263,19,rolling,losing_streak_fitness,2_days,rep_1
50,1,0,53560,53560,86986,333.36466519413847,316.4110722741085,333.36466519413847,115.9913789899922,50.36944078739232,217.37328620414627,20,rolling,losing_streak_fitness,2_days,rep_1
51,1,0,53560,53560,86986,333.36466519413847,321.8385186454413,333.36466519413847,136.91207640915636,39.85770196609832,196.4525887849821,21,rolling,losing_streak_fitness,2_days,rep_1
52,1,0,53560,53560,86986,333.36466519413847,322.60182936723737,333.36466519413847,95.88367952889584,44.35944821498543,237.48098566524263,22,rolling,losing_streak_fitness,2_days,rep_1
53,1,0,53560,53560,86986,333.36466519413847,318.5468415249718,333.36466519413847,130.54990531508545,46.65748967936012,202.814759879053,23,rolling,losing_streak_fitness,2_days,rep_1
54,1,0,53560,53560,86986,333.36466519413847,313.3790021332124,333.36466519413847,95.88367952889584,55.59820120580027,237.48098566524263,24,rolling,losing_streak_fitness,2_days,rep_1
55,1,0,53560,53560,86986,333.36466519413847,317.39317935001804,333.36466519413847,95.88367952889584,54.900841536213086,237.48098566524263,25,rolling,losing_streak_fitness,2_days,rep_1
56,1,0,53560,53560,86986,333.36466519413847,310.6747756355505,333.36466519413847,95.88367952889584,63.025146168648085,237.48098566524263,26,rolling,losing_streak_fitness,2_days,rep_1
57,1,0,53560,53560,86986,333.36466519413847,314.5623788579267,333.36466519413847,95.88367952889584,59.128122618860566,237.48098566524263,27,rolling,losing_streak_fitness,2_days,rep_1
