generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,22406,22406,53560,-49.0260701622673,-1171.8537996663388,-1000.0,-13116.15749117604,1681.3256163176138,13067.131421013773,0
1,1,0,22406,22406,53560,31.714285714285715,-807.8802530647555,-1000.0,-8126.509906799236,909.5878792259464,8158.224192513521,0
2,1,0,22406,22406,53560,-33.54101966249684,-953.1410326619665,-354.3302399772715,-18467.631599338583,2234.705376983434,18434.090579676085,1
3,1,0,22406,22406,53560,27.95084971874737,-321.01418575241763,-156.25547533358048,-1320.8050575312013,352.0236487783013,1348.7559072499487,2
4,1,0,22406,22406,53560,21.228911104120876,-312.50286525487155,-119.18200119112606,-1546.6778376033365,383.1878461888592,1567.9067487074574,3
5,1,0,22406,22406,53560,61.49186938124422,-241.84023893915105,-87.0,-1000.0,343.4351716780791,1061.4918693812442,0
6,1,0,22406,22406,53560,61.49186938124422,-173.49692090673025,-54.804379387052634,-1000.0,315.5945805969989,1061.4918693812442,1
7,1,0,22406,22406,53560,53.88877434122991,-226.87412317473533,-39.0045100027422,-1000.0,392.6795414763244,1053.88877434123,2
8,1,0,22406,22406,53560,61.49186938124422,-174.2652081913106,-18.0,-1000.0,365.91134334127173,1061.4918693812442,3
9,1,0,22406,22406,53560,95.03288904374106,-133.62537751900908,-10.220372719158462,-1000.0,337.7582012747405,1095.032889043741,0
10,1,0,22406,22406,53560,95.03288904374106,-156.2600254653517,-4.997813320466096,-1000.0,371.23416370275925,1095.032889043741,1
11,1,0,22406,22406,53560,95.03288904374106,-57.23298130907044,17.21325931647741,-1000.0,280.824376416335,1095.032889043741,2
12,1,0,22406,22406,53560,95.03288904374106,-59.28632995632517,45.222584040974226,-1000.0,316.24073270601,1095.032889043741,3
13,1,0,22406,22406,53560,95.03288904374106,-3.7154741971263716,53.88877434122991,-1000.0,254.26326070144071,1095.032889043741,4
14,1,0,22406,22406,53560,106.21322893124001,35.34802417945752,72.67220926874317,-1000.0,213.26998567032356,1106.21322893124,0
15,1,0,22406,22406,53560,106.21322893124001,57.20506977457745,95.03288904374106,-1000.0,187.5614503981911,1106.21322893124,1
16,1,0,22406,22406,53560,106.21322893124001,43.939710099452874,95.03288904374106,-1000.0,215.60220550758908,1106.21322893124,2
17,1,0,22406,22406,53560,106.21322893124001,51.778944502970674,95.03288904374106,-1000.0,216.33390090225527,1106.21322893124,3
