dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
test,1,0,22406,22406,53560,17,7,1594,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,18,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,18,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,19,7,1594,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,19,7,1594,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,20,7,1469,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,20,7,1469,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,21,7,1609,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,21,7,1609,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,22,7,1753,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,22,7,1753,9.0,4,16,2,0.0,15,0.0,228.0,228.0,1.0,152.0,0.2,0.0,19.0,8
train,1,0,22406,22406,53560,23,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,23,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,24,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,24,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,25,7,1563,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,25,7,1563,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,26,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,26,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,27,7,1578,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,27,7,1578,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,28,6,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,28,6,1563,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,29,6,1656,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,29,6,1656,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,30,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,30,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,31,6,1609,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,31,6,1609,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,32,7,1563,9.75,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,32,7,1563,9.75,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,33,7,1563,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,33,7,1563,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,34,6,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,34,6,1563,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,35,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,35,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,36,7,1563,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,36,7,1563,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,37,7,1500,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,37,7,1500,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,38,6,1500,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,38,6,1500,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,39,6,1594,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,39,6,1594,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,40,6,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,40,6,1563,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,41,7,1500,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,41,7,1500,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,42,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,42,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,43,6,1547,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,43,6,1547,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,44,7,1500,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,44,7,1500,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,45,6,1500,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,45,6,1500,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,46,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,46,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,47,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,47,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,48,6,1500,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,48,6,1500,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,49,6,1594,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,49,6,1594,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,50,7,1563,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,50,7,1563,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,51,7,1563,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,51,7,1563,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,52,6,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,52,6,1563,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,53,7,1609,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,53,7,1609,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,54,6,1496,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,54,6,1496,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,55,6,1500,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,55,6,1500,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,56,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,56,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,57,7,1563,9.5,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,57,7,1563,9.5,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,58,6,1563,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,58,6,1563,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,59,7,1705,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,59,7,1705,9.0,4,16,2,0.0,15,0.0,228.0,228.0,1.0,152.0,0.2,0.0,19.0,8
train,1,0,22406,22406,53560,60,6,1512,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,60,6,1512,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,61,6,1657,9.5,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,61,6,1657,9.5,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,62,6,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,62,6,1563,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,63,7,1563,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,63,7,1563,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,64,6,1563,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,64,6,1563,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,65,7,1563,9.75,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,65,7,1563,9.75,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,66,6,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,66,6,1563,9.0,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,67,6,1500,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,67,6,1500,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,68,7,1666,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,68,7,1666,9.0,4,16,2,0.0,15,0.0,228.0,228.0,1.0,152.0,0.2,0.0,19.0,8
train,1,0,22406,22406,53560,69,6,1657,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,69,6,1657,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,70,7,1563,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,70,7,1563,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,71,6,1563,9.5,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,71,6,1563,9.5,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,72,6,1603,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,72,6,1603,9.25,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,73,7,1466,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,73,7,1466,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,74,7,1514,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,74,7,1514,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,75,7,1466,9.25,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,75,7,1466,9.25,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,76,7,1455,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,76,7,1455,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,77,7,1594,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,77,7,1594,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,78,7,1603,9.0,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,78,7,1603,9.0,4,16,2,8.88643629358811,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,79,6,1512,9.5,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,79,6,1512,9.5,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,80,6,1455,9.5,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,80,6,1455,9.5,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
train,1,0,22406,22406,53560,81,6,1500,9.5,4,16,2,106.21322893124001,5,95.0,152.0,57.0,2.6666666666666665,38.0,0.4,19.0,19.0,2
test,1,0,22406,22406,53560,81,6,1500,9.5,4,16,2,38.0,16,76.0,304.0,228.0,1.3333333333333333,152.0,0.25,4.75,19.0,8
