analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,301.68720593521533,244.22546549415716,3,-260.8106591796052,642.3372946415689,3,562.4978651148206,812.3761341568277,3
1,451.95564394608914,163.73650740721766,3,-235.58474483323457,667.896131148242,3,687.5403887793236,783.5792852606797,3
2,486.71711882698537,212.22433734408807,3,-235.58474483323457,667.896131148242,3,722.3018636602197,843.7669268619273,3
3,652.4852127397182,481.34714160780777,3,-235.58474483323457,667.896131148242,3,888.0699575729528,1130.81630146515,3
4,656.2119927022179,479.5223987997604,3,-69.96841660229624,873.072809688431,3,726.1804093045142,1289.9480648224287,3
5,684.4197425904191,456.42625245344567,3,-278.7051354864338,635.4058948264745,3,963.124878076853,1065.613947280387,3
6,690.8629021269625,453.6586554856709,3,-228.6182489332176,694.9410222328684,3,919.48115106018,1105.2637779527963,3
7,690.8629021269625,453.6586554856709,3,-228.6182489332176,694.9410222328684,3,919.48115106018,1105.2637779527963,3
8,690.8629021269625,453.6586554856709,3,-228.6182489332176,694.9410222328684,3,919.48115106018,1105.2637779527963,3
9,690.8629021269625,453.6586554856709,3,-228.6182489332176,694.9410222328684,3,919.48115106018,1105.2637779527963,3
10,690.8629021269625,453.6586554856709,3,-228.6182489332176,694.9410222328684,3,919.48115106018,1105.2637779527963,3
11,690.8629021269625,453.6586554856709,3,-228.6182489332176,694.9410222328684,3,919.48115106018,1105.2637779527963,3
12,690.8629021269625,453.6586554856709,3,-228.6182489332176,694.9410222328684,3,919.48115106018,1105.2637779527963,3
13,690.8629021269625,453.6586554856709,3,-228.6182489332176,694.9410222328684,3,919.48115106018,1105.2637779527963,3
14,702.7210610351831,449.2456628242279,3,-335.01580946220037,576.7760054850887,3,1037.7368704973833,1007.3985663282914,3
15,714.9685097490989,445.63667387315525,3,-323.7258982516509,587.7029812768884,3,1038.6944080007497,1006.7373956456746,3
16,714.9685097490989,445.63667387315525,3,-323.7258982516509,587.7029812768884,3,1038.6944080007497,1006.7373956456746,3
17,714.9685097490989,445.63667387315525,3,-323.7258982516509,587.7029812768884,3,1038.6944080007497,1006.7373956456746,3
18,739.4634071769307,441.3986907201098,3,-325.5397386326135,585.9171877643964,3,1065.0031458095443,989.4865033411453,3
19,753.3256148603099,421.4647399166437,3,-333.43023937754384,580.1677052923363,3,1086.7558542378536,966.2349115328948,3
20,769.1461472603178,420.07148942997117,3,-317.5618316180551,596.6362209962068,3,1086.7079788783728,966.2670039398085,3
21,769.1461472603178,420.07148942997117,3,-317.5618316180551,596.6362209962068,3,1086.7079788783728,966.2670039398085,3
22,769.1461472603178,420.07148942997117,3,-317.5618316180551,596.6362209962068,3,1086.7079788783728,966.2670039398085,3
23,769.1461472603178,420.07148942997117,3,-317.5618316180551,596.6362209962068,3,1086.7079788783728,966.2670039398085,3
24,769.1461472603178,420.07148942997117,3,-317.5618316180551,596.6362209962068,3,1086.7079788783728,966.2670039398085,3
25,769.1461472603178,420.07148942997117,3,-317.5618316180551,596.6362209962068,3,1086.7079788783728,966.2670039398085,3
26,780.3264871478168,420.1631947033466,3,-314.04818977342353,600.3918087151721,3,1094.3746769212403,961.2052705986795,3
27,780.3264871478168,420.1631947033466,3,-314.04818977342353,600.3918087151721,3,1094.3746769212403,961.2052705986795,3
28,780.3264871478168,420.1631947033466,3,-314.04818977342353,600.3918087151721,3,1094.3746769212403,961.2052705986795,3
29,787.4567236805225,409.3425979488402,3,-314.04818977342353,600.3918087151721,3,1101.504913453946,953.6586385296168,3
30,787.4567236805225,409.3425979488402,3,-314.04818977342353,600.3918087151721,3,1101.504913453946,953.6586385296168,3
31,787.4567236805225,409.3425979488402,3,-314.04818977342353,600.3918087151721,3,1101.504913453946,953.6586385296168,3
32,802.152821903998,387.32902740070915,3,-347.51767517246554,581.4903727528964,3,1149.6704970764636,905.4491686353997,3
33,802.152821903998,387.32902740070915,3,-347.51767517246554,581.4903727528964,3,1149.6704970764636,905.4491686353997,3
34,802.152821903998,387.32902740070915,3,-347.51767517246554,581.4903727528964,3,1149.6704970764636,905.4491686353997,3
35,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
36,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
37,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
38,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
39,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
40,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
41,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
42,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
43,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
44,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
45,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
46,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
47,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
48,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
49,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
50,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
51,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
52,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
53,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
54,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
55,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
56,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
57,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
58,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
59,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
60,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
61,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
62,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
63,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
64,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
65,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
66,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
67,960.523184902794,207.98633824434123,3,-336.54399448863006,587.1242388819232,3,1297.0671793914241,795.0081015141727,3
