window_id,first_generation,last_generation,first_train_fitness,last_train_fitness,train_improvement,first_test_fitness,last_test_fitness,test_improvement,first_generalization_gap,last_generalization_gap,gap_change,number_of_generations_observed,overfit_flag
1,0.0,100.0,25.311394008759507,894.1767163150693,868.8653223063097,55.90169943749474,-125.58216433873082,-181.48386377622558,-30.590305428735235,1019.7588806538001,1050.3491860825354,101,True
2,0.0,100.0,391.3118960624632,793.8041320124254,402.4922359499622,161.66632302368973,115.95018087284058,-45.71614215084915,229.64557303877345,677.8539511395848,448.2083781008113,101,True
3,0.0,100.0,488.43832773442335,1193.5887063808873,705.1503786464639,-1000.0,-1000.0,0.0,1488.4383277344234,2193.5887063808873,705.1503786464639,101,True
