dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
test,1,0,22406,22406,53560,30,6,297,8.75,3,18,2,-180.0,15,-180.0,86.0,266.0,0.3233082706766917,266.0,0.06666666666666667,-12.0,19.0,14
train,1,0,22406,22406,53560,31,6,284,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,31,6,284,8.75,4,16,2,-190.0,10,-190.0,0.0,190.0,0.0,190.0,0.0,-19.0,19.0,10
train,1,0,22406,22406,53560,32,6,894,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,32,6,894,9.0,4,16,2,114.0,14,114.0,304.0,190.0,1.6,133.0,0.2857142857142857,8.142857142857142,19.0,7
train,1,0,22406,22406,53560,33,7,894,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,33,7,894,8.75,4,16,2,0.0,15,0.0,228.0,228.0,1.0,171.0,0.2,0.0,19.0,9
train,1,0,22406,22406,53560,34,6,297,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,34,6,297,9.0,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,35,7,894,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,35,7,894,9.0,4,16,2,38.0,13,38.0,228.0,190.0,1.2,133.0,0.23076923076923078,2.923076923076923,19.0,7
train,1,0,22406,22406,53560,36,7,894,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,36,7,894,8.75,4,16,2,0.0,15,0.0,228.0,228.0,1.0,171.0,0.2,0.0,19.0,9
train,1,0,22406,22406,53560,37,7,297,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,37,7,297,9.0,4,16,2,-76.0,4,-76.0,0.0,76.0,0.0,76.0,0.0,-19.0,19.0,4
train,1,0,22406,22406,53560,38,6,267,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,38,6,267,8.75,4,16,2,-190.0,10,-190.0,0.0,190.0,0.0,190.0,0.0,-19.0,19.0,10
train,1,0,22406,22406,53560,39,7,308,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,39,7,308,8.75,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,40,7,894,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,40,7,894,8.75,4,16,2,0.0,15,0.0,228.0,228.0,1.0,171.0,0.2,0.0,19.0,9
train,1,0,22406,22406,53560,41,7,894,8.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,41,7,894,8.5,4,16,2,0.0,15,0.0,228.0,228.0,1.0,171.0,0.2,0.0,19.0,9
train,1,0,22406,22406,53560,42,4,297,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,42,4,297,8.75,4,16,2,-304.0,16,-304.0,0.0,304.0,0.0,304.0,0.0,-19.0,19.0,16
train,1,0,22406,22406,53560,43,7,309,8.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,43,7,309,8.5,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,44,6,338,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,44,6,338,9.25,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,45,7,299,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,45,7,299,8.75,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,46,7,894,8.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,46,7,894,8.5,4,16,2,0.0,15,0.0,228.0,228.0,1.0,171.0,0.2,0.0,19.0,9
train,1,0,22406,22406,53560,47,6,297,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,47,6,297,8.75,4,16,2,-190.0,10,-190.0,0.0,190.0,0.0,190.0,0.0,-19.0,19.0,10
train,1,0,22406,22406,53560,48,7,376,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,48,7,376,8.75,4,16,2,-133.0,7,-133.0,0.0,133.0,0.0,133.0,0.0,-19.0,19.0,7
train,1,0,22406,22406,53560,49,6,297,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,49,6,297,9.0,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,50,6,376,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,50,6,376,9.25,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,51,6,297,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,51,6,297,8.75,4,16,2,-190.0,10,-190.0,0.0,190.0,0.0,190.0,0.0,-19.0,19.0,10
train,1,0,22406,22406,53560,52,6,894,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,52,6,894,8.75,4,16,2,19.0,19,19.0,304.0,285.0,1.0666666666666667,171.0,0.21052631578947367,1.0,19.0,9
train,1,0,22406,22406,53560,53,7,894,8.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,53,7,894,8.5,4,16,2,0.0,15,0.0,228.0,228.0,1.0,171.0,0.2,0.0,19.0,9
train,1,0,22406,22406,53560,54,6,352,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,54,6,352,9.0,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,55,6,894,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,55,6,894,9.25,4,16,2,114.0,14,114.0,304.0,190.0,1.6,133.0,0.2857142857142857,8.142857142857142,19.0,7
train,1,0,22406,22406,53560,56,7,297,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,56,7,297,8.75,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,57,5,297,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,57,5,297,8.75,4,16,2,-304.0,16,-304.0,0.0,304.0,0.0,304.0,0.0,-19.0,19.0,16
train,1,0,22406,22406,53560,58,7,297,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,58,7,297,9.0,4,16,2,-76.0,4,-76.0,0.0,76.0,0.0,76.0,0.0,-19.0,19.0,4
train,1,0,22406,22406,53560,59,6,352,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,59,6,352,9.0,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,60,6,352,8.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,60,6,352,8.5,4,16,2,-209.0,11,-209.0,0.0,209.0,0.0,209.0,0.0,-19.0,19.0,11
train,1,0,22406,22406,53560,61,6,894,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,61,6,894,9.25,4,16,2,114.0,14,114.0,304.0,190.0,1.6,133.0,0.2857142857142857,8.142857142857142,19.0,7
train,1,0,22406,22406,53560,62,7,352,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,62,7,352,9.25,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,63,7,313,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,63,7,313,9.0,4,16,2,-76.0,4,-76.0,0.0,76.0,0.0,76.0,0.0,-19.0,19.0,4
train,1,0,22406,22406,53560,64,6,299,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,64,6,299,9.0,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,65,6,297,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,65,6,297,9.0,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,66,7,849,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,66,7,849,8.75,4,16,2,19.0,14,19.0,228.0,209.0,1.0909090909090908,152.0,0.21428571428571427,1.3571428571428572,19.0,8
train,1,0,22406,22406,53560,67,7,299,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,67,7,299,9.0,4,16,2,-76.0,4,-76.0,0.0,76.0,0.0,76.0,0.0,-19.0,19.0,4
train,1,0,22406,22406,53560,68,6,313,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,68,6,313,9.5,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,69,6,313,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,69,6,313,9.0,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,70,6,297,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,70,6,297,9.5,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,71,6,290,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,71,6,290,9.25,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,72,6,302,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,72,6,302,9.0,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,73,6,831,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,73,6,831,9.5,4,16,2,114.0,14,114.0,304.0,190.0,1.6,133.0,0.2857142857142857,8.142857142857142,19.0,7
train,1,0,22406,22406,53560,74,6,299,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,74,6,299,9.25,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,75,6,319,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,75,6,319,9.5,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,76,7,290,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,76,7,290,9.5,4,16,2,-76.0,4,-76.0,0.0,76.0,0.0,76.0,0.0,-19.0,19.0,4
train,1,0,22406,22406,53560,77,7,831,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,77,7,831,9.5,4,16,2,57.0,12,57.0,228.0,171.0,1.3333333333333333,114.0,0.25,4.75,19.0,6
train,1,0,22406,22406,53560,78,6,297,9.0,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,78,6,297,9.0,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,79,7,831,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,79,7,831,9.25,4,16,2,57.0,12,57.0,228.0,171.0,1.3333333333333333,114.0,0.25,4.75,19.0,6
train,1,0,22406,22406,53560,80,6,299,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,80,6,299,9.25,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,81,6,348,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,81,6,348,9.5,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,82,6,849,9.25,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,82,6,849,9.25,4,16,2,114.0,14,114.0,304.0,190.0,1.6,133.0,0.2857142857142857,8.142857142857142,19.0,7
train,1,0,22406,22406,53560,83,7,313,8.75,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,83,7,313,8.75,4,16,2,-114.0,6,-114.0,0.0,114.0,0.0,114.0,0.0,-19.0,19.0,6
train,1,0,22406,22406,53560,84,7,305,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,84,7,305,9.5,4,16,2,-76.0,4,-76.0,0.0,76.0,0.0,76.0,0.0,-19.0,19.0,4
train,1,0,22406,22406,53560,85,6,304,9.5,4,16,2,114.0,4,114.0,152.0,38.0,4.0,38.0,0.5,28.5,19.0,2
test,1,0,22406,22406,53560,85,6,304,9.5,4,16,2,-95.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5
train,1,0,22406,22406,53560,86,3,302,9.0,3,16,2,133.0,8,133.0,228.0,95.0,2.4,38.0,0.375,16.625,19.0,2
test,1,0,22406,22406,53560,86,3,302,9.0,3,16,2,-475.0,25,-475.0,0.0,475.0,0.0,475.0,0.0,-19.0,19.0,25
train,1,0,22406,22406,53560,87,6,319,9.0,2,16,2,152.0,12,152.0,304.0,152.0,2.0,114.0,0.3333333333333333,12.666666666666666,19.0,6
test,1,0,22406,22406,53560,87,6,319,9.0,2,16,2,-361.0,19,-361.0,0.0,361.0,0.0,361.0,0.0,-19.0,19.0,19
train,1,0,22406,22406,53560,88,6,292,9.0,2,16,2,171.0,11,171.0,304.0,133.0,2.2857142857142856,95.0,0.36363636363636365,15.545454545454545,19.0,5
test,1,0,22406,22406,53560,88,6,292,9.0,2,16,2,-361.0,19,-361.0,0.0,361.0,0.0,361.0,0.0,-19.0,19.0,19
train,1,0,22406,22406,53560,89,6,292,9.75,2,16,2,171.0,11,171.0,304.0,133.0,2.2857142857142856,95.0,0.36363636363636365,15.545454545454545,19.0,5
test,1,0,22406,22406,53560,89,6,292,9.75,2,16,2,-361.0,19,-361.0,0.0,361.0,0.0,361.0,0.0,-19.0,19.0,19
train,1,0,22406,22406,53560,90,6,304,9.25,2,17,2,172.0,12,172.0,324.0,152.0,2.1315789473684212,114.0,0.3333333333333333,14.333333333333334,19.0,6
test,1,0,22406,22406,53560,90,6,304,9.25,2,17,2,-361.0,19,-361.0,0.0,361.0,0.0,361.0,0.0,-19.0,19.0,19
train,1,0,22406,22406,53560,91,6,304,9.0,2,17,2,172.0,12,172.0,324.0,152.0,2.1315789473684212,114.0,0.3333333333333333,14.333333333333334,19.0,6
