analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,233.18002930289612,37.024152503480735,2,-440.5084039548442,791.2406031608284,2,673.6884332577404,828.2647556643092,2
1,576.0142853498728,22.60721446243611,2,-266.0898610042737,1037.9056721308793,2,842.1041463541466,1060.5128865933154,2
2,588.3128419472076,40.0,2,-266.0898610042737,1037.9056721308793,2,854.4027029514813,1077.9056721308793,2
3,614.0590989602626,76.4107058482057,2,-266.0898610042737,1037.9056721308793,2,880.1489599645363,1114.3163779790852,2
4,810.3123147635224,353.95466529650975,2,-266.0898610042737,1037.9056721308793,2,1076.402175767796,1391.8603374273891,2
5,831.5852677759805,323.870166634566,2,-460.47152924789526,763.0084806240422,2,1292.0567970238758,1086.8786472586082,2
6,831.5852677759805,323.870166634566,2,-460.47152924789526,763.0084806240422,2,1292.0567970238758,1086.8786472586082,2
7,845.0372383623309,342.8941258784267,2,-460.47152924789526,763.0084806240422,2,1305.5087676102262,1105.9026065024689,2
8,845.0372383623309,342.8941258784267,2,-460.47152924789526,763.0084806240422,2,1305.5087676102262,1105.9026065024689,2
9,845.0372383623309,342.8941258784267,2,-460.47152924789526,763.0084806240422,2,1305.5087676102262,1105.9026065024689,2
10,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
11,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
12,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
13,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
14,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
15,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
16,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
17,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
18,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
19,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
20,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
21,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
22,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
23,1021.820026681219,512.1998302873458,2,-444.6601409470534,785.3691603990401,2,1466.4801676282723,1297.5689906863859,2
