dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,analysis_generation,selected_generation
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,19,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,19,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,20,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,20,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,21,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,21,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,22,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,22,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,23,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,23,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,24,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,24,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,25,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,25,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,26,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,26,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,27,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,27,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,28,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,28,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,29,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,29,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,30,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,30,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,31,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,31,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,32,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,32,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,33,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,33,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,34,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,34,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,35,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,35,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,36,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,36,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,37,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,37,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,38,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,38,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,39,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,39,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,40,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,40,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,41,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,41,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,42,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,42,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,43,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,43,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,44,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,44,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,45,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,45,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,46,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,46,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,47,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,47,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,48,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,48,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,49,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,49,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,50,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,50,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,51,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,51,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,52,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,52,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,53,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,53,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,54,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,54,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,55,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,55,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,56,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,56,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,57,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,57,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,58,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,58,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,59,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,59,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,60,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,60,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,61,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,61,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,62,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,62,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,63,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,63,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,64,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,64,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,65,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,65,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,66,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,66,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,67,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,67,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,68,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,68,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,69,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,69,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,70,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,70,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,71,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,71,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,72,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,72,11
test,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,-34.01117949407977,12,-108.0,101.0,209.0,0.4832535885167464,209.0,0.0833333333333333,-9.0,19.0,11,73,11
train,1,0,22406,22406,53560,11,6,188,8.0,3,21,2,150.1463869029155,7,227.0,303.0,76.0,3.986842105263158,76.0,0.4285714285714285,32.42857142857143,19.0,4,73,11
