window_id,first_generation,last_generation,first_population_best_fitness,last_population_best_fitness,population_best_improvement,first_population_average_fitness,last_population_average_fitness,population_average_improvement,first_population_median_fitness,last_population_median_fitness,population_median_improvement,first_std_fitness,last_std_fitness,std_change,first_fitness_range,last_fitness_range,fitness_range_change,first_best_so_far_fitness,last_best_so_far_fitness,best_so_far_improvement,final_selected_generation,number_of_generations_observed,optimizer_learned
1,0.0,100.0,-15.75,145.4922678357857,161.2422678357857,-1968.4282186390244,111.18349520185518,2079.6117138408795,-1000.0,145.4922678357857,1145.4922678357857,3981.4741855209286,126.87010809034749,-3854.604077430581,30062.1466144576,1145.4922678357857,-28916.654346621814,-15.75,150.1463869029155,165.8963869029155,11,101,True
2,0.0,100.0,-12.6,243.40912061794236,256.00912061794236,-5231.130596800145,217.3638556553248,5448.49445245547,-1000.0,243.40912061794236,1243.4091206179423,14599.51840173682,133.3490661138275,-14466.169335622992,117318.91894525188,1243.4091206179423,-116075.50982463393,-12.6,243.40912061794236,256.00912061794236,10,101,True
3,0.0,100.0,357.7708763999664,659.640053362438,301.8691769624716,-9200.18049990996,610.2327107282011,9810.413210638162,-1000.0,659.640053362438,1659.640053362438,16414.39558527794,242.2259101785344,-16172.169675099405,74980.37822805982,1659.640053362438,-73320.73817469738,357.7708763999664,659.640053362438,301.8691769624716,9,101,True
4,0.0,100.0,419.06562731868144,894.1767163150693,475.1110889963878,-14840.651646816665,830.3942085118814,15671.045855328546,-1491.104528105536,894.1767163150693,2385.281244420605,37188.47025118302,183.8555696962781,-37004.61468148674,243659.0974107404,805.8421251290565,-242853.25528561132,419.06562731868144,911.206343261503,492.14071594282154,6,101,True
