window_id,first_generation,last_generation,first_population_best_fitness,last_population_best_fitness,population_best_improvement,first_population_average_fitness,last_population_average_fitness,population_average_improvement,first_population_median_fitness,last_population_median_fitness,population_median_improvement,first_std_fitness,last_std_fitness,std_change,first_fitness_range,last_fitness_range,fitness_range_change,first_best_so_far_fitness,last_best_so_far_fitness,best_so_far_improvement,final_selected_generation,number_of_generations_observed,optimizer_learned
1,0.0,100.0,205.0,228.0,23.0,-3484.82,225.79,3710.61,-609.0,228.0,837.0,7927.473283092249,11.944564716331284,-7915.528718375918,44728.0,80.0,-44648.0,205.0,229.0,24.0,3,101,True
2,0.0,100.0,228.0,673.0,445.0,-5287.39,656.49,5943.88,-1874.5,673.0,2547.5,7133.433311243583,54.47054527935536,-7078.962765964228,33041.0,233.0,-32808.0,228.0,673.0,445.0,16,101,True
