walk_forward_type,fitness_function,train_size,repetition,window_id,first_generation,last_generation,first_population_best_fitness,last_population_best_fitness,population_best_improvement,first_population_average_fitness,last_population_average_fitness,population_average_improvement,first_population_median_fitness,last_population_median_fitness,population_median_improvement,first_std_fitness,last_std_fitness,std_change,first_fitness_range,last_fitness_range,fitness_range_change,first_best_so_far_fitness,last_best_so_far_fitness,best_so_far_improvement,final_selected_generation,number_of_generations_observed,optimizer_learned
rolling,net_profit_fitness,3_days,rep_1,1,0,100,222.0,314.0,92.0,-4022.23,306.91,4329.14,-1209.0,314.0,1523.0,7066.541921218853,28.34210024794645,-7038.199820970906,32751.0,130.0,-32621.0,222.0,336.0,114.0,11,101,True
rolling,net_profit_fitness,3_days,rep_1,2,0,100,157.0,561.0,404.0,-5672.47,545.05,6217.52,-1291.0,561.0,1852.0,9752.66856250124,51.93379137775988,-9700.73477112348,45435.0,343.0,-45092.0,157.0,561.0,404.0,13,101,True
rolling,net_profit_fitness,3_days,rep_2,1,0,100,158.0,295.0,137.0,-2895.76,288.73,3184.4900000000002,-504.5,295.0,799.5,6818.908937163873,29.444299408829,-6789.464637755044,46439.0,222.0,-46217.0,158.0,295.0,137.0,9,101,True
rolling,net_profit_fitness,3_days,rep_2,2,0,100,360.0,673.0,313.0,-3714.89,652.75,4367.639999999999,-1419.0,673.0,2092.0,5853.499215732915,68.03094586994654,-5785.468269862969,40089.0,447.0,-39642.0,360.0,673.0,313.0,17,101,True
rolling,net_profit_fitness,3_days,rep_3,1,0,100,205.0,228.0,23.0,-3484.82,225.79,3710.61,-609.0,228.0,837.0,7927.473283092249,11.944564716331284,-7915.528718375918,44728.0,80.0,-44648.0,205.0,229.0,24.0,3,101,True
rolling,net_profit_fitness,3_days,rep_3,2,0,100,228.0,673.0,445.0,-5287.39,656.49,5943.88,-1874.5,673.0,2547.5,7133.433311243583,54.47054527935536,-7078.962765964228,33041.0,233.0,-32808.0,228.0,673.0,445.0,16,101,True
