dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition
train,1,0,86986,86986,125287,18,13,679,9.0,5,23,5,299.0,4,299.0,333.0,34.0,9.794117647058824,34.0,0.75,74.75,34.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,18,13,679,9.0,5,23,5,-510.0,5,-170.0,0.0,170.0,0.0,170.0,0.0,-34.0,34.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,19,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,19,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,20,13,536,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,20,13,536,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,21,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,21,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,22,13,497,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,22,13,497,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,23,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,23,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,24,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,24,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,25,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,25,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,26,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,26,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,27,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,27,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,28,13,511,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,28,13,511,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,29,13,524,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,29,13,524,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,30,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,30,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,31,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,31,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,32,13,524,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,32,13,524,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,33,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,33,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,34,13,524,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,34,13,524,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,35,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,35,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,36,13,629,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,36,13,629,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,37,12,534,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,37,12,534,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,38,13,447,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,38,13,447,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,39,13,477,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,39,13,477,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,40,13,540,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,40,13,540,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,41,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,41,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,42,13,516,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,42,13,516,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,43,13,534,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,43,13,534,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,44,13,492,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,44,13,492,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,45,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,45,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,46,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,46,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,47,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,47,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,48,13,487,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,48,13,487,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,49,12,500,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,49,12,500,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,50,13,480,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,50,13,480,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,51,13,500,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,51,13,500,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,52,13,521,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,52,13,521,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,53,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,53,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,54,13,497,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,54,13,497,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,55,12,497,9.5,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,55,12,497,9.5,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,56,12,477,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,56,12,477,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,57,13,503,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,57,13,503,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,58,13,495,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,58,13,495,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,59,13,521,9.5,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,59,13,521,9.5,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,60,13,538,9.5,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,60,13,538,9.5,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,61,13,503,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,61,13,503,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,62,13,524,9.5,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,62,13,524,9.5,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,63,13,471,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,63,13,471,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,64,13,527,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,64,13,527,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,65,12,501,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,65,12,501,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,66,13,495,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,66,13,495,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,67,12,520,9.25,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,67,12,520,9.25,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,68,13,495,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,68,13,495,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
train,1,0,86986,86986,125287,69,13,501,9.0,5,23,2,314.0,4,314.0,333.0,19.0,17.526315789473685,19.0,0.75,78.5,19.0,1,rolling,net_profit_fitness,3_days,rep_1
test,1,0,86986,86986,125287,69,13,501,9.0,5,23,2,-285.0,5,-95.0,0.0,95.0,0.0,95.0,0.0,-19.0,19.0,5,rolling,net_profit_fitness,3_days,rep_1
