window_id,train_start,train_end,test_start,test_end,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,raw_test_fitness,test_fitness,test_fitness_multiplier,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
1,0,53560,53560,86986,8,563,8.75,4,10,3,-116.6249876960424,-58.3124938480212,-116.6249876960424,2.0,17,-198.0,138.0,336.0,0.4107142857142857,336.0,0.17647058823529413,-11.647058823529411,24.0,14
2,22406,86986,86986,125287,13,695,5.5,6,23,2,106.8,53.4,106.8,2.0,9,89.0,222.0,133.0,1.669172932330827,95.0,0.2222222222222222,9.88888888888889,19.0,5
3,53560,125287,125287,130699,14,3798,3.5,5,10,2,-1000.0,-1000.0,-1000.0,2.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
