dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,analysis_generation,selected_generation
train,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,6,5
test,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,7,5
train,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,7,5
test,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,306.0,7,102.0,222.0,120.0,1.85,72.0,0.2857142857142857,14.571428571428571,24.0,3,8,5
train,1,0,86986,86986,125287,5,13,413,3.0,6,23,3,285.0,5,285.0,333.0,48.0,6.9375,24.0,0.6,57.0,24.0,1,8,5
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,9,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,9,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,10,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,10,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,11,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,11,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,12,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,12,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,13,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,13,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,14,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,14,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,15,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,15,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,16,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,16,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,17,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,17,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,18,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,18,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,19,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,19,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,20,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,20,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,21,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,21,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,22,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,22,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,23,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,23,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,24,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,24,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,25,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,25,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,26,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,26,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,27,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,27,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,28,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,28,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,29,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,29,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,30,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,30,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,31,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,31,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,32,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,32,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,33,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,33,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,34,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,34,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,35,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,35,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,36,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,36,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,37,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,37,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,38,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,38,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,39,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,39,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,40,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,40,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,41,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,41,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,42,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,42,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,43,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,43,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,44,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,44,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,45,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,45,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,46,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,46,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,47,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,47,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,48,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,48,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,49,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,49,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,50,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,50,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,51,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,51,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,52,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,52,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,53,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,53,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,54,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,54,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,55,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,55,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,56,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,56,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,57,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,57,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,58,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,58,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,59,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,59,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,60,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,60,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,61,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,61,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,62,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,62,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,63,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,63,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,64,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,64,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,65,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,65,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,66,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,66,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,67,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,67,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,68,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,68,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,69,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,69,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,70,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,70,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,71,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,71,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,72,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,72,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,73,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,73,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,74,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,74,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,75,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,75,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,76,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,76,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,77,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,77,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,78,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,78,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,79,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,79,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,80,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,80,9
test,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,381.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3,81,9
train,1,0,86986,86986,125287,9,13,413,4.75,6,23,2,295.0,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,81,9
