analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,176.2524434513491,96.45498636170846,3,-626.2671741718445,223.483416693213,3,802.5196176231935,155.3545374948557,3
1,221.81448924984556,89.92568250310306,3,-434.0966849048984,137.40850234154152,3,655.9111741547439,168.65616164386776,3
2,229.6130767157123,83.41302720888574,3,-321.3919280202528,130.9846507516558,3,551.0050047359651,214.39288094334674,3
3,275.8325954992816,136.30753144734322,3,-327.6527703583977,108.8160946562456,3,603.4853658576792,245.10188819046573,3
4,299.6439059118505,130.98542536589278,3,-330.6477181775346,126.09912128590474,3,630.2916240893851,257.04629284402694,3
5,332.33241500390506,120.34715353684291,3,-339.409553344635,95.26636781151096,3,671.7419683485401,215.60262946615893,3
6,379.7014862268408,153.86025298594822,3,-353.6233697837221,88.21068261895957,3,733.3248560105627,241.43479434809433,3
7,385.46375691534064,147.41893313836945,3,-353.6233697837221,88.21068261895957,3,739.0871266990627,235.35342768640564,3
8,412.39884842284795,181.30693270534616,3,-327.60820411205253,117.39513221238387,3,740.0070525349005,295.7602700683723,3
9,415.1939333947227,179.30967102428374,3,-323.32088835637404,118.73078079768398,3,738.5148217510967,296.59472426144987,3
10,415.2238517994179,179.36117464901434,3,-313.8744061364478,103.28050638292265,3,729.0982579358657,280.59755283128385,3
11,437.994064914802,200.59161828976556,3,-322.93837990712854,100.07580461639388,3,760.9324448219304,297.064006801658,3
12,440.5906657901287,205.04595353284634,3,-330.6411433664489,112.13821996029935,3,771.2318091565776,314.38283589551423,3
13,445.4023894284779,205.2285301668026,3,-328.48925956134167,105.05873571041423,3,773.8916489898196,306.784298152033,3
14,450.47986540704704,211.74472013427527,3,-333.259584406423,113.4520079557213,3,783.7394498134701,322.5170310841333,3
15,450.47986540704704,211.74472013427527,3,-333.259584406423,113.4520079557213,3,783.7394498134701,322.5170310841333,3
16,450.47986540704704,211.74472013427527,3,-333.259584406423,113.4520079557213,3,783.7394498134701,322.5170310841333,3
17,450.47986540704704,211.74472013427527,3,-333.259584406423,113.4520079557213,3,783.7394498134701,322.5170310841333,3
18,450.96481376454454,212.57345336735926,3,-333.9670991027986,114.56522191216936,3,784.9319128673433,324.51460819597804,3
19,450.96481376454454,212.57345336735926,3,-333.9670991027986,114.56522191216936,3,784.9319128673433,324.51460819597804,3
20,450.96481376454454,212.57345336735926,3,-333.9670991027986,114.56522191216936,3,784.9319128673433,324.51460819597804,3
21,450.96481376454454,212.57345336735926,3,-333.9670991027986,114.56522191216936,3,784.9319128673433,324.51460819597804,3
22,450.96481376454454,212.57345336735926,3,-333.9670991027986,114.56522191216936,3,784.9319128673433,324.51460819597804,3
23,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
24,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
25,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
26,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
27,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
28,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
29,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
30,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
31,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
32,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
33,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
34,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
35,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
36,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
37,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
38,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
39,452.66715303053957,211.55199626437502,3,-333.9670991027986,114.56522191216936,3,786.6342521333381,323.7479691817275,3
