generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter,walk_forward_type,fitness_function,train_size,repetition
80,1,0,22406,22406,53560,1025.21412397606,932.3870828587134,1025.21412397606,6.92820323027551,239.36453132572456,1018.2859207457844,69,rolling,losing_streak_fitness,1_day,rep_1
81,1,0,22406,22406,53560,1025.21412397606,930.2683108580992,1025.21412397606,62.85984409780222,232.86471202021733,962.3542798782576,70,rolling,losing_streak_fitness,1_day,rep_1
82,1,0,22406,22406,53560,1025.21412397606,953.300839140118,1025.21412397606,15.839191898578663,205.3603743502539,1009.3749320774812,71,rolling,losing_streak_fitness,1_day,rep_1
83,1,0,22406,22406,53560,1026.3405867449655,939.7051568995812,1025.21412397606,6.92820323027551,235.66782139644852,1019.41238351469,0,rolling,losing_streak_fitness,1_day,rep_1
84,1,0,22406,22406,53560,1026.3405867449655,903.9056074193576,1025.21412397606,6.92820323027551,298.75872875264923,1019.41238351469,1,rolling,losing_streak_fitness,1_day,rep_1
85,1,0,22406,22406,53560,1026.3405867449655,899.838538841549,1025.21412397606,6.92820323027551,281.66736144188087,1019.41238351469,2,rolling,losing_streak_fitness,1_day,rep_1
86,1,0,22406,22406,53560,1026.3405867449655,909.2494542136031,1025.21412397606,15.839191898578663,285.4311284763724,1010.5013948463868,3,rolling,losing_streak_fitness,1_day,rep_1
87,1,0,22406,22406,53560,1025.21412397606,941.2326296176476,1025.21412397606,15.839191898578663,243.3216774772625,1009.3749320774812,4,rolling,losing_streak_fitness,1_day,rep_1
88,1,0,22406,22406,53560,1025.21412397606,952.1695520550984,1025.21412397606,44.15155716393251,225.1730891222082,981.0625668121274,5,rolling,losing_streak_fitness,1_day,rep_1
89,1,0,22406,22406,53560,1025.21412397606,940.5230522119756,1025.21412397606,15.839191898578663,216.04626108113445,1009.3749320774812,6,rolling,losing_streak_fitness,1_day,rep_1
90,1,0,22406,22406,53560,1025.21412397606,943.4542283544844,1025.21412397606,44.15155716393251,222.96529444129789,981.0625668121274,7,rolling,losing_streak_fitness,1_day,rep_1
91,1,0,22406,22406,53560,1025.21412397606,945.1427817962672,1025.21412397606,6.92820323027551,236.7367523592112,1018.2859207457844,8,rolling,losing_streak_fitness,1_day,rep_1
92,1,0,22406,22406,53560,1025.21412397606,924.7021916160334,1025.21412397606,15.839191898578663,266.2930258221513,1009.3749320774812,9,rolling,losing_streak_fitness,1_day,rep_1
93,1,0,22406,22406,53560,1025.21412397606,958.6491257086424,1025.21412397606,15.839191898578663,213.5270443994202,1009.3749320774812,10,rolling,losing_streak_fitness,1_day,rep_1
94,1,0,22406,22406,53560,1025.21412397606,976.3925681889444,1025.21412397606,15.839191898578663,178.925144851119,1009.3749320774812,11,rolling,losing_streak_fitness,1_day,rep_1
95,1,0,22406,22406,53560,1025.21412397606,960.2669614551448,1025.21412397606,44.15155716393251,201.03245645462857,981.0625668121274,12,rolling,losing_streak_fitness,1_day,rep_1
96,1,0,22406,22406,53560,1025.21412397606,913.594353607438,1025.21412397606,6.92820323027551,273.15469269817726,1018.2859207457844,13,rolling,losing_streak_fitness,1_day,rep_1
97,1,0,22406,22406,53560,1025.21412397606,900.0293487353421,1025.21412397606,15.839191898578663,275.50685139702153,1009.3749320774812,14,rolling,losing_streak_fitness,1_day,rep_1
98,1,0,22406,22406,53560,1025.21412397606,966.47935483643,1025.21412397606,6.92820323027551,205.2094077035825,1018.2859207457844,15,rolling,losing_streak_fitness,1_day,rep_1
99,1,0,22406,22406,53560,1025.21412397606,936.1271762402592,1025.21412397606,6.92820323027551,261.6766684142079,1018.2859207457844,16,rolling,losing_streak_fitness,1_day,rep_1
100,1,0,22406,22406,53560,1025.21412397606,909.25043477367,1025.21412397606,6.92820323027551,281.4279006181759,1018.2859207457844,17,rolling,losing_streak_fitness,1_day,rep_1
0,2,22406,53560,53560,86986,25.238858928247925,-3671.171282548631,-1000.0,-121756.58561426746,13696.127263049422,121781.82447319572,0,rolling,losing_streak_fitness,1_day,rep_1
1,2,22406,53560,53560,86986,41.46383966783588,-671.6241624857576,-690.9001475963402,-4509.510616463831,608.7654968061586,4550.974456131667,0,rolling,losing_streak_fitness,1_day,rep_1
2,2,22406,53560,53560,86986,16.770509831248425,-408.3955994285072,-212.42645786248005,-3960.243012853752,520.9727803883795,3977.0135226850007,1,rolling,losing_streak_fitness,1_day,rep_1
3,2,22406,53560,53560,86986,52.1749194749951,-247.5976463293421,-73.93475613694177,-1810.043369646153,377.7639673957022,1862.218289121148,0,rolling,losing_streak_fitness,1_day,rep_1
4,2,22406,53560,53560,86986,75.45321398058535,-92.95342785886469,-29.70198948242075,-1000.0,236.1782764700855,1075.4532139805854,0,rolling,losing_streak_fitness,1_day,rep_1
5,2,22406,53560,53560,86986,58.09475019311125,-93.16369794068416,-17.836681084902096,-1000.0,270.2580174731032,1058.0947501931112,1,rolling,losing_streak_fitness,1_day,rep_1
6,2,22406,53560,53560,86986,102.87856919689348,-130.02394350215846,-3.9593856245439074,-1000.0,339.10461339993213,1102.8785691968935,0,rolling,losing_streak_fitness,1_day,rep_1
7,2,22406,53560,53560,86986,102.87856919689348,-94.96960422923055,-1.5874507866387544,-1000.0,304.4873071381324,1102.8785691968935,1,rolling,losing_streak_fitness,1_day,rep_1
8,2,22406,53560,53560,86986,79.82202425117741,-51.96392154011944,5.938459911664722,-1000.0,242.26479126131957,1079.8220242511777,2,rolling,losing_streak_fitness,1_day,rep_1
9,2,22406,53560,53560,86986,73.5,-130.82324944743235,6.261173937932362,-1000.0,353.4998034634282,1073.5,3,rolling,losing_streak_fitness,1_day,rep_1
10,2,22406,53560,53560,86986,103.23759005323596,-105.41269486579334,8.484524510728704,-1000.0,334.4279040814118,1103.237590053236,0,rolling,losing_streak_fitness,1_day,rep_1
11,2,22406,53560,53560,86986,101.6658128379447,-130.06593718182478,16.770509831248425,-1000.0,368.9975042959304,1101.6658128379447,1,rolling,losing_streak_fitness,1_day,rep_1
12,2,22406,53560,53560,86986,134.39680055715613,17.6303807993133,39.13118960624632,-1000.0,151.42116554482757,1134.3968005571562,0,rolling,losing_streak_fitness,1_day,rep_1
13,2,22406,53560,53560,86986,150.9064279611707,42.05253331797496,73.5,-1000.0,111.97336327266989,1150.9064279611707,0,rolling,losing_streak_fitness,1_day,rep_1
14,2,22406,53560,53560,86986,200.65579981650168,64.84579786319547,73.5,-65.96969000988257,45.92523629658329,266.62548982638424,0,rolling,losing_streak_fitness,1_day,rep_1
15,2,22406,53560,53560,86986,200.65579981650168,80.97147989671707,73.5,-118.79393923934,54.77506492352125,319.4497390558417,1,rolling,losing_streak_fitness,1_day,rep_1
16,2,22406,53560,53560,86986,200.65579981650168,105.56305862191606,119.73303637676612,-224.6735131251568,61.53595197494524,425.3293129416585,2,rolling,losing_streak_fitness,1_day,rep_1
17,2,22406,53560,53560,86986,200.65579981650168,122.5846519046618,134.39680055715613,-23.758787847868,57.09883736633928,224.4145876643697,3,rolling,losing_streak_fitness,1_day,rep_1
