analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,106.03110893488386,231.6998810538064,4,-875.0,357.07142142714247,4,981.0311089348838,521.3600477445478,4
1,154.81767327890185,223.19293945077268,4,-548.9822385059401,523.69446534375,4,703.7999117848419,625.4452644043301,4
2,172.35818262035616,205.1510642877843,4,-229.8234739147978,520.3896618105,4,402.181656535154,709.9042539639718,4
3,203.260933409698,235.10499988216924,4,-266.75038105128397,489.0685860249898,4,470.01131446098196,710.2244916127686,4
4,235.4002346747152,225.60652920542591,4,-264.2894303373876,495.31950705728764,4,499.6896650121028,686.5221614129819,4
5,235.4002346747152,225.60652920542591,4,-264.2894303373876,495.31950705728764,4,499.6896650121028,686.5221614129819,4
6,261.67816972538867,196.3110983080026,4,-298.1540100609309,478.41122489807174,4,559.8321797863196,643.2603416630749,4
7,278.9649817908883,227.5369242838309,4,-298.1540100609309,478.41122489807174,4,577.1189918518191,677.7703773074508,4
8,292.50942680464436,218.94134748959115,4,-221.64472770233027,531.5902186780701,4,514.1541545069746,719.1270769301067,4
9,292.50942680464436,218.94134748959115,4,-221.64472770233027,531.5902186780701,4,514.1541545069746,719.1270769301067,4
10,292.50942680464436,218.94134748959115,4,-221.64472770233027,531.5902186780701,4,514.1541545069746,719.1270769301067,4
11,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
12,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
13,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
14,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
15,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
16,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
17,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
18,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
19,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
20,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
21,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
22,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
23,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
24,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
25,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
26,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
27,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
28,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
29,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
30,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
31,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
32,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
33,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
34,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
35,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
36,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
37,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
38,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
39,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
40,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
41,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
42,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
43,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
44,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
45,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
46,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
47,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
48,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
49,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
50,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
51,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
52,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
53,295.30451177651906,219.36193934357806,4,-226.1553159132917,527.0470327782525,4,521.4598276898107,714.0277580498348,4
