dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,analysis_generation,selected_generation
test,1,0,86986,86986,125287,0,13,744,7.75,3,5,2,118.98319209031165,13,33.0,147.0,114.0,1.2894736842105263,74.0,0.5384615384615384,2.5384615384615383,19.0,3,0,0
train,1,0,86986,86986,125287,0,13,744,7.75,3,5,2,207.0,9,69.0,126.0,57.0,2.210526315789474,19.0,0.6666666666666666,7.666666666666667,19.0,1,0,0
test,1,0,86986,86986,125287,1,12,2741,4.75,9,11,2,467.8202779914526,13,173.0,306.0,133.0,2.300751879699248,76.0,0.4615384615384615,13.307692307692308,19.0,4,1,1
train,1,0,86986,86986,125287,1,12,2741,4.75,9,11,2,560.0285706997457,8,198.0,255.0,57.0,4.473684210526316,19.0,0.625,24.75,19.0,1,1,1
test,1,0,86986,86986,125287,1,12,2741,4.75,9,11,2,467.8202779914526,13,173.0,306.0,133.0,2.300751879699248,76.0,0.4615384615384615,13.307692307692308,19.0,4,2,1
train,1,0,86986,86986,125287,1,12,2741,4.75,9,11,2,560.0285706997457,8,198.0,255.0,57.0,4.473684210526316,19.0,0.625,24.75,19.0,1,2,1
test,1,0,86986,86986,125287,1,12,2741,4.75,9,11,2,467.8202779914526,13,173.0,306.0,133.0,2.300751879699248,76.0,0.4615384615384615,13.307692307692308,19.0,4,3,1
train,1,0,86986,86986,125287,1,12,2741,4.75,9,11,2,560.0285706997457,8,198.0,255.0,57.0,4.473684210526316,19.0,0.625,24.75,19.0,1,3,1
test,1,0,86986,86986,125287,1,12,2741,4.75,9,11,2,467.8202779914526,13,173.0,306.0,133.0,2.300751879699248,76.0,0.4615384615384615,13.307692307692308,19.0,4,4,1
train,1,0,86986,86986,125287,1,12,2741,4.75,9,11,2,560.0285706997457,8,198.0,255.0,57.0,4.473684210526316,19.0,0.625,24.75,19.0,1,4,1
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,5,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,5,5
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,6,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,6,5
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,7,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,7,5
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,8,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,8,5
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,9,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,9,5
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,10,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,10,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,11,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,11,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,12,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,12,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,13,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,13,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,14,10
