window_id,first_generation,last_generation,first_train_fitness,last_train_fitness,train_improvement,first_test_fitness,last_test_fitness,test_improvement,first_generalization_gap,last_generalization_gap,gap_change,number_of_generations_observed,overfit_flag
1,0.0,100.0,178.88543819998318,529.0897844411664,350.20434624118326,-297.0,221.3594362117865,518.3594362117865,475.8854381999832,307.73034822937996,-168.15508997060323,101,False
2,0.0,100.0,367.93341788970463,1384.0,1016.0665821102954,-1000.0,-1000.0,0.0,1367.9334178897047,2384.0,1016.0665821102953,101,True
