window_id,first_generation,last_generation,first_population_best_fitness,last_population_best_fitness,population_best_improvement,first_population_average_fitness,last_population_average_fitness,population_average_improvement,first_population_median_fitness,last_population_median_fitness,population_median_improvement,first_std_fitness,last_std_fitness,std_change,first_fitness_range,last_fitness_range,fitness_range_change,first_best_so_far_fitness,last_best_so_far_fitness,best_so_far_improvement,final_selected_generation,number_of_generations_observed,optimizer_learned
1,0.0,100.0,-49.0260701622673,106.21322893124,155.2392990935073,-1171.8537996663388,68.85756787754659,1240.7113675438854,-1000.0,106.21322893124,1106.2132289312399,1681.3256163176138,189.9989802325308,-1491.326636085083,13067.131421013772,1106.21322893124,-11960.918192082532,-49.0260701622673,106.21322893124,155.2392990935073,14,101,True
2,0.0,100.0,46.0399826238021,408.0,361.9600173761979,-2754.7462519633464,386.0224895402418,3140.768741503588,-1000.0,408.0,1408.0,7515.626378296011,79.23035848141664,-7436.396019814595,47714.87578692575,413.2704627669473,-47301.60532415881,46.0399826238021,408.0,361.9600173761979,23,101,True
3,0.0,100.0,161.66632302368973,324.2298567374695,162.56353371377978,-3273.71897301694,318.8763002441577,3592.5952732610976,-1000.0,324.2298567374695,1324.2298567374696,6153.002193662568,35.2401929840407,-6117.762000678527,31687.22630980267,309.5419469516099,-31377.68436285106,161.66632302368973,363.3610463437158,201.6947233200261,5,101,True
4,0.0,100.0,387.2983346207417,600.585547611662,213.28721299092035,-5196.030911014933,567.15159439264,5763.1825054075725,-1000.0,600.585547611662,1600.5855476116622,22937.252945869437,116.09696438926372,-22821.155981480173,220316.2536885287,561.4543580054158,-219754.7993305233,387.2983346207417,600.585547611662,213.28721299092035,6,101,True
