analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,259.0,142.8355697996826,2,-1341.0,2346.1802999769648,2,1600.0,2489.0158697766474,2
1,282.5,109.60155108391487,2,-1768.5,1741.6040020624666,2,2051.0,1851.2055531463814,2
2,324.0,135.7645019878171,2,-1338.0,2350.422940664084,2,1662.0,2486.187442651901,2
3,369.5,200.11121907579295,2,-1338.0,2350.422940664084,2,1707.5,2550.534159739877,2
4,418.5,202.93964620053913,2,-1804.5,1690.692313817035,2,2223.0,1893.6319600175743,2
5,452.0,236.17366491630688,2,-1347.0,2337.695018602726,2,1799.0,2573.868683519033,2
6,452.0,236.17366491630688,2,-1347.0,2337.695018602726,2,1799.0,2573.868683519033,2
7,452.0,236.17366491630688,2,-1347.0,2337.695018602726,2,1799.0,2573.868683519033,2
8,452.0,236.17366491630688,2,-1347.0,2337.695018602726,2,1799.0,2573.868683519033,2
9,457.0,229.1025971044414,2,-1309.5,2390.728027191717,2,1766.5,2619.8306242961585,2
10,457.0,229.1025971044414,2,-1309.5,2390.728027191717,2,1766.5,2619.8306242961585,2
11,465.0,240.41630560342617,2,-1309.5,2390.728027191717,2,1774.5,2631.1443327951433,2
12,474.5,253.85133444597056,2,-1309.5,2390.728027191717,2,1784.0,2644.5793616376877,2
13,474.5,253.85133444597056,2,-1309.5,2390.728027191717,2,1784.0,2644.5793616376877,2
14,474.5,253.85133444597056,2,-1309.5,2390.728027191717,2,1784.0,2644.5793616376877,2
15,474.5,253.85133444597056,2,-1309.5,2390.728027191717,2,1784.0,2644.5793616376877,2
16,474.5,253.85133444597056,2,-1309.5,2390.728027191717,2,1784.0,2644.5793616376877,2
17,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
18,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
19,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
20,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
21,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
22,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
23,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
24,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
25,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
26,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
27,484.0,267.28636328851496,2,-1309.5,2390.728027191717,2,1793.5,2658.014390480232,2
