dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,analysis_generation,selected_generation
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,21,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,22,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,22,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,23,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,23,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,24,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,24,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,25,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,25,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,26,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,26,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,27,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,27,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,28,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,28,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,29,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,29,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,30,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,30,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,31,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,31,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,32,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,32,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,33,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,33,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,34,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,34,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,35,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,35,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,36,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,36,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,37,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,37,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,38,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,38,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,39,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,39,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,40,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,40,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,41,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,41,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,42,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,42,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,43,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,43,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,44,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,44,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,45,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,45,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,46,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,46,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,47,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,47,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,48,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,48,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,49,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,49,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,50,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,50,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,51,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,51,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,52,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,52,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,53,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,53,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,54,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,54,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,55,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,55,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,56,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,56,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,57,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,57,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,58,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,58,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,59,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,59,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,60,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,60,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,61,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,61,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,62,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,62,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,63,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,63,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,64,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,64,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,65,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,65,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,66,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,66,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,67,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,67,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,68,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,68,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,69,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,69,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,70,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,70,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,71,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,71,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,72,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,72,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,73,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,73,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,74,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,74,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,75,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,75,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,76,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,76,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,77,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,77,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,78,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,78,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,79,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,79,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,80,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,80,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,81,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,81,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,82,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,82,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,83,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,83,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,84,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,84,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,85,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,85,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,86,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,86,10
test,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,-620.0,5,-620.0,0.0,620.0,0.0,620.0,0.0,-124.0,124.0,5,87,10
train,1,0,22406,22406,53560,10,8,2413,6.75,8,30,23,146.0,1,146.0,146.0,0.0,inf,0.0,1.0,146.0,0.0,0,87,10
