analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,130.75,102.83765523062713,4,-894.5,2097.3121687849266,4,1025.25,2161.4818026838284,4
1,182.75,105.05355776935876,4,105.0,282.3024382938742,4,77.75,298.9797930741586,4
2,189.75,107.22989322012775,4,159.0,387.9982817831371,4,30.75,384.6438829185597,4
3,217.75,156.03712165165487,4,-954.0,2103.489164856018,4,1171.75,2229.360951035072,4
4,247.75,194.60793920084558,4,-795.0,2164.2616908929167,4,1042.75,2337.9800932999124,4
5,261.0,203.74657461333348,4,-780.0,2178.7814637238553,4,1041.0,2353.215672223861,4
6,261.0,203.74657461333348,4,-780.0,2178.7814637238553,4,1041.0,2353.215672223861,4
7,265.75,212.5439170304967,4,-780.0,2178.7814637238553,4,1045.75,2362.6410892614786,4
8,269.75,219.99753786501034,4,-780.0,2178.7814637238553,4,1049.75,2370.5787443857107,4
9,272.5,219.29964280256667,4,-833.75,2155.7539091154786,4,1106.25,2344.6494229770615,4
10,272.5,219.29964280256667,4,-833.75,2155.7539091154786,4,1106.25,2344.6494229770615,4
11,272.5,219.29964280256667,4,-833.75,2155.7539091154786,4,1106.25,2344.6494229770615,4
12,276.5,226.8193113471602,4,-833.75,2155.7539091154786,4,1110.25,2352.5537011228175,4
13,286.75,237.2402087898817,4,-971.75,2028.6051652962599,4,1258.5,2244.0695919096033,4
14,295.5,253.6565920031779,4,-971.75,2028.6051652962599,4,1267.25,2261.5406805980742,4
15,295.5,253.6565920031779,4,-971.75,2028.6051652962599,4,1267.25,2261.5406805980742,4
16,295.5,253.6565920031779,4,-971.75,2028.6051652962599,4,1267.25,2261.5406805980742,4
17,295.5,253.6565920031779,4,-971.75,2028.6051652962599,4,1267.25,2261.5406805980742,4
18,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
19,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
20,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
21,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
22,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
23,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
24,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
25,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
26,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
27,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
28,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
29,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
30,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
31,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
32,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
33,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
34,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
35,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
36,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
37,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
38,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
39,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
40,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
41,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
42,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
43,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
44,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
45,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
46,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
47,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
48,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
49,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
50,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
51,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
52,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
53,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
54,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
55,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
56,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
57,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
58,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
59,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
60,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
61,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
62,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
63,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
64,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
65,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
66,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
67,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
68,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
69,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
70,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
71,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
72,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
73,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
74,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
75,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
76,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
77,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
78,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
79,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
80,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
81,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
82,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
83,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
84,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
85,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
86,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
87,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
88,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
89,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
90,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
91,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
92,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
93,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
94,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
95,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
96,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
97,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
98,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
99,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
100,300.25,253.82195203199691,4,-957.5,2040.373413536519,4,1257.75,2268.5505467882645,4
