window_id,first_generation,last_generation,first_train_fitness,last_train_fitness,train_improvement,first_test_fitness,last_test_fitness,test_improvement,first_generalization_gap,last_generalization_gap,gap_change,number_of_generations_observed,overfit_flag
1,0.0,100.0,50.31152949374527,424.2384235309197,373.9268940371744,-1000.0,-33.333333333333336,966.6666666666666,1050.3115294937452,457.571756864253,-592.7397726294921,101,False
2,0.0,100.0,342.0,560.0285706997457,218.02857069974573,-118.58541225631424,311.88018532763505,430.46559758394926,460.58541225631427,248.14838537211068,-212.4370268842036,101,False
3,0.0,100.0,238.5,942.8976614670332,704.3976614670332,-1000.0,-1000.0,0.0,1238.5,1942.8976614670332,704.3976614670332,101,True
