analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,112.25,105.55685671712662,4,-73.0,20.049937655763422,4,185.25,112.04574958471204,4
1,175.0,176.13252586239338,4,-172.0,378.03791696953715,4,347.0,337.12806666507805,4
2,205.75,155.31553903800696,4,-182.0,307.5971391284385,4,387.75,261.5599039098565,4
3,234.25,144.6245138280506,4,-252.5,258.4898450616581,4,486.75,158.97457868057606,4
4,249.25,125.2447603694462,4,-254.0,261.28911190480176,4,503.25,188.4805471836992,4
5,265.5,117.22485515737124,4,-265.25,262.8274148562132,4,530.75,184.94571275557234,4
6,265.5,117.22485515737124,4,-265.25,262.8274148562132,4,530.75,184.94571275557234,4
7,270.75,116.46852221380104,4,-226.0,265.82199557849486,4,496.75,191.62702488601826,4
8,273.25,116.03842754306294,4,-155.5,348.9274041019612,4,428.75,297.85608941232005,4
9,279.5,116.19093481564444,4,-202.25,360.6331238253081,4,481.75,313.74339302472436,4
10,280.75,114.21434527530535,4,-202.25,360.6331238253081,4,483.0,315.23324697753566,4
11,280.75,114.21434527530535,4,-202.25,360.6331238253081,4,483.0,315.23324697753566,4
12,280.75,114.21434527530535,4,-202.25,360.6331238253081,4,483.0,315.23324697753566,4
13,285.25,115.10393853672717,4,-169.25,349.82602819115675,4,454.5,302.4053570954059,4
14,285.5,115.17378173872733,4,-202.25,360.6331238253081,4,487.75,318.31470277070144,4
15,285.5,115.17378173872733,4,-202.25,360.6331238253081,4,487.75,318.31470277070144,4
16,287.25,115.7220088545534,4,-209.75,364.7139289909284,4,497.0,325.0292294548292,4
17,297.0,120.60403531115091,4,-171.75,350.2212395995804,4,468.75,307.56828510104873,4
18,297.0,120.60403531115091,4,-171.75,350.2212395995804,4,468.75,307.56828510104873,4
19,300.75,123.25414124212352,4,-196.5,357.8989615333728,4,497.25,325.2233847680698,4
20,300.75,123.25414124212352,4,-196.5,357.8989615333728,4,497.25,325.2233847680698,4
21,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
22,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
23,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
24,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
25,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
26,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
27,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
28,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
29,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
30,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
31,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
32,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
33,301.75,124.02788664919944,4,-171.75,350.2212395995804,4,473.5,309.85319104375867,4
