analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,286.23157889267185,345.4727941367868,4,-442.3707389704567,490.10766574222134,4,728.6023178631285,791.0959084024554,4
1,324.01659699716083,307.60194427777736,4,-471.4277372772142,456.1357085270865,4,795.444334274375,716.7892840863327,4
2,325.31615968842266,308.0365096711728,4,-471.4277372772142,456.1357085270865,4,796.7438969656368,718.2521704763457,4
3,433.0719652497885,392.9624213929223,4,-453.28335715516255,474.8679386627077,4,886.355322404951,864.6222660502057,4
4,450.3479690679586,374.18222589422027,4,-476.06955279624765,455.6112468803213,4,926.4175218642062,826.447758078565,4
5,467.0339484438291,359.60967335147654,4,-446.5641992318881,482.8325912112781,4,913.5981476757172,838.0514312872423,4
6,553.7168401590471,317.09351601544984,4,-455.34106882560604,472.7425000031268,4,1009.0579089846531,755.0449250375603,4
7,553.7168401590471,317.09351601544984,4,-455.34106882560604,472.7425000031268,4,1009.0579089846531,755.0449250375603,4
8,620.977669667813,348.9316719625443,4,-453.804854169198,474.3407527078367,4,1074.782523837011,725.29518352502,4
9,620.977669667813,348.9316719625443,4,-453.804854169198,474.3407527078367,4,1074.782523837011,725.29518352502,4
10,621.0674248818987,348.75397966774455,4,-425.4654075094194,509.94958199156804,4,1046.532832391318,774.6038256658903,4
11,667.3475940801362,396.5193373602414,4,-426.0103065861659,509.4611753018266,4,1093.3579006663022,770.2228924031442,4
12,675.1373967061163,381.7750132715832,4,-449.11859696412705,480.0561412078825,4,1124.2559936702432,713.3168669168199,4
13,679.2648035571199,373.9902211707453,4,-436.07573982126996,496.33826840974973,4,1115.3405433783898,729.6550898885833,4
14,691.7021465209526,350.66190363997157,4,-452.1406162565644,476.4080079843495,4,1143.842762777517,677.6870124750885,4
15,691.7021465209526,350.66190363997157,4,-452.1406162565644,476.4080079843495,4,1143.842762777517,677.6870124750885,4
16,691.7021465209526,350.66190363997157,4,-452.1406162565644,476.4080079843495,4,1143.842762777517,677.6870124750885,4
17,691.7021465209526,350.66190363997157,4,-452.1406162565644,476.4080079843495,4,1143.842762777517,677.6870124750885,4
18,693.1569915934451,347.9470936893031,4,-454.26316034569106,473.8750036670329,4,1147.4201519391363,671.2221168400198,4
19,693.1569915934451,347.9470936893031,4,-454.26316034569106,473.8750036670329,4,1147.4201519391363,671.2221168400198,4
20,693.1569915934451,347.9470936893031,4,-454.26316034569106,473.8750036670329,4,1147.4201519391363,671.2221168400198,4
21,693.1569915934451,347.9470936893031,4,-454.26316034569106,473.8750036670329,4,1147.4201519391363,671.2221168400198,4
22,693.1569915934451,347.9470936893031,4,-454.26316034569106,473.8750036670329,4,1147.4201519391363,671.2221168400198,4
23,693.1569915934451,347.9470936893031,4,-454.26316034569106,473.8750036670329,4,1147.4201519391363,671.2221168400198,4
