window_id,first_generation,last_generation,first_train_fitness,last_train_fitness,train_improvement,first_test_fitness,last_test_fitness,test_improvement,first_generalization_gap,last_generalization_gap,gap_change,number_of_generations_observed,overfit_flag
1,0.0,100.0,222.0,336.0,114.0,-981.0,330.0,1311.0,1203.0,6.0,-1197.0,101,False
2,0.0,100.0,157.0,561.0,404.0,-3000.0,-3000.0,0.0,3157.0,3561.0,404.0,101,True
