analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,189.5,45.96194077712559,2,-1990.5,1427.6485912156395,2,2180.0,1381.6866504385139,2
1,291.5,41.71930009000631,2,-1395.0,2269.8127676088175,2,1686.5,2228.0934675188114,2
2,327.0,8.48528137423857,2,-1395.0,2269.8127676088175,2,1722.0,2278.298048983056,2
3,327.0,8.48528137423857,2,-1395.0,2269.8127676088175,2,1722.0,2278.298048983056,2
4,392.0,100.40916292848975,2,-1395.0,2269.8127676088175,2,1787.0,2370.2219305373073,2
5,392.0,100.40916292848975,2,-1395.0,2269.8127676088175,2,1787.0,2370.2219305373073,2
6,405.5,119.50104602052653,2,-1395.0,2269.8127676088175,2,1800.5,2389.313813629344,2
7,418.0,137.17871555019022,2,-1395.0,2269.8127676088175,2,1813.0,2406.9914831590077,2
8,418.0,137.17871555019022,2,-1395.0,2269.8127676088175,2,1813.0,2406.9914831590077,2
9,431.5,156.27059864222701,2,-1395.0,2269.8127676088175,2,1826.5,2426.0833662510445,2
10,431.5,156.27059864222701,2,-1395.0,2269.8127676088175,2,1826.5,2426.0833662510445,2
11,439.0,145.6639969244288,2,-1335.0,2354.6655813512034,2,1774.0,2500.3295782756322,2
12,439.0,145.6639969244288,2,-1335.0,2354.6655813512034,2,1774.0,2500.3295782756322,2
13,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
14,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
15,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
16,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
17,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
18,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
19,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
20,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
21,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
22,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
23,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
24,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
25,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
26,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
27,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
28,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
29,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
30,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
31,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
32,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
33,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
34,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
35,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
36,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
37,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
38,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
39,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
40,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
41,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
42,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
43,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
44,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
45,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
46,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
47,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
48,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
49,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
50,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
51,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
52,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
53,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
54,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
55,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
56,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
57,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
58,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
59,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
60,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
61,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
62,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
63,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
64,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
65,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
66,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
67,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
68,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
69,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
70,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
71,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
72,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
73,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
74,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
75,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
76,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
77,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
78,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
79,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
80,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
81,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
82,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
83,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
84,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
85,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
86,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
87,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
88,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
89,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
90,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
91,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
92,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
93,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
94,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
95,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
96,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
97,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
98,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
99,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
100,448.5,159.0990257669732,2,-1335.0,2354.6655813512034,2,1783.5,2513.7646071181766,2
