dataset_type,window_id,train_start,train_end,test_start,test_end,generation,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak,walk_forward_type,fitness_function,train_size,repetition,analysis_generation,selected_generation
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,5,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,5,5
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,6,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,6,5
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,7,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,7,5
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,8,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,8,5
test,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,79.05694150420949,10,50.0,202.0,152.0,1.3289473684210529,114.0,0.2,5.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,9,5
train,1,0,86986,86986,125287,5,13,809,3.25,6,21,2,602.5744767246617,6,246.0,303.0,57.0,5.315789473684211,19.0,0.5,41.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,9,5
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,10,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,10,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,11,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,11,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,12,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,12,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,13,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,13,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,14,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,14,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,15,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,15,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,16,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,16,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,17,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,17,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,18,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,18,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,19,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,19,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,20,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,20,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,21,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,21,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,22,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,22,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,23,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,23,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,24,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,24,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,25,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,25,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,26,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,26,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,27,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,27,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,28,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,28,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,29,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,29,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,30,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,30,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,31,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,31,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,32,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,32,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,33,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,33,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,34,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,34,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,35,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,35,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,36,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,36,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,37,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,37,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,38,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,38,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,39,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,39,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,40,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,40,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,41,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,41,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,42,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,42,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,43,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,43,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,44,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,44,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,45,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,45,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,46,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,46,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,47,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,47,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,48,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,48,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,49,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,49,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,50,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,50,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,51,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,51,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,52,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,52,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,53,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,53,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,54,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,54,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,55,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,55,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,56,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,56,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,57,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,57,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,58,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,58,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,59,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,59,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,60,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,60,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,61,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,61,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,62,10
train,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,659.640053362438,5,295.0,333.0,38.0,8.763157894736842,19.0,0.6,59.0,19.0,1,rolling,losing_streak_fitness,3_days,rep_1,62,10
test,1,0,86986,86986,125287,10,13,728,4.5,5,23,2,110.67971810589329,10,70.0,222.0,152.0,1.4605263157894737,114.0,0.2,7.0,19.0,6,rolling,losing_streak_fitness,3_days,rep_1,63,10
