window_id,train_start,train_end,test_start,test_end,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,raw_test_fitness,test_fitness,test_fitness_multiplier,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
1,0,22406,22406,53560,9,644,9.0,1,14,2,25.427456726058065,25.427456726058065,25.427456726058065,1.0,11,46.0,198.0,152.0,1.3026315789473684,114.0,0.2727272727272727,4.181818181818182,19.0,6
2,22406,53560,53560,86986,6,1367,7.0,5,23,5,-96.98550149377999,-96.98550149377999,-96.98550149377999,1.0,19,-356.0,222.0,578.0,0.38408304498269896,544.0,0.10526315789473684,-18.736842105263158,34.0,16
3,53560,86986,86986,125287,12,414,5.25,2,9,2,166.93678111455512,166.93678111455512,166.93678111455512,1.0,11,151.0,246.0,95.0,2.5894736842105264,57.0,0.5454545454545454,13.727272727272727,19.0,3
4,86986,125287,125287,130699,12,3054,3.25,7,12,2,-1000.0,-1000.0,-1000.0,1.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
