entry_index,exit_index,direction,entry_price,exit_price,exit_reason,entry_timestamp,exit_timestamp,result,window_id,train_start,train_end,test_start,test_end,generation,repetition_id
2867,2870,short,30800.5,30797.0,TP,2026-06-16 15:30:00.006,2026-06-16 15:30:00.006,14.0,1,0,22406,22406,53560,8,2
2871,2872,short,30796.0,30796.75,SL,2026-06-16 15:30:00.006,2026-06-16 15:30:00.009,-3.0,1,0,22406,22406,53560,8,2
3573,3574,long,30796.25,30795.5,SL,2026-06-16 15:30:34.365,2026-06-16 15:30:34.368,-3.0,1,0,22406,22406,53560,8,2
6024,6027,short,30805.5,30802.0,TP,2026-06-16 15:36:46.503,2026-06-16 15:36:46.503,14.0,1,0,22406,22406,53560,8,2
6028,6031,short,30800.5,30797.0,TP,2026-06-16 15:36:46.503,2026-06-16 15:36:46.503,14.0,1,0,22406,22406,53560,8,2
6032,6035,short,30795.25,30796.0,SL,2026-06-16 15:36:46.503,2026-06-16 15:36:46.505,-3.0,1,0,22406,22406,53560,8,2
12104,12105,long,30824.5,30823.75,SL,2026-06-16 16:00:34.380,2026-06-16 16:00:34.391,-3.0,1,0,22406,22406,53560,8,2
15899,15903,short,30743.25,30744.0,SL,2026-06-16 16:19:36.991,2026-06-16 16:19:36.993,-3.0,1,0,22406,22406,53560,8,2
20060,20061,long,30614.75,30614.0,SL,2026-06-16 16:32:24.063,2026-06-16 16:32:24.102,-3.0,1,0,22406,22406,53560,8,2
25803,25806,short,30586.0,30586.75,SL,2026-06-16 16:58:36.196,2026-06-16 16:58:36.197,-3.0,1,0,22406,22406,53560,8,2
29592,29593,short,30554.0,30554.75,SL,2026-06-16 17:22:19.034,2026-06-16 17:22:19.038,-3.0,1,0,22406,22406,53560,8,2
360,362,long,30506.25,30504.75,SL,2026-06-17 14:36:12.879,2026-06-17 14:36:12.881,-6.0,2,22406,53560,53560,86986,4,2
2449,2454,short,30494.75,30489.0,TP,2026-06-17 15:30:01.008,2026-06-17 15:30:01.008,23.0,2,22406,53560,53560,86986,4,2
2455,2460,short,30486.5,30480.75,TP,2026-06-17 15:30:01.008,2026-06-17 15:30:01.008,23.0,2,22406,53560,53560,86986,4,2
4487,4490,short,30424.5,30426.0,SL,2026-06-17 15:33:36.683,2026-06-17 15:33:36.684,-6.0,2,22406,53560,53560,86986,4,2
6564,6565,short,30400.0,30401.5,SL,2026-06-17 15:39:34.649,2026-06-17 15:39:34.653,-6.0,2,22406,53560,53560,86986,4,2
6717,6719,long,30410.25,30408.75,SL,2026-06-17 15:40:03.376,2026-06-17 15:40:03.387,-6.0,2,22406,53560,53560,86986,4,2
7263,7266,long,30468.25,30466.75,SL,2026-06-17 15:41:27.191,2026-06-17 15:41:27.206,-6.0,2,22406,53560,53560,86986,4,2
8006,8010,long,30516.25,30514.75,SL,2026-06-17 15:43:52.930,2026-06-17 15:43:52.935,-6.0,2,22406,53560,53560,86986,4,2
8814,8818,short,30500.75,30502.25,SL,2026-06-17 15:46:13.609,2026-06-17 15:46:13.618,-6.0,2,22406,53560,53560,86986,4,2
11927,11936,short,30385.25,30386.75,SL,2026-06-17 15:57:18.159,2026-06-17 15:57:19.002,-6.0,2,22406,53560,53560,86986,4,2
13320,13323,long,30374.25,30372.75,SL,2026-06-17 16:00:39.790,2026-06-17 16:00:39.793,-6.0,2,22406,53560,53560,86986,4,2
13500,13503,long,30384.0,30382.5,SL,2026-06-17 16:00:59.947,2026-06-17 16:00:59.948,-6.0,2,22406,53560,53560,86986,4,2
16886,16887,long,30396.25,30394.75,SL,2026-06-17 16:11:38.985,2026-06-17 16:11:39.005,-6.0,2,22406,53560,53560,86986,4,2
18948,18952,long,30484.0,30482.5,SL,2026-06-17 16:19:50.384,2026-06-17 16:19:50.386,-6.0,2,22406,53560,53560,86986,4,2
19446,19451,long,30499.75,30498.25,SL,2026-06-17 16:22:13.746,2026-06-17 16:22:13.747,-6.0,2,22406,53560,53560,86986,4,2
20050,20052,long,30545.0,30543.5,SL,2026-06-17 16:24:55.688,2026-06-17 16:24:55.689,-6.0,2,22406,53560,53560,86986,4,2
26792,26793,long,30380.25,30378.75,SL,2026-06-17 16:49:10.611,2026-06-17 16:49:10.612,-6.0,2,22406,53560,53560,86986,4,2
28340,28344,short,30401.5,30403.0,SL,2026-06-17 16:55:10.963,2026-06-17 16:55:10.972,-6.0,2,22406,53560,53560,86986,4,2
30760,30762,short,30347.25,30348.75,SL,2026-06-17 17:09:33.397,2026-06-17 17:09:33.399,-6.0,2,22406,53560,53560,86986,4,2
8522,8524,long,30471.75,30474.0,TP,2026-06-18 15:36:36.035,2026-06-18 15:36:36.035,9.0,3,53560,86986,86986,125287,11,2
8525,8527,long,30477.0,30479.25,TP,2026-06-18 15:36:36.035,2026-06-18 15:36:36.035,9.0,3,53560,86986,86986,125287,11,2
8528,8531,long,30480.75,30480.0,SL,2026-06-18 15:36:36.035,2026-06-18 15:36:36.036,-3.0,3,53560,86986,86986,125287,11,2
8590,8592,short,30440.75,30438.5,TP,2026-06-18 15:36:37.779,2026-06-18 15:36:37.779,9.0,3,53560,86986,86986,125287,11,2
9265,9267,short,30418.0,30415.75,TP,2026-06-18 15:37:47.137,2026-06-18 15:37:47.137,9.0,3,53560,86986,86986,125287,11,2
9268,9270,short,30414.25,30412.0,TP,2026-06-18 15:37:47.137,2026-06-18 15:37:47.137,9.0,3,53560,86986,86986,125287,11,2
9271,9272,short,30410.5,30411.25,SL,2026-06-18 15:37:47.137,2026-06-18 15:37:47.139,-3.0,3,53560,86986,86986,125287,11,2
10041,10043,long,30451.25,30453.5,TP,2026-06-18 15:39:15.457,2026-06-18 15:39:15.457,9.0,3,53560,86986,86986,125287,11,2
10044,10047,long,30455.0,30454.25,SL,2026-06-18 15:39:15.457,2026-06-18 15:39:15.459,-3.0,3,53560,86986,86986,125287,11,2
11418,11419,short,30431.5,30432.25,SL,2026-06-18 15:42:03.839,2026-06-18 15:42:03.839,-3.0,3,53560,86986,86986,125287,11,2
21537,21539,short,30560.5,30561.25,SL,2026-06-18 16:07:25.078,2026-06-18 16:07:25.087,-3.0,3,53560,86986,86986,125287,11,2
