generation,window_id,train_start,train_end,test_start,test_end,best_fitness,average_fitness,median_fitness,worst_fitness,std_fitness,fitness_range,patience_counter
0,1,0,86986,86986,125287,158.0,-2895.76,-504.5,-46281.0,6818.908937163873,46439.0,0
1,1,0,86986,86986,125287,205.0,-366.22,-94.5,-6780.0,1036.6655322998763,6985.0,0
2,1,0,86986,86986,125287,228.0,-9.09,14.5,-1604.0,212.74459933322524,1832.0,0
3,1,0,86986,86986,125287,228.0,32.17,56.0,-1000.0,184.58542436738847,1228.0,1
4,1,0,86986,86986,125287,275.0,118.8,111.0,-72.0,88.93999793300668,347.0,0
5,1,0,86986,86986,125287,285.0,145.64,164.5,-213.0,89.9746900438387,498.0,0
6,1,0,86986,86986,125287,285.0,175.49,219.0,-27.0,72.75022926827006,312.0,1
7,1,0,86986,86986,125287,285.0,196.91,228.0,3.0,65.41848115607452,282.0,2
8,1,0,86986,86986,125287,285.0,205.54,228.0,23.0,58.81153257343634,262.0,3
9,1,0,86986,86986,125287,295.0,208.33,228.0,-17.0,61.516533870122586,312.0,0
10,1,0,86986,86986,125287,295.0,189.59,228.0,-80.0,75.69077109055522,375.0,1
11,1,0,86986,86986,125287,295.0,186.91,228.0,-48.0,75.62949226994785,343.0,2
12,1,0,86986,86986,125287,295.0,197.32,228.0,-24.0,75.20153125455826,319.0,3
13,1,0,86986,86986,125287,295.0,179.97,228.0,-66.0,82.52828777351607,361.0,4
14,1,0,86986,86986,125287,295.0,197.77,228.0,-17.0,78.73608326606555,312.0,5
15,1,0,86986,86986,125287,295.0,200.06,228.0,-17.0,81.0083946267299,312.0,6
16,1,0,86986,86986,125287,295.0,200.87,228.0,17.0,87.33167416883357,278.0,7
17,1,0,86986,86986,125287,295.0,237.96,275.0,-8.0,77.97693520678037,303.0,8
18,1,0,86986,86986,125287,295.0,272.02,285.0,63.0,41.7116072792476,232.0,9
19,1,0,86986,86986,125287,295.0,284.9,295.0,73.0,27.936616571348534,222.0,10
20,1,0,86986,86986,125287,295.0,289.12,295.0,73.0,28.58666779737673,222.0,11
21,1,0,86986,86986,125287,295.0,285.14,295.0,73.0,38.06029772119843,222.0,12
22,1,0,86986,86986,125287,295.0,282.18,295.0,73.0,43.801522043569825,222.0,13
23,1,0,86986,86986,125287,295.0,287.71,295.0,184.0,24.291285796691902,111.0,14
24,1,0,86986,86986,125287,295.0,286.98,295.0,175.0,25.836306769249113,120.0,15
25,1,0,86986,86986,125287,295.0,287.42,295.0,73.0,30.955549754544187,222.0,16
26,1,0,86986,86986,125287,295.0,283.49,295.0,73.0,41.53409090218187,222.0,17
27,1,0,86986,86986,125287,295.0,287.33,295.0,73.0,30.15182290082018,222.0,18
28,1,0,86986,86986,125287,295.0,277.97,295.0,73.0,48.69539521506643,222.0,19
29,1,0,86986,86986,125287,295.0,288.04,295.0,73.0,29.67804344336504,222.0,20
30,1,0,86986,86986,125287,295.0,288.23,295.0,165.0,24.3152091074577,130.0,21
31,1,0,86986,86986,125287,295.0,284.72,295.0,73.0,33.620604552938225,222.0,22
32,1,0,86986,86986,125287,295.0,279.47,295.0,73.0,41.92645195741435,222.0,23
33,1,0,86986,86986,125287,295.0,286.6,295.0,73.0,35.759578783138295,222.0,24
34,1,0,86986,86986,125287,295.0,283.03,295.0,73.0,35.32574389617552,222.0,25
35,1,0,86986,86986,125287,295.0,284.58,295.0,73.0,34.29879993188795,222.0,26
36,1,0,86986,86986,125287,295.0,283.83,295.0,175.0,32.13326260522833,120.0,27
37,1,0,86986,86986,125287,295.0,280.57,295.0,73.0,51.03163110990451,222.0,28
38,1,0,86986,86986,125287,295.0,283.77,295.0,73.0,41.64832444760448,222.0,29
39,1,0,86986,86986,125287,295.0,282.84,295.0,73.0,40.555167564215736,222.0,30
40,1,0,86986,86986,125287,295.0,288.58,295.0,73.0,33.425986382701794,222.0,31
41,1,0,86986,86986,125287,295.0,284.23,295.0,73.0,35.49928296330914,222.0,32
42,1,0,86986,86986,125287,295.0,283.2,295.0,73.0,36.402075642895845,222.0,33
43,1,0,86986,86986,125287,295.0,284.5,295.0,73.0,35.097123540371236,222.0,34
44,1,0,86986,86986,125287,295.0,292.54,295.0,184.0,13.41898248411894,111.0,35
45,1,0,86986,86986,125287,295.0,288.3,295.0,73.0,27.681996483146392,222.0,36
46,1,0,86986,86986,125287,295.0,276.11,295.0,73.0,51.201305025981874,222.0,37
47,1,0,86986,86986,125287,295.0,277.83,295.0,73.0,48.594187414803535,222.0,38
48,1,0,86986,86986,125287,295.0,284.53,295.0,73.0,34.24170031414971,222.0,39
49,1,0,86986,86986,125287,295.0,281.59,295.0,73.0,37.7244381313126,222.0,40
50,1,0,86986,86986,125287,295.0,288.15,295.0,175.0,25.405151390450662,120.0,41
51,1,0,86986,86986,125287,295.0,280.14,295.0,73.0,45.38878515869111,222.0,42
52,1,0,86986,86986,125287,295.0,284.91,295.0,175.0,28.88713495064136,120.0,43
53,1,0,86986,86986,125287,295.0,280.96,295.0,73.0,35.18922011243233,222.0,44
54,1,0,86986,86986,125287,295.0,285.56,295.0,73.0,35.67964080083721,222.0,45
55,1,0,86986,86986,125287,295.0,278.28,295.0,73.0,45.88547007099702,222.0,46
56,1,0,86986,86986,125287,295.0,286.17,295.0,73.0,31.457219627085077,222.0,47
57,1,0,86986,86986,125287,295.0,284.99,295.0,73.0,40.55834928802819,222.0,48
58,1,0,86986,86986,125287,295.0,283.75,295.0,73.0,41.6954748895204,222.0,49
59,1,0,86986,86986,125287,295.0,289.94,295.0,185.0,20.51548811325854,110.0,50
60,1,0,86986,86986,125287,295.0,287.42,295.0,73.0,34.66701048780549,222.0,51
61,1,0,86986,86986,125287,295.0,285.49,295.0,73.0,36.580751962492705,222.0,52
62,1,0,86986,86986,125287,295.0,283.37,295.0,73.0,44.566521610788165,222.0,53
63,1,0,86986,86986,125287,295.0,287.04,295.0,73.0,38.77516647744449,222.0,54
64,1,0,86986,86986,125287,295.0,289.29,295.0,73.0,27.38623668188018,222.0,55
65,1,0,86986,86986,125287,295.0,283.54,295.0,73.0,33.199251543224634,222.0,56
66,1,0,86986,86986,125287,295.0,288.47,295.0,73.0,31.92904222449739,222.0,57
67,1,0,86986,86986,125287,295.0,290.57,295.0,175.0,21.93252047862841,120.0,58
68,1,0,86986,86986,125287,295.0,286.6,295.0,73.0,38.689387264063605,222.0,59
69,1,0,86986,86986,125287,295.0,283.73,295.0,73.0,34.27572542682873,222.0,60
70,1,0,86986,86986,125287,295.0,291.15,295.0,175.0,19.74451720341522,120.0,61
71,1,0,86986,86986,125287,295.0,284.46,295.0,73.0,34.61955423389411,222.0,62
72,1,0,86986,86986,125287,295.0,288.99,295.0,73.0,27.133227235292527,222.0,63
73,1,0,86986,86986,125287,295.0,289.99,295.0,185.0,19.333069486182886,110.0,64
74,1,0,86986,86986,125287,295.0,283.23,295.0,73.0,39.41564448671403,222.0,65
75,1,0,86986,86986,125287,295.0,283.67,295.0,73.0,40.81222212459737,222.0,66
76,1,0,86986,86986,125287,295.0,283.92,295.0,73.0,39.09627588247745,222.0,67
77,1,0,86986,86986,125287,295.0,283.39,295.0,73.0,44.936969325058094,222.0,68
78,1,0,86986,86986,125287,295.0,288.13,295.0,73.0,28.27593294373121,222.0,69
79,1,0,86986,86986,125287,295.0,286.52,295.0,73.0,32.6154453093511,222.0,70
80,1,0,86986,86986,125287,295.0,287.52,295.0,73.0,34.531636789963194,222.0,71
81,1,0,86986,86986,125287,295.0,289.32,295.0,73.0,27.403044879846266,222.0,72
82,1,0,86986,86986,125287,295.0,288.24,295.0,184.0,23.820931293229652,111.0,73
83,1,0,86986,86986,125287,295.0,284.57,295.0,73.0,44.05213967676269,222.0,74
84,1,0,86986,86986,125287,295.0,282.62,295.0,73.0,46.63868858284153,222.0,75
85,1,0,86986,86986,125287,295.0,288.82,295.0,73.0,33.43994466188452,222.0,76
86,1,0,86986,86986,125287,295.0,285.9,295.0,73.0,36.65881458624497,222.0,77
87,1,0,86986,86986,125287,295.0,289.01,295.0,73.0,27.120566946786926,222.0,78
88,1,0,86986,86986,125287,295.0,283.6,295.0,73.0,39.51268815523091,222.0,79
89,1,0,86986,86986,125287,295.0,284.27,295.0,73.0,40.84631333586072,222.0,80
90,1,0,86986,86986,125287,295.0,284.89,295.0,73.0,41.439720125025026,222.0,81
91,1,0,86986,86986,125287,295.0,288.61,295.0,175.0,23.117134753076975,120.0,82
92,1,0,86986,86986,125287,295.0,283.23,295.0,73.0,45.517863071390536,222.0,83
93,1,0,86986,86986,125287,295.0,281.78,295.0,73.0,44.288215820984036,222.0,84
94,1,0,86986,86986,125287,295.0,292.8,295.0,246.0,8.886489575175169,49.0,85
95,1,0,86986,86986,125287,295.0,281.26,295.0,73.0,47.74249531168075,222.0,86
96,1,0,86986,86986,125287,295.0,291.64,295.0,185.0,17.305058523595072,110.0,87
97,1,0,86986,86986,125287,295.0,290.29,295.0,185.0,18.345888263085442,110.0,88
98,1,0,86986,86986,125287,295.0,290.87,295.0,175.0,16.44498326990559,120.0,89
99,1,0,86986,86986,125287,295.0,286.52,295.0,73.0,29.941856112718654,222.0,90
100,1,0,86986,86986,125287,295.0,288.73,295.0,73.0,29.444299408828996,222.0,91
0,2,22406,125287,125287,130699,360.0,-3714.89,-1419.0,-39729.0,5853.499215732915,40089.0,0
