window_id,train_start,train_end,test_start,test_end,min_impulse_candles,max_duration_ms,diagonal_imbalance_ratio_threshold,min_imbalance_count,take_profit_ticks,stop_loss_ticks,fitness,raw_test_fitness,test_fitness,test_fitness_multiplier,number_of_trades,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown,win_rate,expectancy,biggest_loss,longest_losing_streak
1,0,86986,86986,125287,13,413,4.75,6,23,2,381.0,127.0,381.0,3.0,7,127.0,222.0,95.0,2.336842105263158,57.0,0.2857142857142857,18.142857142857142,19.0,3
2,22406,125287,125287,130699,12,1338,3.75,8,26,2,-3000.0,-1000.0,-3000.0,3.0,0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0
