window_id,first_generation,last_generation,first_train_fitness,last_train_fitness,train_improvement,first_test_fitness,last_test_fitness,test_improvement,first_generalization_gap,last_generalization_gap,gap_change,number_of_generations_observed,overfit_flag
1,0.0,100.0,-11.180339887498947,332.55375505322445,343.7340949407234,-38.72983346207417,-43.3490225391766,-4.619189077102433,27.549493574575223,375.90277759240104,348.3532840178258,101,True
2,0.0,100.0,1.3228756555322954,786.3510666362703,785.028190980738,115.0901820313097,-75.3939314398658,-190.48411347117548,-113.7673063757774,861.7449980761361,975.5123044519135,101,True
3,0.0,100.0,234.1489910292163,659.640053362438,425.49106233322175,650.0584589096584,110.67971810589329,-539.3787408037651,-415.9094678804421,548.9603352565448,964.8698031369869,101,True
4,0.0,100.0,100.25467570143547,1384.0,1283.7453242985646,-1000.0,-1000.0,0.0,1100.2546757014354,2384.0,1283.7453242985646,101,True
