analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,81.13655062467129,113.53551663234525,4,-68.39529813027653,687.6554570361241,4,149.5318487549478,660.2534655477366,4
1,159.91436150506857,170.76594648592848,4,-90.85441709534228,694.9925081325683,4,250.76877860041088,636.4762402751968,4
2,327.63275050359994,340.60737082931877,4,-9.13844869370513,773.6507632813499,4,336.77119919730507,962.5608187013388,4
3,359.3932954826902,333.84293014498445,4,-209.8396797236607,563.5347877627298,4,569.2329752063508,803.544342757573,4
4,430.30924632894437,354.47045926295164,4,-258.29179040224477,527.4994041987552,4,688.6010367311891,792.630268294868,4
5,495.0890619584926,384.0287675492724,4,-221.2076463334522,535.5066948506051,4,716.2967082919448,872.0803884331328,4
6,563.4980302015983,488.106087380415,4,-221.2076463334522,535.5066948506051,4,784.7056765350505,986.2672046483791,4
7,593.4980302015983,545.7909032969397,4,-221.2076463334522,535.5066948506051,4,814.7056765350505,1046.263133653348,4
8,605.5966871274769,536.1782626262392,4,-224.12537352745204,534.1235233663091,4,829.722060654929,1036.4089154910992,4
9,698.9876220366688,484.34146596455844,4,-209.5459261845219,540.1401359147098,4,908.5335482211906,999.9146347103592,4
10,698.9876220366688,484.34146596455844,4,-209.5459261845219,540.1401359147098,4,908.5335482211906,999.9146347103592,4
11,719.5247678820167,460.11608448930946,4,-214.8718298980539,537.7749233710292,4,934.3965977800706,979.0992859656434,4
12,719.5247678820167,460.11608448930946,4,-214.8718298980539,537.7749233710292,4,934.3965977800706,979.0992859656434,4
13,719.5247678820167,460.11608448930946,4,-214.8718298980539,537.7749233710292,4,934.3965977800706,979.0992859656434,4
14,737.8959409528906,451.3617622635578,4,-250.44745357494816,502.8715905498469,4,988.3433945278387,938.149992190634,4
15,737.8959409528906,451.3617622635578,4,-250.44745357494816,502.8715905498469,4,988.3433945278387,938.149992190634,4
16,737.8959409528906,451.3617622635578,4,-250.44745357494816,502.8715905498469,4,988.3433945278387,938.149992190634,4
17,737.8959409528906,451.3617622635578,4,-250.44745357494816,502.8715905498469,4,988.3433945278387,938.149992190634,4
18,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
19,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
20,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
21,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
22,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
23,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
24,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
25,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
26,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
27,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
28,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
29,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
30,752.1623351123346,446.53491336193053,4,-242.54175942452719,509.9768614019402,4,994.7040945368618,934.0251215067669,4
31,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
32,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
33,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
34,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
35,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
36,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
37,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
38,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
39,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
40,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
41,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
42,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
43,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
44,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
45,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
46,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
47,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
48,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
49,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
50,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
51,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
52,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
53,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
54,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
55,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
56,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
57,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
58,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
59,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
60,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
61,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
62,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
63,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
64,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
65,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
66,790.6362187629832,439.35501147351926,4,-252.01580896828727,505.2278399472526,4,1042.6520277312704,916.556560514658,4
