analysis_generation,mean_train_fitness,std_train_fitness,train_observation_count,mean_test_fitness,std_test_fitness,test_observation_count,mean_generalization_gap,std_generalization_gap,gap_observation_count
0,187.12162592966195,233.78395363936528,4,-192.90832327209245,562.1521040128696,4,380.0299492017544,749.0739026774107,4
1,260.7219204462842,282.99234871588897,4,-496.46936446806683,592.9685300252501,4,757.1912849143511,660.9767739891189,4
2,292.8518176600661,295.8730029211753,4,-511.0358420690077,581.7559362363901,4,803.8876597290738,666.4525909505155,4
3,294.0765625314577,294.411928811049,4,-473.7680424440112,612.799654002045,4,767.8446049754689,710.9183390907577,4
4,356.7027676194127,300.06473873183035,4,-205.47820449725492,534.6760950663922,4,562.1809721166677,745.6034294235777,4
5,421.51761541114575,345.7600900395174,4,-253.3713853081749,501.2565324171214,4,674.8890007193206,776.8831046980814,4
6,457.48952675034195,370.1238583929226,4,-250.74233750314906,502.7030048427625,4,708.231864253491,817.4649173821432,4
7,466.5682719554876,359.0107660492837,4,-296.83655729936885,485.03953292579973,4,763.4048292548565,773.3839401070418,4
8,466.5682719554876,359.0107660492837,4,-296.83655729936885,485.03953292579973,4,763.4048292548565,773.3839401070418,4
9,483.3225679917558,364.80825149632534,4,-244.04669987830798,530.1018245312337,4,727.3692678700638,812.5516154160508,4
10,489.93694626941726,358.55504213476655,4,-237.92297552135003,536.081346711569,4,727.8599217907673,812.0306511145781,4
11,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
12,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
13,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
14,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
15,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
16,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
17,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
18,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
19,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
20,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
21,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
22,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
23,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
24,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
25,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
26,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
27,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
28,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
29,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
30,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
31,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
32,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
33,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
34,491.1004760361997,357.0691936903697,4,-190.4162845911242,546.0492391047492,4,681.516760627324,843.9594481497987,4
