window_id,first_generation,last_generation,first_population_best_fitness,last_population_best_fitness,population_best_improvement,first_population_average_fitness,last_population_average_fitness,population_average_improvement,first_population_median_fitness,last_population_median_fitness,population_median_improvement,first_std_fitness,last_std_fitness,std_change,first_fitness_range,last_fitness_range,fitness_range_change,first_best_so_far_fitness,last_best_so_far_fitness,best_so_far_improvement,final_selected_generation,number_of_generations_observed,optimizer_learned
1,0.0,100.0,222.0,314.0,92.0,-4022.23,306.91,4329.14,-1209.0,314.0,1523.0,7066.541921218853,28.34210024794645,-7038.199820970906,32751.0,130.0,-32621.0,222.0,336.0,114.0,11,101,True
2,0.0,100.0,157.0,561.0,404.0,-5672.47,545.05,6217.52,-1291.0,561.0,1852.0,9752.66856250124,51.93379137775988,-9700.73477112348,45435.0,343.0,-45092.0,157.0,561.0,404.0,13,101,True
